eval/D_mean,train/callback_time,eval/M_high,train/epoch,train/pde_loss,train/time,eval/D_low,eval/R_low,eval/sd_mean,eval/M_mean,train/gls_loss,train/progress,eval/sd_high,train/mse,train/theta_loss,eval/ci_range,eval/M_low,eval/sd_low,eval/D_high,train/sol_loss,eval/R_mean,eval/R_high
0.074643314,0.0011096401214599665,0.3464353322982786,158000,0.018726131344912553,0.026720807433128345,0.012271619634702802,0.5422340720891953,14.587955165586934,0.112969585,95.22715711975087,0.79,21.127382293343544,0.0014232133980840445,0.00047783434274606407,43.561832427978516,0.03771811798214912,5.475344590377063,0.45488735362887334,0.1397362507805232,0.58688724,0.6083360314369202
0.07373713,0.001111525774002073,0.34530648365616795,160000,0.016996600709273453,0.02667736697196955,0.011784908059053124,0.5423281908035278,14.669342059296156,0.11185525,94.23233481597886,0.8,21.12465356476605,0.0011076335795223713,0.00010522786033106968,43.65847396850586,0.03645882653072476,5.482851748820394,0.45077214613556826,0.13973293241858434,0.58692175,0.6083192840218544
0.07284948,0.00111203956604004,0.34483359381556494,162000,0.017923479937482563,0.02709659028053282,0.011344252387061715,0.542434598505497,14.748125590777523,0.11075614,94.51295667648333,0.81,21.121756033971906,0.001121278153732419,0.00010354103142162785,43.78535079956055,0.03523538894951343,5.491783667821437,0.446455469727516,0.1391357074603435,0.58688045,0.608306884765625
0.071979515,0.0010944107770919837,0.34397453516721727,164000,0.020313798384042403,0.025374251008033765,0.010840528085827828,0.5425398245453834,14.828370520159499,0.109669246,94.03044992446856,0.82,21.11874264664948,0.0010917516192421317,0.00010100363579113036,43.93361282348633,0.034269616659730676,5.500037712045014,0.4414578132331368,0.13887977131456128,0.5867443,0.6082921296358108
0.07112569,0.0010926045179367055,0.3427603177726269,166000,0.02168172070477147,0.026024580717086812,0.010388880968093872,0.5426404401659966,14.917246284818098,0.10859633,93.83016902923589,0.83,21.212026244029403,0.0011722210329025984,0.005737508647143841,44.11684799194336,0.032918674405664206,5.507882963865995,0.4386950649321079,0.1345649376809597,0.5865192,0.6082776233553886
0.07028754,0.0010828911066055379,0.3417022205889224,168000,0.022986345583456566,0.025650787591934232,0.009840065892785788,0.5427055284380913,15.001262931291619,0.107540004,93.9475257644655,0.84,21.294692438095808,0.0010831987019628286,0.0013910878915339708,44.356231689453125,0.031713020894676446,5.515606456901878,0.43697620257735226,0.13519039093330493,0.5862779,0.6082578986883164
0.06946488,0.001093881368637081,0.34094002246856686,170000,0.02360650932718997,0.02551778483390809,0.009294158732518553,0.5427823781967163,15.068806019499897,0.10650039,92.5648936233523,0.85,21.291146986186504,0.0010461409110575914,0.00015678351337555796,44.643226623535156,0.030704128881916405,5.528854229487479,0.43289446309208723,0.13781143253669179,0.5859624,0.6082422152161598
0.068657726,0.001094176888465878,0.3398080974817276,172000,0.02409935223264624,0.02535697078704838,0.008752066222950817,0.5428603857755661,15.127526661197312,0.1054767,91.14051200103755,0.86,21.28627342171967,0.0011395608307793736,0.00021221628412604332,44.92083740234375,0.029883205704391003,5.535921442788094,0.430058267712593,0.13835416475310985,0.5855738,0.6082311287522316
0.06786592,0.001117281675338744,0.33913351818919163,174000,0.02409856148599648,0.027067961215972897,0.008303961320780217,0.5429465383291244,15.180396836456637,0.10446915,89.87256421279874,0.87,21.28203227184713,0.001158384489826858,0.00023274279374163598,45.201507568359375,0.02905063722282648,5.542806640733033,0.42714186906814555,0.1399991913214326,0.58513975,0.6082200422883034
0.06708972,0.0011105935573577919,0.3385376073420047,176000,0.022155099866446135,0.026563815116882303,0.007894438784569502,0.5430152416229248,15.227138162101022,0.10347795,87.43056151962256,0.88,21.27829259261489,0.0010246005840599537,0.00015757259097881615,45.437889099121094,0.028272311948239804,5.550056870561093,0.42417545840144155,0.1344827073439951,0.5846832,0.6082074746489525
0.06632979,0.001097489953041073,0.3378471381962299,178000,0.021249205950531227,0.02550040006637579,0.007461900298949331,0.5431319624185562,15.268772713580653,0.102505356,86.37488205337502,0.89,21.27493075095117,0.0011205219198018312,0.00010067742550745606,45.65901184082031,0.027453715354204176,5.559899925719947,0.4211940608918663,0.13353428049758068,0.5842117,0.6081949666142463
0.0655853,0.0010909718275070156,0.33669892773032184,180000,0.020266962720896186,0.025282775044441222,0.007184293493628502,0.5432448267936707,15.301739913143683,0.10154861,84.97208691024791,0.9,21.271059568971395,0.0009495572303421795,0.0001028665283229202,45.82163619995117,0.026915878616273405,5.5699364631436765,0.41829515546560286,0.1340803662389514,0.58372456,0.6081779137253761
0.06485595,0.0011168222427368128,0.33594268262386323,182000,0.019491565671516626,0.026643481731414793,0.006907751283142716,0.5433064147830009,15.330801371496493,0.100610435,83.53217024993899,0.91,21.265854872763157,0.0009499246953055263,9.812635835260153e-05,45.96364212036133,0.026285899011418222,5.581825308036059,0.41601431742310524,0.12936110852658778,0.5832513,0.6081642001867295
0.06414141,0.0011143060922622669,0.3352360770106316,184000,0.017639640050823864,0.026216573596000707,0.0066694593988358974,0.5426231622695923,15.36281375466596,0.099691294,82.98035887145969,0.92,21.258670464158058,0.0010130968876183033,0.00010709300840971991,46.088157653808594,0.025789304776117204,5.593275045976043,0.41419539004564265,0.12428009993582938,0.58276194,0.6081463754177093
0.06344118,0.0011142065525054912,0.33416762351989737,186000,0.01856551539013161,0.026054470062255867,0.006404343596659601,0.5413672775030136,15.389677044621344,0.098790534,82.30574822998052,0.93,21.254240116104484,0.000978815252892673,0.00011874995834659785,46.23298645019531,0.02538828901015222,5.604581627994776,0.4098082542419426,0.12555626630410568,0.5822627,0.6081344485282898
0.06275468,0.0011040823459625225,0.33345878049731237,188000,0.018889438430546013,0.025954428791999766,0.006178409315180033,0.5402005314826965,15.4082609323696,0.097905874,81.63580811691278,0.94,21.24914787709713,0.0009887920459732413,0.00011639308650046587,46.39071273803711,0.025141142308712006,5.612918536644429,0.4074760794639586,0.12569757493212796,0.5817441,0.6081207409501076
0.06208208,0.0010953723192214967,0.33265308663249016,190000,0.019355805532191895,0.02589472329616551,0.005942823993973434,0.53877062946558,15.432944588056381,0.09703711,81.17757652664186,0.95,21.243388205766678,0.0009125492069870234,0.00011480558168841526,46.550235748291016,0.024807574041187764,5.620870576240122,0.40448101758956867,0.12070773036032925,0.58119595,0.6081118583679199
0.061423182,0.0010862784385681158,0.3320761635899543,192000,0.017622622462455204,0.02530799269676216,0.00569984617177397,0.5370460107922554,15.463107407482903,0.09618556,80.4524142227174,0.96,21.238474873825904,0.0009429070632904768,0.00018466969777364284,46.681861877441406,0.02429984835907817,5.632265366148204,0.402834117412567,0.11489182566106342,0.5806427,0.6081000015139579
0.060777377,0.0010988053083419793,0.3308488361537456,194000,0.018105167619534776,0.025825644969940158,0.0055211808299645785,0.535217522084713,15.49080947906464,0.095351055,80.16829261398333,0.97,21.233378956094384,0.0009407526813447475,0.0001193318166770041,46.78104782104492,0.023972772480919956,5.639507761225104,0.40002080425620057,0.11305838780477648,0.58011854,0.6080878585577011
0.06014401,0.0010833532810211133,0.3299525186419486,196000,0.01766697004658641,0.02529237198829649,0.005369928677100688,0.5352243170142174,15.520649291786619,0.09453134,79.94738678741466,0.98,21.228858223184943,0.0009477787534706295,0.00010789209045469761,46.886375427246094,0.023747816681861877,5.647200986277312,0.39774047061800943,0.11155070757493372,0.579623,0.6080730602145195
0.059522383,0.0010452662706375115,0.3294534645974636,198000,0.016115799926919815,0.0221162627935409,0.00517751817824319,0.53523790538311,15.546865638314086,0.09372561,79.05470751571666,0.99,21.225541457533836,0.000918422534596175,0.00010725563333835453,46.973106384277344,0.02347992258146405,5.654386896640062,0.3945411734282968,0.11087524221092472,0.57915837,0.6080556139349937
0.058912434,0.001037770032882694,0.3290806688368319,200000,0.016745635360712243,0.021844859123229938,0.004982791538350284,0.5352499961853028,15.564387375385397,0.09293383,78.18553737258904,1.0,21.22222282923758,0.0009510506642982364,0.0001572910405229777,47.05080795288086,0.023112326813861727,5.664599675219506,0.39142505824565876,0.113672311291099,0.57870436,0.6080379754304885
