train/pde_loss,train/gls_loss,train/time,train/epoch,eval/M_mean,eval/D_mean,eval/M_high,train/progress,eval/R_high,train/theta_loss,eval/sd_high,eval/D_high,eval/R_low,train/callback_time,eval/M_low,eval/sd_low,train/mse,train/sol_loss,eval/R_mean,eval/D_low,eval/ci_range,eval/sd_mean
0.019567828553845146,346.6716764068602,0.02595958650112162,158000,0.4626375,1.732305,0.521948167681694,0.79,0.5498797059059143,4.4494663598015904e-05,98.79135638475418,2.4819517552852632,0.4863281987607479,0.0010736283063888597,0.4024452567100525,67.50120967626572,0.004486330319195986,0.1523386897295716,0.5255822,1.0838179290294647,76.86860656738281,79.25921070602709
0.02599927527224645,343.41846003723117,0.026053474545478825,160000,0.4617759,1.7230232,0.5219179436564445,0.8,0.5498606741428376,5.5910895753186196e-05,98.77623841166496,2.4812881350517273,0.4864140100777149,0.0010802568197250352,0.4022927552461624,67.41570606827736,0.0044623492285609245,0.1546643382310867,0.5257429,1.0818189173936843,77.09058380126953,79.08964642845095
0.035566938931471684,335.893338638305,0.026122242927551262,162000,0.46088412,1.7135115,0.5218897581100463,0.81,0.5498427301645279,6.878342537675053e-05,98.76644164323807,2.4805937230587003,0.4864851526916027,0.0010816766023635854,0.40178397074341776,67.18410346657038,0.004398069344460964,0.1569165800586342,0.5258836,1.076430070400238,77.42623138427734,78.91083360069864
0.03427207405166703,330.13713577270585,0.02610644865036013,164000,0.45993,1.7036152,0.5218573987483979,0.82,0.5498277544975281,8.579521090723574e-05,98.74359648674726,2.4799233853816984,0.4865501239895821,0.0010778586864471436,0.4000788308680058,66.55129324644804,0.004324581474065781,0.15326899136602887,0.52596086,1.0618983924388885,77.82865142822266,78.71003184457206
0.0268199084540829,325.11218099975554,0.02583466637134551,166000,0.45891362,1.693366,0.5218246653676033,0.83,0.5498120233416557,8.639153384137899e-05,98.7232418730855,2.479235756397247,0.4866100110113621,0.001077664494514466,0.394217961281538,65.28602708131075,0.004194955341517925,0.1482641339972613,0.5260492,1.0119399398565292,78.21727752685547,78.48610264866626
0.01338404368737252,324.98410789489736,0.02629466938972474,168000,0.45783848,1.6828285,0.5218031436204911,0.84,0.5497931241989136,6.716934876749292e-05,98.69563952088356,2.4786184310913084,0.48668118193745613,0.0010877069234848053,0.3881003811955452,63.29976674169302,0.004220625385642052,0.14507683400809743,0.5261297,0.9739708572626113,78.56299591064453,78.24586959311587
0.015337071450427155,327.1263455657976,0.026141190886497523,170000,0.45674807,1.6721611,0.5217772737145424,0.85,0.5497802585363388,7.053767330944538e-05,98.67626912891865,2.4778368592262265,0.4867356151342392,0.0010832730531692499,0.3807781182229519,61.57598355785012,0.004332565702497959,0.14010204165428844,0.52620924,0.9250859007239342,78.86140441894531,78.02041894597312
0.017816969376173757,331.650317565917,0.02606134915351872,172000,0.4556384,1.6614475,0.521745054423809,0.86,0.5497674465179443,5.7403409300604835e-05,98.65542743355036,2.4771484434604645,0.48677631840109825,0.0010742688179016123,0.3777558900415897,61.33401319384575,0.0043029640801250935,0.1491669097989802,0.5262487,0.8949522167444229,79.06684875488281,77.80355955363791
0.02969734411011447,335.917705581665,0.026394071936607373,174000,0.45453197,1.6508415,0.5217228561639786,0.87,0.5497517600655556,0.0001013405344565399,98.63853696733713,2.4761911034584045,0.4868162028491497,0.001085279583930968,0.37351090237498286,61.08969198539853,0.0043933456763625145,0.15568401350080954,0.5262807,0.867862130701542,79.25520324707031,77.58629838251449
0.03470159613189768,329.1002442321777,0.025863052368164094,176000,0.4534548,1.6403835,0.5216981261968613,0.88,0.5497387811541558,0.00040492290281690657,98.62344730645418,2.4749550223350525,0.48685761764645574,0.0010782026052475022,0.37109461054205894,60.92790402472019,0.004155732691287994,0.15611506889760496,0.52636486,0.8480177998542786,79.44636535644531,77.36721210797819
0.029197305190376967,319.2232265167242,0.025923713088035566,178000,0.45237842,1.6299678,0.5216762736439705,0.89,0.5497281581163407,9.863442392088473e-05,98.6077906563878,2.4735682368278504,0.4868910782039165,0.0010772254467010527,0.37039929553866385,60.55795233696699,0.004150399472564459,0.15713168896734686,0.5264738,0.8399038657546043,79.6668472290039,77.13641839375413
0.038894698618561964,314.1948777160647,0.02606719493865969,180000,0.45128277,1.6195036,0.5216550961136818,0.9,0.5497131451964379,8.164207974914461e-05,98.59490655362606,2.472284537553787,0.4869218148291111,0.0010784549713134743,0.36999746337532996,59.710167068988085,0.004083977546542883,0.16059505201876142,0.5265997,0.8287272348999977,79.94108581542969,76.91415823721327
0.0372585785716074,307.5117113342299,0.026061968445777847,182000,0.45018828,1.6091604,0.5216270208358764,0.91,0.549699342250824,5.4244774219114333e-05,98.57842549681664,2.4709899842739103,0.48696552515029906,0.0010792535543441804,0.36664978638291357,59.2074659653008,0.003939700312912464,0.15906986975669912,0.5267435,0.8043858885765076,80.26004028320312,76.68512498842621
0.03099417096993414,299.81883029174867,0.026601215243339506,184000,0.4491277,1.5990821,0.5216027110815048,0.92,0.5496815770864487,5.99689046794083e-05,98.56613632291555,2.469963330030441,0.48699773401021956,0.0010954494476318347,0.36381423398852347,58.75005666166544,0.0038913998287171125,0.15210912594944295,0.52694625,0.7877284720540046,80.48298645019531,76.45247114547415
0.03679813133471178,295.44510693359314,0.025946540474891727,186000,0.4481204,1.5893776,0.5215697959065437,0.93,0.5496727839112282,5.404886178439483e-05,98.55110626667738,2.468368917703628,0.48704494908452034,0.0010811567306518559,0.3638588458299637,58.07850770652294,0.003873357316479087,0.14614186562597772,0.5271989,0.7878824234008789,80.72103118896484,76.22156508432992
0.023837679805699733,293.1830247039806,0.026892086267471256,188000,0.44714698,1.5799905,0.5215463116765022,0.94,0.549768577516079,6.44725514575839e-05,98.53444620966911,2.466828066110611,0.48709867522120476,0.0010973175764083859,0.3639129474759102,57.987562380731106,0.0038386916276067495,0.13631329199671707,0.52746224,0.7880265057086945,80.95741271972656,76.00916302312787
0.029506601187400543,291.96427507019047,0.025897772789001464,190000,0.4461623,1.5706877,0.5215200796723366,0.95,0.5498579174280167,7.24074270692654e-05,98.51654805243015,2.4656316697597505,0.48716075271368026,0.0010741035938262914,0.3633222565054893,57.64432894065976,0.003879457013681531,0.14009718438237886,0.5277215,0.7861231282353401,81.26819610595703,75.79206213392317
0.03168989370495554,293.28049925231915,0.025814128518104582,192000,0.44516334,1.5614195,0.5214945688843727,0.96,0.5504829943180084,7.273766095750034e-05,98.5004048794508,2.464246839284897,0.4872389778494835,0.0010644233226776141,0.36265377700328827,57.46987797319889,0.0038024482782930136,0.14994554573297506,0.52800155,0.7811821565032006,81.47799682617188,75.5769429345247
0.03379213358147541,291.20008178711004,0.026661035656928997,194000,0.44416815,1.5522257,0.5214656621217728,0.97,0.5515390887856484,6.069552182452753e-05,98.48317112773657,2.4629348158836364,0.4872970379889011,0.001094521164894099,0.3618355020880699,57.29209156706929,0.0037860109005123377,0.15024192278087156,0.52831405,0.77875617146492,81.74976348876953,75.36595766528927
0.026997832706430965,290.020568893433,0.026109300494194045,196000,0.44319406,1.5431178,0.5214421391487122,0.98,0.5526767015457154,6.54532850603573e-05,98.46292603760958,2.4616132378578186,0.48737609907984736,0.0010735821723937982,0.3599114060401917,57.02615799382329,0.003812673268839717,0.15207580419629746,0.5286569,0.771808123588562,81.9997329711914,75.14971048442054
0.027426973427412998,288.0511682891865,0.026163079380989124,198000,0.44226712,1.5341929,0.5214114919304847,0.99,0.5554818198084831,8.06146053946577e-05,98.43978937715292,2.460477566719055,0.4874273717403412,0.00108411347866059,0.35978697761893275,56.8154270760715,0.003754872130230069,0.1537480451092123,0.5289647,0.7569589912891388,82.22798156738281,74.92198722606545
0.031349171604146304,284.9359722900393,0.025858111023902945,200000,0.44136688,1.5254979,0.5213854342699051,1.0,0.5564479857683182,6.110841786721721e-05,98.42332135885954,2.4594424605369567,0.48747407346963884,0.0010686513185501096,0.3597953572869301,56.08982229605317,0.0037635776679962873,0.15367448581755144,0.5292764,0.7518658623099327,82.4495849609375,74.6918325651644
