eval/M_mean,eval/M_high,eval/sd_low,eval/R_high,eval/M_low,eval/D_high,train/pde_loss,eval/R_mean,train/epoch,eval/D_low,eval/D_mean,eval/ci_range,train/sol_loss,train/progress,eval/R_low,train/theta_loss,train/gls_loss,train/time,train/mse,train/callback_time,eval/sd_mean,eval/sd_high
1.2280748,1.8482997477054595,4.6022858819924295,0.8401907950639724,0.8644044294953346,70.4030460357666,0.011274236715747923,0.71841,160000,16.061691093444825,43.597626,48.594520568847656,0.062382353318855256,0.8,0.5974252820014954,6.0207265050848946e-05,37.64864433097838,0.023438099145889266,0.00032717216527089477,0.0010171039104461702,14.28652783805571,23.190922802314162
1.237766,1.8772201359272003,4.484203993342817,0.8401559099555016,0.8655476689338684,71.50555591583252,0.009537548357620856,0.71668583,162000,16.171501398086548,44.005116,48.62641143798828,0.059332122644409666,0.81,0.5966689333319664,9.299938392359763e-05,36.38477481079096,0.02338402128219608,0.0003457862767390907,0.0010200622081756577,14.148337081901099,23.185469629243016
1.247587,1.9062730103731156,4.4866480166092515,0.8401248529553413,0.866731484234333,72.33425464630128,0.00805084784608332,0.7149988,164000,16.271341609954835,44.411697,48.61486053466797,0.056795573197305306,0.82,0.5960806608200073,5.3920062782708555e-05,35.40618637084961,0.023445913910865764,0.0003370838821865618,0.0010123628377914455,14.015534622323079,23.179585300385952
1.2574829,1.9363249301910401,4.487828246783465,0.8400845527648926,0.867609004676342,73.01254711151122,0.006910343735711661,0.71335626,166000,16.392312145233156,44.817383,48.56636047363281,0.05459780959412452,0.83,0.595528481900692,0.0007671617204323411,34.529785694122296,0.023337783813476544,0.00032663223100826144,0.0010210587978363064,13.887925070927363,23.172079492360353
1.2674041,1.9607693552970886,4.488517309073359,0.8400451362133026,0.8687300905585289,73.78194980621338,0.00672444897680542,0.7117688,168000,16.484370994567872,45.220757,48.50876235961914,0.05370119660720223,0.84,0.5954653024673462,0.0005229678354226053,34.07678382492057,0.02319308483600614,0.0003076590073760599,0.0010173169374466003,13.76527559054965,23.163396073505282
1.2773494,1.9844469279050827,4.489388666115701,0.8399947285652161,0.8698592185974121,74.40308818817138,0.006304492361377929,0.7102261,170000,16.58767147064209,45.623856,48.44681930541992,0.05280884518660609,0.85,0.5954666689038277,9.277122444473207e-05,33.54224577712999,0.02323567569255826,0.00030386331491172314,0.0010160312652587912,13.646131836253529,23.15593077801168
1.2873625,2.003658300638199,4.49038352817297,0.8399524435400962,0.8707956284284591,75.13596935272217,0.0052958229393698375,0.70872134,172000,16.69347658157349,46.02434,48.37678527832031,0.051228001767769524,0.86,0.5954605221748352,0.00014802394434809685,32.865309045791626,0.0233123599290848,0.00029962704866193235,0.0010170496702194224,13.530337653125907,23.149599647149444
1.2974384,2.0278373658657074,4.492493101861328,0.8398966163396835,0.871788302063942,75.81984596252441,0.005131743040634315,0.7072598,174000,16.77880229949951,46.420254,48.305850982666016,0.05035761606134479,0.87,0.5954698324203491,7.560291123809293e-05,32.51016252136225,0.023393369674682727,0.0003057338763028383,0.00101675415039063,13.418793543985768,23.14327065832913
1.3076043,2.0520063042640686,4.494426969904453,0.8398484140634537,0.8727470621466636,76.26009368896484,0.005293478801031598,0.70583403,176000,16.863076543807985,46.817238,48.238487243652344,0.050302153926342616,0.88,0.5954636231064796,0.00037900477764196694,32.30778829860691,0.023490800499916104,0.00029448396526277065,0.0010194218158721886,13.310500233072954,23.136823205277324
1.317895,2.075736314058304,4.495917644817382,0.8398112758994103,0.8738402530550957,76.88458938598632,0.005160833466798065,0.7044336,178000,16.95299015045166,47.21755,48.183990478515625,0.04984371792711314,0.89,0.595260500907898,0.00012865831376984715,32.182975587844915,0.02367021048068994,0.0002956815587822348,0.0010278744697570824,13.20451081209651,23.131554713472724
1.3282838,2.1058172225952148,4.497886204626411,0.8397672280669213,0.8747415170073509,77.89483337402343,0.005166428194614121,0.7030571,180000,17.057684230804444,47.621483,48.122459411621094,0.049421227091923495,0.9,0.5950291693210602,0.00045973045052960515,31.778036031722984,0.0234838906526565,0.00028894393472000957,0.0010159301757812502,13.101258407966816,23.12643565237522
1.3387997,2.1334578156471253,4.499351128470153,0.8397116333246231,0.875583516061306,78.93997192382812,0.0054939106155652544,0.70169395,182000,17.130426454544068,48.031727,48.06698989868164,0.04933551933988937,0.91,0.5947303161025047,4.143733895034529e-05,31.368767674446133,0.02350232958793638,0.00029044883558526635,0.001020019769668582,12.998756936084433,23.11954121105373
1.3493936,2.163267880678177,4.500415304210037,0.8396651789546012,0.8763335853815079,80.14578819274902,0.005170803642482515,0.70035106,184000,17.226883745193483,48.44519,48.00823974609375,0.04877247816510502,0.92,0.5935124605894089,0.0006121572805568576,31.017721485137923,0.023386196732521045,0.0002824429830070585,0.0010200434923172033,12.897293842780948,23.112768586724997
1.360067,2.1919920802116395,4.4733507093042135,0.8396158367395401,0.877174399793148,81.34882106781005,0.00535138880601152,0.6990264,186000,17.324000501632693,48.864758,47.95689392089844,0.049030159162357416,0.93,0.5919875502586365,3.131843914161436e-05,30.744733514785775,0.023483459830284097,0.0002782227238640189,0.0010215889215469379,12.79597912028331,23.108635423704982
1.370775,2.2185669898986817,4.438454692717642,0.8395687386393547,0.8782302901148796,82.4158779144287,0.005235319758648989,0.6977224,188000,17.38888487815857,49.288445,47.90611267089844,0.04864486528933037,0.94,0.5913567394018173,4.1090650483965874e-05,30.418999936103862,0.023252883315086417,0.0002746666723396629,0.001008098483085632,12.694852120137686,23.10300818644464
1.3814528,2.2449568152427672,4.407149518374354,0.8395280972123146,0.8791213274002075,83.74806499481201,0.005335797971696582,0.69644773,190000,17.48884119987488,49.71447,47.8563346862793,0.04793522143363942,0.95,0.5898486152291298,3.0104853067314252e-05,30.027059204101462,0.022981854319572392,0.00027197616873309016,0.0009966428279876733,12.594471898494179,23.09722928330302
1.3920144,2.267507994174957,4.245170042850077,0.8394788116216659,0.8800282448530197,84.83460788726806,0.005109057216555828,0.6952017,192000,17.532575702667238,50.134476,47.80191421508789,0.047717997282743396,0.96,0.589513598382473,3.395940439077094e-05,29.766323416709913,0.02300425803661347,0.0002705003716982901,0.0009981170892715383,12.495353406008203,23.0906723998487
1.4024775,2.2838598787784576,4.122962360270321,0.8394224688410759,0.8809436708688736,85.56967105865478,0.004709156786673706,0.69398206,194000,17.587160873413087,50.554058,47.75011444091797,0.04739574807882307,0.97,0.5893303140997886,3.747194568859413e-05,29.467271319389287,0.022378899335861197,0.00026726856594905257,0.0009743698835372941,12.396745212532677,23.085047723725438
1.4126774,2.290674513578415,4.057814960833639,0.8393704950809479,0.8817664712667466,85.87255592346192,0.004368787422892645,0.69281197,196000,17.673821783065797,50.949574,47.68360137939453,0.04704920836724337,0.98,0.5893289417028427,3.319395545986481e-05,29.231155829429653,0.022031062602996834,0.00026380657800473273,0.0009644891023635852,12.299895025837362,23.078487161546942
1.4228784,2.301159590482712,3.9022861514240503,0.8393301859498024,0.8825082764029503,86.27188873291016,0.005122488716500818,0.6916479,198000,17.74841718673706,51.365417,47.63681411743164,0.046786588037386584,0.99,0.5892637923359871,3.1365656468551606e-05,28.75586863899227,0.021645874977111814,0.00026046286802738905,0.0009552005529403711,12.202482654108781,23.06575058028102
1.4330338,2.3081994712352754,3.809726907638833,0.8392760276794433,0.8833344861865043,87.0097541809082,0.005909422573051401,0.6904905,200000,17.882405376434328,51.7945,47.600276947021484,0.046860187534242925,1.0,0.5890957087278366,3.212299634469673e-05,28.525403896331774,0.02161954712867732,0.0002649944508448243,0.0009531372785568253,12.104905014611884,23.052790435031056
