train/pde_loss,eval/R_mean,train/time,eval/R_low,eval/sd_low,eval/D_low,train/gls_loss,eval/R_high,eval/M_mean,eval/M_high,train/sol_loss,train/callback_time,train/theta_loss,eval/D_high,train/mse,train/progress,eval/ci_range,train/epoch,eval/D_mean,eval/sd_high,eval/M_low,eval/sd_mean
0.014249245867482364,0.59771615,0.021480100989341704,0.5791475981473923,0.23385922140732873,1.414262878894806,52.55813442611703,0.6727594420313836,0.95197034,1.1259887963533401,0.10939500514790455,0.0010302119255065887,0.00018326210556551814,1.8013632476329804,0.0005229823291301727,0.35,37.26627731323242,70000,1.5319158,1.9554707221686842,0.7369358137249946,0.626524690700171
0.013592026607599107,0.5971209,0.02136833262443539,0.5791146725416183,0.21340830135159194,1.4142814874649048,50.662232135772925,0.6718130767345429,0.9598127,1.1471645444631577,0.10472876379266391,0.0010299131870269774,0.001283444231376052,1.8011996895074844,0.0005364022799767554,0.36,37.53707504272461,72000,1.5274509,1.9419608142925429,0.7376721501350403,0.6105276924796411
0.01150959039805455,0.5962888,0.021348244190216085,0.5760074779391289,0.19669590656121727,1.414200058579445,48.4882845249176,0.6710625290870667,0.96908206,1.2009698748588562,0.09934730932489032,0.001028039813041689,0.0001574329799041152,1.8010788142681122,0.0004881957429461181,0.37,37.68199157714844,74000,1.5232711,1.9229729223297911,0.7388261437416077,0.5950747158141759
0.010562660073977917,0.5952932,0.021465388774871835,0.5695695877075195,0.18026413381448947,1.4139573514461516,47.328007247924745,0.6703298330307007,0.97936815,1.2497072756290435,0.09646758079901323,0.0010287332534790051,0.00014988836483098567,1.8009539633989333,0.00047606154112145305,0.38,37.81139373779297,76000,1.5193709,1.9066036533331499,0.7397882357239723,0.5801597562245401
0.007452418999397202,0.5942659,0.021294018626213107,0.5658863514661789,0.17069714194803964,1.4124643057584763,45.45617474174508,0.6696067303419114,0.9900198,1.2806035339832307,0.09184739737957723,0.0010254566669464112,0.00013725209282711148,1.8008065611124038,0.0005245341453701258,0.39,37.77266311645508,78000,1.5156447,1.8882575037423532,0.7406891912221909,0.5660507551774259
0.007111220215447242,0.5932267,0.02135587859153757,0.5637475728988648,0.16337496526830364,1.4093038737773895,44.704479810714766,0.668842825293541,1.0008773,1.3090950340032579,0.09001937501504988,0.0010294592380523724,0.0022651299368590117,1.8005799800157547,0.00047931267181411386,0.4,37.684444427490234,80000,1.5120902,1.8615526263602078,0.7413059145212173,0.5525645025205449
0.00783018050924876,0.5921602,0.021151170611381557,0.561260923743248,0.15436465400853194,1.4068058550357818,44.65283422470113,0.6680503830313682,1.0118505,1.334455770254135,0.08990373221412258,0.0010252000093460077,0.00042724746163003147,1.8003561615943908,0.00046615468454547226,0.41,37.63430404663086,82000,1.5086693,1.8487576599000024,0.7421280205249786,0.5396485023612191
0.007457515543210324,0.59106094,0.021092776894569405,0.558125539124012,0.14711605981574394,1.403551459312439,43.99590856742859,0.6674005374312401,1.0228744,1.3573706686496734,0.08832669230550513,0.0010264133214950596,0.0001385943905916065,1.8001802176237107,0.00046043371548876166,0.42,37.54642868041992,84000,1.5053535,1.8366303469520064,0.7433232575654983,0.5273151593039529
0.00793320829188449,0.58989704,0.02116234850883479,0.5538574248552323,0.13983411554363556,1.4000896155834197,43.56846866416926,0.6666833698749542,1.0339735,1.3814961045980454,0.08736610693857086,0.0010277597904205312,0.0022965550888329744,1.7999899834394455,0.0004518062632996589,0.43,37.44112014770508,86000,1.5021229,1.8024581047939139,0.7439217329025268,0.5155291922172623
0.007622877233894526,0.5887069,0.021456925153732265,0.5506018951535225,0.13535445687011816,1.3961054384708405,43.1265039215087,0.6653350397944451,1.0451514,1.4050488710403441,0.08638522403687263,0.00102601647377014,0.0007737372070550919,1.7998150914907456,0.0004921955987811089,0.44,37.34634017944336,88000,1.4989691,1.773300050990656,0.7444082126021385,0.504285106973839
0.008471850482979803,0.5874309,0.021327935338020264,0.5463552042841912,0.1282088956941152,1.3924536645412444,43.03045437049867,0.6641038089990615,1.0564699,1.4313789874315261,0.08627819367498184,0.0010303291082382202,0.00035939470399171114,1.7996301770210266,0.0004730603250209242,0.45,37.26909637451172,90000,1.4958811,1.7657029588008282,0.7455574497580528,0.49347095381235706
0.008632221298641513,0.5860533,0.02117956626415248,0.5403326481580735,0.12203905207570642,1.3882667154073716,42.63706275749219,0.6632553637027739,1.0678926,1.4573733985424042,0.08545737864449605,0.001028120040893557,9.965932986233383e-05,1.7994051605463028,0.0004329858929850161,0.46,37.199249267578125,92000,1.4928503,1.7440892988815893,0.746289600431919,0.48308708257991384
0.008836339217145063,0.584571,0.021330084085464534,0.5341108798980713,0.11603432212723419,1.3844565778970719,42.33273867416396,0.6621859848499296,1.0793881,1.4827458649873733,0.0848595005758106,0.001031274437904357,0.0017942236736416817,1.799216803908348,0.0004743688041344285,0.47,37.130699157714844,94000,1.4898831,1.7170714156236497,0.7468949124217034,0.4731059966786258
0.008753664365620322,0.58298004,0.0215456005334854,0.527237594127655,0.1109683740651235,1.381139150261879,41.812774278640646,0.6604971915483474,1.0908917,1.5064447402954102,0.08372001468017702,0.0010272697210311908,0.0003261558595113456,1.7989746659994126,0.00042602544999681413,0.48,37.049766540527344,96000,1.4869888,1.7021576088154686,0.7475085392594337,0.46351574522687816
0.008736050533247192,0.5812888,0.02148913502693172,0.5204081356525421,0.10620599623507587,1.378453004360199,41.34885787963878,0.6595803871750828,1.1023409,1.5278340876102448,0.08272536117210981,0.001028035879135134,0.0022144047543406487,1.798688217997551,0.0005317004979588091,0.49,36.96858596801758,98000,1.4841795,1.6903047828236593,0.7483475476503372,0.45430440447457027
0.008331851031514792,0.57951903,0.02160105550289157,0.5134653091430664,0.10229847957816673,1.3765195608139038,40.74395834732066,0.6584317311644549,1.1136795,1.5473269253969193,0.08140800356119847,0.0010301266908645684,0.0003033454704564065,1.7983735293149947,0.0004174525383859873,0.5,36.87937545776367,100000,1.4814681,1.6802094323793384,0.7493992194533348,0.44547194076239977
0.006963683080044584,0.57773554,0.021541086196899432,0.5082995057106018,0.10037355987151386,1.3750655561685563,39.94338468933108,0.6572650417685508,1.1248755,1.5632209569215774,0.07957013555988683,0.0010305583477020232,0.0001490714930696413,1.7978627622127532,0.0004151544999331236,0.51,36.761146545410156,102000,1.4788508,1.6596453904639925,0.7498685523867608,0.43704245679230264
0.007902907214011056,0.57587177,0.021653005480766232,0.5032767847180366,0.0968945740169147,1.374067050218582,39.94725113677981,0.656264144182205,1.135986,1.5822858035564422,0.07974800926819453,0.001033324480056764,0.00027299587964080274,1.7975664258003234,0.00045644608326256275,0.52,36.67313766479492,104000,1.4763465,1.629932149080559,0.7503967493772506,0.4288866431279097
0.008067597267567197,0.57392836,0.021729226112365743,0.49648851007223127,0.09269606907764683,1.3732042193412781,39.681091522216704,0.6547980844974518,1.1469767,1.5987184643745422,0.07924383007362469,0.001032616138458249,0.00011282153718639165,1.7972440361976623,0.00040522837662138045,0.53,36.59003448486328,106000,1.4739391,1.6151432471815486,0.7511864736676216,0.42101071371126997
0.007563708336325356,0.57192695,0.021755164146423422,0.48937835693359377,0.08875349994923454,1.3723945587873458,39.124023897170986,0.653517298400402,1.1578598,1.6153404772281645,0.07801417877525106,0.0010340222120285058,0.000491023063659668,1.7969447135925294,0.0004173073684796691,0.54,36.48690414428711,108000,1.4716232,1.6078615415608506,0.7517991587519646,0.41342046013497485
0.00770659288787285,0.5698826,0.02173750376701361,0.4837148286402225,0.08558679273846792,1.3717906445264816,38.933022972106905,0.6526926547288894,1.1686865,1.6330818206071853,0.07772242732718596,0.0010343784093856812,0.0001713383535388857,1.7967290371656417,0.00040058515151031315,0.55,36.38705825805664,110000,1.4693986,1.602954193367622,0.7522857829928398,0.4060855847074385
0.007594532400020392,0.56780684,0.021680243015289317,0.4778569579124451,0.08225937817769591,1.371335607767105,38.566858135223356,0.6518433406949043,1.1794775,1.65174300968647,0.07698097614943997,0.0010330318212509143,6.799101538490504e-05,1.7964893311262131,0.0003951266116928309,0.56,36.289024353027344,112000,1.4672627,1.5984587400453163,0.7531083464622498,0.3989969382048161
0.007524651421699648,0.56571007,0.021759677529334952,0.4725934498012066,0.07891927289165324,1.3711016178131104,38.28794698333756,0.6511215895414352,1.1902547,1.6717097759246826,0.07647241758927686,0.0010310212373733536,0.0005456500221043825,1.7961986839771271,0.00041003336082212627,0.57,36.18650436401367,114000,1.4652151,1.591703720623626,0.7536276802420616,0.39214165955072916
0.0074640695180278336,0.56360054,0.02180628025531764,0.4676729112863541,0.07589203978568548,1.3710308074951172,37.968702732086186,0.6499068066477776,1.2010317,1.6924001425504684,0.07585945134237393,0.001032536745071417,7.87572716944851e-05,1.795954194664955,0.0003913145628757775,0.58,36.084503173828125,116000,1.4632545,1.57560977677349,0.7540599569678307,0.3855087708799753
0.007407523913192564,0.56148523,0.021709539055824335,0.46298926547169683,0.07299465178220998,1.371026512980461,37.66249240493775,0.648746185004711,1.2118192,1.7135356426239015,0.07529922411590825,0.0010333139896392786,7.378503505606204e-05,1.7957125276327133,0.0003874802787322551,0.59,35.985225677490234,118000,1.461382,1.5629191766493022,0.7544948652386665,0.3790840690641317
0.007281913005630497,0.5593606,0.021811388373374915,0.4588988572359085,0.06998300395935075,1.3710308074951172,37.41804590606681,0.6478593677282334,1.2226106,1.7349787801504135,0.07488470168411734,0.001034947037696837,7.882183126639575e-05,1.795395690202713,0.00038559589302167296,0.6,35.884090423583984,120000,1.4595999,1.5545388101600102,0.7549866899847985,0.3728571128424665
0.007443577755708266,0.557227,0.021935790896415668,0.45421611666679385,0.06708724886266282,1.3710344970226287,37.15868591308586,0.6469780191779132,1.233393,1.7560211807489394,0.07441914211586123,0.0010405766963958768,0.0008988004992716014,1.7951868057250977,0.00039320564246736467,0.61,35.779388427734375,122000,1.4579105,1.5464394091395657,0.7556431710720063,0.36682085698011374
0.0070920965551631516,0.55508447,0.021897520422935475,0.44949231296777725,0.06449903921748046,1.3710387885570525,36.776303440093926,0.6460552081465721,1.2441459,1.776611778140068,0.07366191373020423,0.0010378694534301774,0.00010452792776050046,1.7949377298355103,0.00038002009387128055,0.62,35.679527282714844,124000,1.4563144,1.537086995085701,0.7561610326170921,0.3609696131609151
0.006999065260170039,0.5529373,0.0219362245798111,0.4448965810239315,0.06222553311090451,1.3710422426462174,36.48118943405144,0.6443419918417926,1.2548368,1.7957063525915145,0.07311877879127865,0.0010403666496276828,0.0021440547425299883,1.7945960879325866,0.0004137809155508876,0.63,35.580665588378906,126000,1.4548103,1.5262765635270612,0.7565828189253807,0.35530167862082135
0.0068818661540281005,0.5507754,0.02200742661952973,0.44071738347411155,0.06030186641510227,1.3710451126098633,36.22635406112662,0.6435498207807541,1.2654638,1.8129726320505142,0.07268664550036182,0.0010429459810256966,0.00011470097524579614,1.7943450927734375,0.00037958327447995543,0.64,35.4859733581543,128000,1.4534005,1.5175310807535392,0.757423597574234,0.3497979279286651
0.007300624394090859,0.5485887,0.021952983975410463,0.4354722127318382,0.057758686398301506,1.3710491597652434,36.05520397567743,0.6428634718060492,1.2760056,1.8314157783985139,0.07247123423218725,0.00104822647571564,0.0010359426960349083,1.7941922694444656,0.0003747875161934644,0.65,35.400978088378906,130000,1.4520828,1.5095157228643072,0.7578419804573059,0.3444516779383941
0.0062329931973945235,0.54638356,0.02208373284339902,0.42974016144871713,0.055615915152884554,1.3710525006055831,35.42222147750854,0.6422195091843604,1.2863951,1.8468721359968185,0.07107847355306136,0.0010500291585922238,0.00013686275633517653,1.7940106868743897,0.00042038611718453467,0.66,35.29838562011719,132000,1.4508468,1.4931151177734132,0.7583553075790406,0.339273537120984
0.006763652752502814,0.5441916,0.02201949191093454,0.424655731767416,0.05439803708213731,1.371057030558586,35.41256483077997,0.6413235455751419,1.2966287,1.858429554104805,0.07125571469217559,0.0010523722171783476,0.001126615796238184,1.7937368154525757,0.0003984518989454955,0.67,35.212764739990234,134000,1.4496891,1.480195304611697,0.7588593661785126,0.3342518893985694
0.007253913907450635,0.54195815,0.021982744216918974,0.4216614931821823,0.05280877521727234,1.3710601300001144,35.35632065200801,0.6404951617121697,1.3067629,1.8706427931785583,0.0713398942910137,0.0010516773462295563,0.007052471861243248,1.7933829933404921,0.00040844694012776017,0.68,35.142616271972656,136000,1.4486204,1.4725334505783387,0.7597477287054062,0.32935055814019065
0.007005344629171296,0.53970456,0.022029258131980877,0.4142478182911873,0.04990087973055779,1.3710631132125854,35.01426264190654,0.6396092772483826,1.3167461,1.88483949303627,0.07067448073253028,0.0010532696247100867,0.00014036781794857234,1.7930018961429597,0.0003709631273522973,0.69,35.0730094909668,138000,1.4476292,1.4634582388680428,0.7603939324617386,0.3245807088874167
0.006472711227601384,0.5374469,0.02212649452686312,0.4086916923522949,0.048015582524385536,1.3710675239562988,34.62505220031727,0.6390641972422599,1.3265334,1.8958379030227661,0.06986510930582879,0.0010529962778091431,0.0001570355670992285,1.7925417333841323,0.00036431007902137935,0.7,34.99935531616211,140000,1.4467056,1.4564303070073938,0.760835836827755,0.3199467821331988
0.006339277741149976,0.5352005,0.02200844907760623,0.40423362627625464,0.04645199460355798,1.371071219444275,34.295385227203305,0.6383232340216635,1.3361208,1.9037933766841888,0.06919125793874262,0.0010522767305374096,0.0001650120539125055,1.7919918209314345,0.00035835496964864433,0.71,34.92149353027344,142000,1.4458512,1.4514873066218565,0.7613605201244354,0.31544265161162494
0.006412118712672957,0.5329748,0.02214645290374753,0.4003581523895264,0.04523426914602169,1.3710744380950928,34.09471910476684,0.6373465254902837,1.345496,1.9110449969768524,0.06884359717741596,0.0010549737215042095,0.0017279972089454532,1.7916770666837691,0.00035827563260681927,0.72,34.847801208496094,144000,1.4450626,1.4475344651145856,0.7617794811725617,0.31106581298832503
0.0052282367569859815,0.5307788,0.02213022410869605,0.3974494941532612,0.04452638431757805,1.3710769414901733,33.55163949584954,0.6366582110524177,1.3545986,1.9154299706220628,0.06757228180393578,0.0010536646842956552,7.65820950618945e-05,1.7914015054702759,0.00035689695505425334,0.73,34.7596321105957,146000,1.4443264,1.4437081816140553,0.7621882632374763,0.30682580969744505
0.005330903568072265,0.52864945,0.022260798573494032,0.3953547470271587,0.04395576661408995,1.3710795640945435,33.35676625061036,0.6361321270465851,1.3634042,1.9185537695884705,0.06716576211526973,0.0010587294101715057,0.0009582231286913157,1.791233867406845,0.0003523124323692173,0.74,34.670475006103516,148000,1.4436343,1.4365375594934449,0.7626420378684997,0.3027260003738661
0.006900134852156037,0.5265036,0.022251282334327705,0.394185122102499,0.04326965754444245,1.371082779765129,33.60161482429497,0.6355799287557602,1.3721106,1.9215618550777436,0.06794366383180012,0.001058820605278017,7.455595914507285e-05,1.7911060214042664,0.00034845128539018333,0.75,34.61703109741211,150000,1.4430288,1.429967689909972,0.7630721747875213,0.2987033811060918
0.00707681533682626,0.52434117,0.022208226084709144,0.38996408358216283,0.04163644389336696,1.3710854053497314,33.426924729347114,0.6347380876541135,1.3806581,1.928127545118332,0.06765904027596134,0.0010640046596527084,8.251787949120626e-05,1.7909151554107665,0.0003458314167801291,0.76,34.572052001953125,152000,1.4424914,1.42394988797605,0.7634382203221322,0.2947686605451357
0.0071666642961790775,0.52216965,0.02208754634857189,0.3848647989332676,0.039328894490608945,1.3710888594388961,33.23895714282992,0.6340406805276868,1.3890197,1.9353582620620726,0.06731030981242671,0.0010609261989593494,9.302220132667571e-05,1.7907077491283416,0.00035644249874167144,0.77,34.52958297729492,154000,1.4420094,1.414029803709125,0.7638356268405915,0.29092514906369615
