eval/D_high,eval/sd_mean,eval/R_mean,train/epoch,train/time,train/pde_loss,eval/sd_high,eval/R_high,eval/D_low,eval/sd_low,eval/D_mean,train/mse,train/progress,eval/ci_range,eval/R_low,train/sol_loss,train/theta_loss,train/gls_loss,train/callback_time
0.01299492232501506,25.362416964041554,0.5196622,182000,0.021246113300323475,0.013827338471543035,32.80524183064699,0.6497468426823616,0.0005396970344008877,11.461087223142385,0.0034357538,0.0010194123024120927,0.91,60.10472106933594,0.4419228993356228,0.0891842650063334,0.00010627089068293571,85.98482764816269,0.0010429992675781265
0.012964415014721453,25.3666730646964,0.51873153,184000,0.021139397025108322,0.016235721617005792,32.802410796284676,0.6497183725237846,0.0005320213385857642,11.46491828840226,0.0034002191,0.000985097954981029,0.92,60.100215911865234,0.4419217504560947,0.08576608870178458,7.844791980460286e-05,86.45819589233407,0.0010413721799850488
0.012933491100557148,25.369784496920968,0.5178448,186000,0.021044628500938422,0.018728288962273007,32.79975140467286,0.6496995761990547,0.0005280713128740899,11.4696663338691,0.0033654887,0.0010074642486870289,0.93,60.11714172363281,0.4419454589486122,0.08663354114815587,7.683486182941124e-05,87.39106655120845,0.0010397280454635615
0.012911393679678437,25.38288515331113,0.51697844,188000,0.02096464991569517,0.016658204363193343,32.797601260244846,0.6496713176369667,0.0005225759174209088,11.47499771323055,0.0033316433,0.001044604228809476,0.94,60.14207458496094,0.4419608101248741,0.08118929405137898,9.271663293475285e-05,88.23854397964473,0.0010373023748397848
0.012884636619128285,25.39239008317647,0.51612884,190000,0.020934358596801747,0.014645001282682644,32.794743962585926,0.6496418759226799,0.0005211609473917634,11.481753387488425,0.0032985776,0.0009848799090832472,0.95,60.15557098388672,0.44198070988059046,0.08180250758677736,8.223663462558761e-05,86.86118618392958,0.001036465287208559
0.012836333387531334,25.395820331169553,0.51532906,192000,0.02099406731128693,0.013731080061523241,32.7915976755321,0.6496198236942291,0.0005191962001845241,11.48798349313438,0.0032662218,0.0010022326605394483,0.96,60.139503479003906,0.441996768116951,0.07917946051806225,7.942809315863997e-05,85.63484230804436,0.001036322712898251
0.012800809205509717,25.39732137633402,0.5145791,194000,0.02103916776180266,0.011988270521163953,32.78717417269945,0.649598303437233,0.0005169605152332224,11.495396960526705,0.0032345806,0.0009890495566651225,0.97,60.11570739746094,0.4420137949287891,0.07994417855516084,8.150023495545611e-05,85.27533967971824,0.001037747383117675
0.012776133115403354,25.39928401287497,0.5138709,196000,0.021146394610405003,0.011481295857112876,32.78267877176404,0.6495760411024094,0.0005152903526322916,11.503356765024364,0.003203523,0.0009717117063701153,0.98,60.08168029785156,0.4420448116958141,0.08031046108156469,8.635439007775858e-05,85.46638621521,0.0010443252325058002
0.012759066652506583,25.392531846676107,0.5131797,198000,0.021145311832427984,0.0098817290738225,32.776642590761185,0.6495563477277756,0.0005124409886775539,11.509433458559215,0.0031730058,0.0009952617110684514,0.99,60.03115463256836,0.4420840725302696,0.08228101708740004,8.256357978098094e-05,85.6003885498047,0.001044878363609314
0.012722739740274845,25.386905514278137,0.5125085,200000,0.0209175226688385,0.00969591375207526,32.77173480018973,0.6495345279574394,0.0004957830678904429,11.515155015513301,0.0031430856,0.001005243742838502,1.0,59.9998664855957,0.4421264216303825,0.07998509924113766,7.706893666181713e-05,86.21536547088658,0.0010416605472564745
