train/epoch,eval/D_high,eval/R_high,eval/R_mean,eval/sd_mean,train/theta_loss,eval/D_low,eval/R_low,train/pde_loss,eval/sd_low,eval/sd_high,train/time,train/mse,train/callback_time,train/gls_loss,eval/D_mean,train/progress,eval/ci_range,train/sol_loss
182000,0.013605531584471463,0.3633814580738544,0.33236572,42.60821534912849,2.2759040803066455e-05,0.004538599180523306,0.3049885228276253,0.0086232366184704,29.01015249080956,46.86872083693743,0.02430382037162784,0.0025490205734968185,0.001008627891540529,190.15900130462657,0.008282426,0.91,53.98639678955078,0.09422720322385435
184000,0.013591841747984286,0.3630631484091282,0.33248934,42.64438334494693,2.075891097774729e-05,0.004316754266619682,0.30500259846448896,0.007820294895442208,29.163839528337125,46.866931300610304,0.024567044854164156,0.0025917417369782925,0.0010104408264160144,189.99878235626224,0.008230647,0.92,54.12915802001953,0.09450238763540986
186000,0.013579393224790692,0.36274370029568664,0.3326186,42.68609078153295,2.1864503651158884e-05,0.004153495805803686,0.3050141006708145,0.005580957441357898,29.35443697497249,46.86447232961655,0.024011571288108786,0.002596978796645999,0.0009950821399688737,192.38537471771272,0.008178428,0.93,54.30524826049805,0.09925848942249992
188000,0.01356623787432909,0.3622470714151859,0.33271286,42.72327804790499,2.2543094019056298e-05,0.003964694275055081,0.3050287589430809,0.005263996635796499,29.560760175809264,46.86221880838275,0.02403275597095487,0.0026282556354999542,0.0009984489679336556,191.38633403015075,0.008125835,0.94,54.452266693115234,0.09952943665161772
190000,0.013554526632651685,0.36198922097682945,0.33276471,42.76639501083204,2.2190910385688767e-05,0.003859413572354242,0.3050423763692379,0.007682278462569245,29.765039868652824,46.899394039064646,0.024403914213180455,0.0026701120659708977,0.0010109848976135225,195.95852998352092,0.008072801,0.95,54.628753662109375,0.09377787177264668
192000,0.013544446206651628,0.3617775522172451,0.33281738,42.825305199607946,1.874836925708223e-05,0.003719728987198323,0.30505189299583435,0.011276431199046782,29.998823162168268,47.185127809643745,0.024128995895385773,0.0026272651739418507,0.0010072112083435042,196.30562981414838,0.008019722,0.96,54.90571594238281,0.08883896853774767
194000,0.013533866149373353,0.3614351145923137,0.3329001,42.88513552315062,7.062708755256608e-05,0.003558691230136901,0.3050607979297638,0.010547583770588983,30.159925017505884,47.5095234811306,0.024983934164047202,0.0025694770738482475,0.0010358703136444127,193.45328686523422,0.007967694,0.97,55.20848083496094,0.08844637010991586
196000,0.013521184399724004,0.36107588633894916,0.33300683,42.932409488966435,1.9069984773523174e-05,0.0035084420058410616,0.3050724558532238,0.009615282760118141,30.326436646282673,47.569602727890015,0.02415427827835092,0.0025497637689113617,0.0010124281644821168,190.9651039505003,0.007916813,0.98,55.2686882019043,0.09392895372956972
198000,0.013510516053065656,0.36069046184420583,0.3331167,42.96546838473361,2.647210749273654e-05,0.0034943040984217076,0.3050862453877926,0.009671892206184562,30.70720657706261,47.563110664486885,0.02484450054168696,0.002587530529126525,0.001026388168334961,190.75854849243154,0.007866815,0.99,55.37746047973633,0.09986440584808577
200000,0.013499173056334256,0.3602633520960808,0.33323222,43.00025767637417,8.851907477946952e-05,0.0034853727847803384,0.3050981998443604,0.009828548965859218,30.93868005089462,47.55696253851056,0.02377834379672998,0.002602499444037676,0.00100177097320557,193.33759488678,0.007818051,1.0,55.5469970703125,0.10121785782650095
