eval/M_high,train/gls_loss,train/theta_loss,train/sol_loss,eval/D_low,eval/D_mean,eval/M_mean,train/pde_loss,eval/R_mean,eval/R_high,eval/M_low,eval/R_low,train/progress,train/mse,train/callback_time,eval/sd_low,eval/D_high,train/time,eval/sd_high,eval/ci_range,eval/sd_mean,train/epoch
0.5971489265561103,111.94530497741674,0.0002021600230364129,0.08945975564047677,0.07632607650011777,0.5462841,0.4632205,0.012497920307796482,0.33060443,0.4156138055026531,0.41132515147328375,0.25931125730276106,0.79,0.0013877998571842909,0.0010218932628631606,16.639328096061945,2.551117098331451,0.02541928875446319,40.141526237130165,56.403350830078125,33.998352013589084,158000
0.5964897483587265,110.58901231765755,0.0001688554766587913,0.0879261285848914,0.07480196636170149,0.5395354,0.46265337,0.00920781791210173,0.32955998,0.4152586370706558,0.4113573685288429,0.25832571759819983,0.8,0.0013137100031599402,0.0010215761661529561,16.95760521106422,2.5318654537200924,0.025433748364448575,40.13617401942611,56.563507080078125,33.93414058004772,160000
0.5959586277604103,111.54647719192478,0.00014349207049235702,0.09282812069356423,0.07416497264057398,0.5329545,0.46212626,0.011266175748081874,0.328518,0.4149373359978199,0.41138952746987345,0.2573794424533844,0.81,0.0013128858990967274,0.001019171714782719,17.051798943430185,2.526318216323852,0.025503775835037296,40.13219829648733,56.727806091308594,33.857273139564555,162000
0.5956658378243446,109.17994195556616,0.00020966838928870857,0.08316843993961813,0.07285659518092871,0.52653503,0.46164116,0.009870540382107704,0.32748458,0.41459705904126165,0.411419390887022,0.2562617495656013,0.82,0.0013251182390376925,0.0010211825370788558,17.182438680902123,2.5169233858585356,0.025451649308204625,40.12851119041443,56.806739807128906,33.78682958160708,164000
0.595226365327835,108.28613983535773,0.00014171481598168612,0.08060728671029188,0.07118313778191805,0.5202752,0.4611808,0.011110941589460679,0.3264944,0.41431171596050254,0.4114543326199055,0.25522649139165876,0.83,0.0013082441873848438,0.0010282552242279056,17.431603744626045,2.500034701824188,0.025642830252647412,40.12500187382102,56.88560485839844,33.72739388333787,166000
0.5946020424365998,107.47922650146495,0.0003505446366034448,0.08103336912766093,0.07005926296114921,0.51417196,0.46075073,0.011631351311108998,0.3255421,0.4139287017285823,0.4114884130656719,0.2552407056093216,0.84,0.001307101221755147,0.0010226590633392269,17.550173867493868,2.4952511727809896,0.025645586609840298,40.12037981301546,57.018375396728516,33.667435209889824,168000
0.5942234173417091,106.72532012557987,0.000510875484906137,0.0801951298564672,0.06894166581332684,0.50822014,0.4603315,0.012263648178195625,0.32462877,0.4135558411478996,0.41152006164193156,0.25524951592087747,0.85,0.0012910045916214585,0.0010198476314544674,17.63763464987278,2.492496985197067,0.025559481143951433,40.11723566800356,57.18737030029297,33.60510654058928,170000
0.5936759740114211,106.30648799133286,0.00014992539945524186,0.08151160476729276,0.06813451498746873,0.5024112,0.45995662,0.013721612559282207,0.32380006,0.41336289122700687,0.4115500807762146,0.2552559651434422,0.86,0.001296032452955842,0.0010240292549133334,17.83368969336152,2.4857955098152154,0.025797598123550366,40.11336816474795,57.35415267944336,33.54060223300966,172000
0.5932946741580962,106.24167670059191,0.00033416924998164177,0.08325395229831332,0.06722402684390545,0.49673513,0.4596079,0.014515456466353509,0.32298994,0.41314362213015554,0.41157334968447684,0.25526287853717805,0.87,0.0012912243837490678,0.0010187894105911255,17.90460734628141,2.476329451799393,0.025552842020988478,40.10905958712101,57.560546875,33.476591012869996,174000
0.5928778171539306,105.0669549217224,0.00014021854440215975,0.0808837482593953,0.06612366624176502,0.4911841,0.45929387,0.014206765713519427,0.32216382,0.4128892876207828,0.41159598082304,0.25527176037430765,0.88,0.0013006275985389948,0.0010232590436935404,18.07985207997263,2.4622562408447264,0.025665873408317542,40.104193799197674,57.76548385620117,33.415357373589174,176000
0.592403681576252,105.0371924285892,0.00021011049102526158,0.08001298964396121,0.06446566320955753,0.485754,0.4590089,0.012101650296826853,0.32133624,0.4126860424876213,0.41161843910813334,0.2551884338259697,0.89,0.0013106431579217315,0.0010249034166336054,18.2459173258394,2.4490231454372386,0.02568150699138638,40.10111214593053,57.98295211791992,33.361105001513856,178000
0.5920332357287407,103.24422840118427,0.00014231052773538977,0.0807184060476717,0.0630272451788187,0.4804357,0.4587526,0.014258573430939604,0.32047516,0.4124742306768894,0.41164150536060334,0.25446492433547974,0.9,0.0012069601798430085,0.0010185415744781475,18.396531278267503,2.4434649050235744,0.025588890075683594,40.09616915136576,58.17353820800781,33.3087155487563,180000
0.5914112880825996,101.6291174163819,0.012590650469064713,0.08103362222015846,0.061445639468729496,0.47522467,0.45850897,0.01241002454876437,0.31959504,0.4123095490038395,0.4116633988916874,0.25364149585366247,0.91,0.0012277434580028057,0.0010207629203796372,18.477228423580527,2.432796132564544,0.025768444180488542,40.09123705327511,58.37306213378906,33.2515550229503,182000
0.5907292023301125,100.8452633895874,0.00013040038174949586,0.08303411611542075,0.059400019235908985,0.47012594,0.4582872,0.012056309012812577,0.31871918,0.412131617218256,0.41169132962822913,0.25141385942697525,0.92,0.0011963715078309178,0.001021177530288699,18.8328028190881,2.42457023859024,0.025749713540077195,40.08631473407149,58.584102630615234,33.18603306601574,184000
0.5900452151894569,99.80657215118391,0.0001227809116244316,0.08162636350467778,0.05775717189535499,0.4651311,0.45807698,0.010001792598865005,0.3178402,0.4119067996740341,0.4117174096405506,0.24809996783733368,0.93,0.0011870028683915734,0.0010269985198974646,19.06621791422367,2.4165034592151637,0.0258472386598587,40.081730764359236,58.8204231262207,33.13198149211548,186000
0.5896407842636108,98.35586180496209,0.0002528828044887632,0.08586423517018583,0.05645624790340662,0.46024325,0.45787635,0.00956072054617107,0.3169594,0.41163317561149587,0.411741491407156,0.24727296121418477,0.94,0.0015124880010262132,0.0010379055738449026,19.157484779134393,2.4087755441665646,0.026019454836845396,40.076423436403275,59.002830505371094,33.07543580089363,188000
0.5894053921103477,98.93748992538441,0.00012119208986405283,0.08729601579904547,0.05508177597075701,0.45545718,0.45765868,0.010622827802202677,0.31609643,0.411347234994173,0.41176407858729364,0.24500267431139947,0.95,0.0011631213128566742,0.0010367829799652097,19.249577121809125,2.403797715902325,0.025820163369178733,40.07145408540964,59.16169738769531,33.01425982575097,190000
0.5891012191772461,97.83115811920142,0.00013745552860200405,0.08800326765701176,0.054195986967533825,0.45077106,0.45746475,0.010243410296388903,0.31524,0.4110934309661388,0.4117898494005203,0.24373419545590877,0.96,0.0011988122714683414,0.0010288206338882422,19.342519948258996,2.393200719356535,0.02601505219936368,40.0674375705421,59.31571960449219,32.94262989902284,192000
0.5887499004602432,96.16973980331389,0.00011671020183712244,0.0842650846391918,0.05303749106824398,0.4461809,0.4572881,0.009690532882115835,0.31438673,0.4107536435127258,0.4118203490972519,0.24300531968474387,0.97,0.0011530485935509205,0.0010245900154113774,19.476789329200983,2.3837652266025526,0.025878946185111988,40.063582826405764,59.42668533325195,32.86889546941002,194000
0.5884800419211388,95.94147265243504,0.0001150990356109105,0.08006885976716877,0.052128812111914155,0.4416884,0.45711842,0.0077374098038999455,0.31354025,0.410450143367052,0.41185199841856956,0.24209714718163014,0.98,0.0013325647450983524,0.0010161387920379612,19.59856408648193,2.377942878007885,0.025455101609230077,40.05783796310425,59.4857177734375,32.80582225792089,196000
0.5879366084933279,97.97821270370494,0.0001376940927002579,0.07883493869006648,0.05117120044305921,0.43728977,0.456959,0.00831676801107824,0.31269366,0.4101653710007668,0.41187616139650346,0.24069022797048092,0.99,0.0012328502489253879,0.0010431158542633064,19.84728998504579,2.3653488457202907,0.025749850273132324,40.05385935306549,59.60560607910156,32.75529857007577,198000
0.5873458132147789,100.36841823196423,0.00013177473738323897,0.08048575450852515,0.05070870239287615,0.43297687,0.45682213,0.008629962251405263,0.31185105,0.40994772166013715,0.41191070824861525,0.23924846537411212,1.0,0.0011867539724335074,0.0010315979719161964,19.924656581133604,2.3593809902667986,0.02550151848793027,40.0475581176579,59.81356430053711,32.71778995635298,200000
