eval/R_high,train/theta_loss,eval/R_mean,eval/sd_high,train/callback_time,eval/D_low,eval/D_high,train/epoch,eval/D_mean,eval/ci_range,train/pde_loss,train/time,train/progress,eval/sd_mean,train/mse,eval/R_low,eval/sd_low,train/gls_loss,train/sol_loss
0.7995060727000236,7.882915087975562e-05,0.7202739,2.4606746097560968,0.0009994374513626109,0.00011075817074015503,0.0026453931641299273,178000,0.0009429647,30.14878273010254,0.01660300751542676,0.023975208878517146,0.89,0.43865038622218117,0.0003615566238295287,0.6652443408966064,0.0610250179306604,37.16190426635746,0.06977325207740062
0.7994882047176362,0.0006285981507971883,0.71948516,2.4484070017933846,0.00099174189567566,0.00010715616936067818,0.0026422272145282468,180000,0.0009324502,30.244762420654297,0.01720272970362568,0.023644416093826334,0.9,0.4338544749128005,0.00035853643203154206,0.6623729273676873,0.05858619788341457,36.37553318595904,0.0678167305067182
0.7994610324501992,7.585376442875713e-05,0.7186736,2.4328117724508025,0.0009927918910980198,0.00010365919897594721,0.002639287692727521,182000,0.00092215446,30.34395980834961,0.017653351623564933,0.02390191578865054,0.91,0.4291486546014907,0.0003305867430754006,0.6590542167425155,0.056247417069243966,35.55447076225286,0.065750051792711
0.7994387909770012,0.0013373484835028648,0.7178425,2.418895508162671,0.0009944112300872732,0.00010020109330071137,0.002635017060674727,184000,0.0009120735,30.43869400024414,0.017657168493140512,0.0240360127687454,0.92,0.424531624504109,0.00032862878288142383,0.6555632874369621,0.053902708532405086,34.695740888595545,0.0635795425679535
0.7994151160120964,0.001938086235895753,0.7169876,2.405301562976091,0.0009970687627792387,9.709861315059243e-05,0.002631479490082711,186000,0.0009021997,30.536996841430664,0.01765827418747363,0.023983966588973994,0.93,0.4200005940127369,0.00031369354110211134,0.6523007526993752,0.05171562788746087,33.92621291542058,0.06160906531102956
0.7993884742259979,0.002411843277513981,0.7161075,2.389759832294657,0.0009950141906738303,9.450333509448683e-05,0.0026281342841684816,188000,0.00089252327,30.64030647277832,0.018348588085500567,0.02390865874290465,0.94,0.41555156012866845,0.0003193491720594466,0.6493645578622818,0.04981862011845806,33.176693667411826,0.05971542963758124
0.7993653774261474,0.0003920387534890324,0.715203,2.376168599585064,0.0009936168193817115,9.115515822486487e-05,0.0026246256486047053,190000,0.0008830402,30.74626350402832,0.018135723516577863,0.023961456894874614,0.95,0.41118398500051734,0.00030107962084002793,0.6453829750418663,0.04751073929583072,32.42656838130948,0.05780762721039349
0.7993462890386581,0.0011897371150553226,0.7142758,2.3607087729033083,0.0009947699308395402,8.846673536027083e-05,0.0026205966481938955,192000,0.0008737441,30.856609344482422,0.018517667883308588,0.023751063346862757,0.96,0.40689615025238773,0.0003585801459848881,0.6417838335037231,0.045647870501852594,31.66764823722839,0.05591441039927308
0.7993185728788376,0.0011259001912549138,0.71332777,2.339888701681047,0.0009954465627670297,8.540051330783172e-05,0.002617153269238769,194000,0.00086463185,30.969219207763672,0.018225888014072517,0.023883627653122,0.97,0.4026882837643543,0.00027940087602473795,0.6377853706479073,0.04363250318419887,30.952834536552412,0.05413941739872105
0.7992948904633522,0.0011314586736261845,0.71235967,2.32699722982943,0.000999743819236752,8.29326792882057e-05,0.0026139409630559374,196000,0.0008556945,31.08082389831543,0.018159236240899185,0.023810883164405838,0.98,0.39855782499512316,0.0002763578959275037,0.6343233168125153,0.04202111013000831,30.30692149448397,0.05258644014969464
0.7992743939161301,0.0009530361858196557,0.7113719,2.3139914730563724,0.0010011861324310321,8.016439387574792e-05,0.002610384364379569,198000,0.000846927,31.188926696777344,0.01810746209672652,0.023871565222740126,0.99,0.39450411861941853,0.00025804826873354614,0.6307811185717582,0.040339448787563015,29.573079854965275,0.05083077881112684
0.7992479205131531,0.0012776001822203398,0.7103729,2.3032030963804564,0.00100335693359375,7.746338396827924e-05,0.00260606482042931,200000,0.00083832897,31.285701751708984,0.01740915451431642,0.02408721172809606,1.0,0.39052889840044774,0.0003469707735348493,0.6272034704685211,0.038846062034281204,28.91874993133542,0.04927604052424435
