train/mse,eval/ci_range,eval/M_mean,eval/D_high,train/time,train/gls_loss,eval/R_mean,eval/sd_mean,eval/M_low,train/theta_loss,train/sol_loss,train/callback_time,train/epoch,eval/D_mean,eval/D_low,eval/sd_low,train/pde_loss,eval/M_high,train/progress,eval/R_low,eval/R_high,eval/sd_high
0.000631630071438849,45.141212463378906,0.903845,1.2337492436170574,0.022898411393165605,58.42442251014717,0.6977955,17.064623886111963,0.792579360306263,0.0004384428611956537,0.0882472769878807,0.0009840730428695647,158000,0.5698362,0.37522717788815496,11.815625755116343,0.014303978729527425,1.0110203087329865,0.79,0.6760202631354332,0.7202619969844818,21.73968991264701
0.0006516524008475244,45.16649627685547,0.9051925,1.2324839621782302,0.022568710803985544,58.33499194335934,0.6975379,17.003253417462112,0.792838278412819,0.0001242730359081179,0.08520726788043934,0.0009745250940322865,160000,0.5670389,0.37451175451278684,11.826562299393117,0.013509766319766688,1.011003977060318,0.8,0.6760371834039688,0.7202188521623611,21.736756898462772
0.0006343524437397718,45.17992401123047,0.90648395,1.2312383890151977,0.023019998192787182,58.29918234825127,0.69728404,16.952514204786908,0.7931040346622467,0.0002710947301238775,0.08260432952642427,0.0009831560850143415,162000,0.56431675,0.3740981124341488,11.836292641237378,0.013012129738461262,1.0109878778457642,0.81,0.6760545298457146,0.7201702609658241,21.73432200215757
0.0006242686649784446,45.1810188293457,0.9077262,1.228980129957199,0.02278507280349725,58.84702281379692,0.69705284,16.90732652917763,0.7934095665812493,0.0001035751192830503,0.08285329779610028,0.000976649165153501,164000,0.56166714,0.37386155128479004,11.850450746715069,0.014267276193713757,1.0109657138586043,0.82,0.6760739043354989,0.7201316729187965,21.731838956475258
0.0006328165181912482,45.18738555908203,0.9089648,1.2282834321260452,0.022798804521560658,58.9548757228851,0.696803,16.85985559370522,0.7937110632658004,0.00021647359244525433,0.08322369362041339,0.0009808511734008779,166000,0.5590939,0.3737373918294907,11.865874542854726,0.014847151112509884,1.0109483063220979,0.83,0.6760884508490562,0.7200919985771179,21.728483261540532
0.0006147532258182764,45.1878662109375,0.9102235,1.226580101251602,0.022883887052536023,58.47986884689333,0.6965241,16.810095184023265,0.793958991765976,0.00011113723303424194,0.0820129200145602,0.0009787820577621417,168000,0.5565809,0.3735249899327755,11.879828688688576,0.013408867825055487,1.010930785536766,0.84,0.6758366644382476,0.7200429305434227,21.725984569638968
0.0006213333690539002,45.19297409057617,0.91147333,1.225657185912132,0.02296201324462896,57.956487260818605,0.6962046,16.75866904820626,0.7942359432578087,0.00010379328159615397,0.08172985938563909,0.0009834197759628323,170000,0.5541227,0.37322579994797705,11.892045731656253,0.012735019609797735,1.0109127819538117,0.85,0.6752588048577308,0.7200092077255249,21.723540499806404
0.0006003429880365729,45.19304656982422,0.91274774,1.2232080847024915,0.02327135610580447,57.59657107925421,0.69586486,16.706503593748877,0.7944865718483924,0.00010136954369954765,0.08103460455685844,0.0009868797063827487,172000,0.5517222,0.37263878956437113,11.90143043641001,0.01217881467938425,1.0108951330184937,0.86,0.6741787180304527,0.7199589893221855,21.72001306898892
0.0006100155878812075,45.172508239746094,0.91400576,1.2227446258068084,0.02283241772651674,57.31669034385668,0.69557333,16.655293864089174,0.7947510972619056,0.00011448670557001606,0.07843142615258691,0.000981721282005315,174000,0.54939383,0.37221794947981834,11.917221150361001,0.010885429740650562,1.0109572529792785,0.87,0.6731532782316207,0.719920614361763,21.717181894928217
0.0005879901582375169,45.15768814086914,0.9152884,1.2201426506042479,0.022935611486434904,56.91309318733222,0.6952683,16.603998356576387,0.7949721157550812,0.00010822855983860791,0.07883518726751199,0.0009798811674118098,176000,0.54711145,0.3718157336115837,11.939150397665799,0.01142210291058292,1.0115587830543518,0.88,0.6719272002577782,0.7198801174759865,21.714401012286544
0.0005830397130921483,45.15178298950195,0.916644,1.21958389878273,0.02285741615295412,56.33276859092725,0.6949552,16.550635336803957,0.7952040165662766,0.00011233023542445153,0.07893463468179132,0.0009817143678665136,178000,0.544874,0.3715007856488228,11.956754140555859,0.010650814547319934,1.013294702768326,0.89,0.671147346496582,0.7198404714465141,21.711290115490556
0.0005778523627668619,45.139007568359375,0.9180365,1.2181303828954697,0.02270521354675297,56.059232835769684,0.6946208,16.495531431253767,0.7953977778553962,9.89385080174543e-05,0.07870235600322498,0.000975822329521178,180000,0.54268235,0.3707297697663307,11.975513701327145,0.011221625664969898,1.0180794745683668,0.9,0.6703333154320716,0.7197960659861564,21.707579074427485
0.0005851550959050655,45.114078521728516,0.9193943,1.2175229370594023,0.02292995643615724,55.68954534530641,0.69428355,16.445227509950875,0.7955423757433892,9.721402602735907e-05,0.07598870760574956,0.0009829483032226566,182000,0.54054314,0.37006219252943995,12.002545827999711,0.009292171006090942,1.025144138932228,0.91,0.6690529450774193,0.7197596117854118,21.704054530709982
0.0005863694823347032,45.08771896362305,0.92075735,1.215806123614311,0.023097109913825967,55.58299323272694,0.69395846,16.398927957665673,0.795737637579441,9.99863405013457e-05,0.07590749587118642,0.0009894859790801958,184000,0.5384573,0.3695546053349972,12.024191371165216,0.009667431285604834,1.0279712826013565,0.92,0.6679927080869674,0.7197124257683754,21.699549816548824
0.0005700313486158848,45.06943893432617,0.9220853,1.21348956823349,0.023272886157035797,55.30575833129877,0.6936377,16.35727260258408,0.7958803847432137,8.48548806970939e-05,0.07403359416499737,0.0009965920448303228,186000,0.5364217,0.3694798916578293,12.047517974860966,0.009849735505878926,1.0297061383724213,0.93,0.6676005065441132,0.7196739926934242,21.69644753448665
0.0005799339851364493,45.06858825683594,0.92338634,1.2129735141992568,0.02320375883579259,55.43308979606636,0.69330513,16.319698225335394,0.7960811242461204,0.00010049402771983296,0.07481603242829395,0.0009975744485855105,188000,0.5344287,0.36936777606606486,12.06100732088089,0.01174185560899788,1.0309200316667557,0.94,0.6672253012657166,0.7196240961551666,21.693215845152736
0.000560242566280067,45.07585144042969,0.924659,1.211167502403259,0.023065923690795905,54.82137897109989,0.69295514,16.278953796794966,0.7962388455867767,8.248897211160511e-05,0.07619421880692252,0.0009935946464538598,190000,0.5324781,0.36921768859028814,12.064584461040795,0.011613065515877678,1.0312570333480835,0.95,0.6667408302426339,0.7195793718099595,21.689954679459333
0.0005551545764319599,45.076515197753906,0.9258513,1.20988754928112,0.02336897099018101,53.999241596222056,0.6926068,16.237945376429707,0.7965133503079415,8.417671051574871e-05,0.07509447971731388,0.0010061630010604905,192000,0.5305698,0.36887224689126014,12.068371009081602,0.009717458830447875,1.0312465608119965,0.96,0.6650297582149506,0.7195295289158821,21.686116326600313
0.0005979590932838619,45.06430435180664,0.926965,1.208248034119606,0.023157273650169476,53.94542862129209,0.69226146,16.202287949412934,0.7968420654535293,0.00010443569044582546,0.0735357377715408,0.0009962310791015625,194000,0.5287028,0.36853985115885735,12.071131286211312,0.010387042007525445,1.0312359392642976,0.97,0.6633551627397537,0.7194715514779091,21.682367147877812
0.0005599700380116701,45.047821044921875,0.9280289,1.2056166261434553,0.022990345954894985,53.778533058166545,0.69192255,16.172345296416264,0.7971281588077546,8.747472747927532e-05,0.07023180768266306,0.0009901717901229883,196000,0.526875,0.3683044880628586,12.074276665225625,0.009414057691465152,1.0312215119600296,0.98,0.6628485232591629,0.7194238379597664,21.678031655028462
0.0005600790027529001,45.01952362060547,0.92907083,1.2051571667194365,0.022853872299194354,54.07596384811408,0.6915856,16.14752844577718,0.7973833546042443,8.668711234349757e-05,0.06895393418148145,0.0009820644855499262,198000,0.5250841,0.3680604934692383,12.077523325569928,0.009925809527398103,1.0312106639146805,0.99,0.6625485956668854,0.7193788304924965,21.674503991380334
0.0005665438366122544,44.999149322509766,0.9300883,1.2031348943710327,0.022807525515556343,53.9166819343568,0.69125974,16.12341800993826,0.7975823536515236,8.587965567130595e-05,0.07056731923669597,0.0009839011430740382,200000,0.52333,0.3677707888185978,12.080586282536387,0.010478818888659567,1.031200298666954,1.0,0.6623608440160751,0.7193352013826371,21.6700941324234
