train/theta_loss,train/progress,eval/D_high,train/gls_loss,train/sol_loss,eval/R_mean,eval/D_low,eval/M_low,eval/sd_mean,eval/ci_range,eval/R_low,eval/M_high,train/time,eval/sd_low,train/callback_time,train/mse,train/pde_loss,eval/D_mean,eval/M_mean,eval/sd_high,train/epoch,eval/R_high
0.00021810518228448927,0.42,0.42648375183343895,491.8423600921616,0.15318910645693604,0.40345287,0.08546291012316942,0.1270968098193407,91.26439633767586,85.5208511352539,0.3726378999650478,0.29529710933566095,0.025695951938629114,72.97127209603786,0.0010229279994964605,0.006353581789880991,0.04360587649932143,0.20928809,0.20239255,114.12515304982662,84000,0.4422739453613758
0.00016326690092682838,0.43,0.42515418827533724,479.74038026428263,0.15306542349606742,0.40297437,0.08089738432317972,0.1228997876867652,90.70739790673058,86.33019256591797,0.37269463017582893,0.29476236402988437,0.023469256520271292,72.64056410640478,0.0010140439271926877,0.0061291540041565895,0.05240507750120028,0.20533796,0.1999435,114.08159006386995,86000,0.4421598382294178
0.00016850208339747041,0.44,0.4245526053011417,465.87993629455485,0.15016182586550703,0.40245843,0.07494629956781865,0.11845799535512924,90.12556290253997,87.17672729492188,0.3727569505572319,0.29411979094147683,0.023494460105896012,71.91354427486658,0.0010131417512893696,0.005862221121788025,0.042397735982434924,0.20143995,0.197485,114.03138320893049,88000,0.44200755208730697
0.0003833153168670833,0.45,0.42298713475465766,452.5748145446772,0.16894861447066092,0.4018677,0.06974912844598294,0.11337953023612499,89.49933352810996,87.8631362915039,0.3728180192410946,0.2939599178731441,0.024137071847915647,68.77344381064177,0.001011519670486447,0.005720512941479683,0.05232344116014431,0.1976175,0.19502895,113.99092245846987,90000,0.4418367214500904
0.00031635057530365884,0.46,0.42123153731226887,448.8730458679206,0.14882464977353838,0.4012986,0.06399396285414696,0.10841066557914018,88.96583150047809,88.6065673828125,0.372889044880867,0.29345470070838925,0.02375061404705047,68.78916975110769,0.001028940916061402,0.0059134624898433685,0.044267573629971635,0.19385266,0.19257297,113.95360603928565,92000,0.44165149554610245
0.0002819251676555723,0.47,0.41886819750070564,443.7375529174812,0.1307289487980306,0.40055954,0.05960647091269493,0.10340652503073215,88.47515041944948,88.9214096069336,0.37219974473118783,0.29289160072803494,0.023662877082824732,68.81537437438965,0.0010209176540374788,0.005656009074300528,0.03854830118431721,0.19016558,0.19010006,113.91620952636003,94000,0.44149363711476325
0.00013670195767190307,0.48,0.4179521970450878,431.4697093505858,0.14229412189871124,0.3997328,0.055660586897283794,0.0980860123410821,87.9580029161941,89.3344955444336,0.36985135078430176,0.2922836892306802,0.023496754050254736,68.47307235002518,0.001014616131782527,0.005439909175038338,0.03176161212497396,0.18659481,0.18764345,113.88184949755669,96000,0.44139413833618163
0.00014022004324942827,0.49,0.4171774052083492,416.7828975524899,0.1418108050227164,0.39901033,0.05325913261622191,0.09540905058383942,87.45331895657075,89.97518920898438,0.3698442459106445,0.291689621657133,0.023673350214958273,68.21081023663282,0.001012674450874327,0.005235516000539064,0.03857756608468485,0.18315104,0.18524103,113.84950373321772,98000,0.44127250239253046
0.00014290846593212336,0.5,0.4166538663208484,402.6605365447997,0.15094527229666652,0.3983556,0.05128304259851575,0.09233725443482399,86.91590775558726,90.55484008789062,0.3698631331324577,0.2913451991975307,0.02349791812896731,67.15955603867769,0.0010114521980285648,0.005155481398105621,0.036383095101453405,0.17981347,0.18288024,113.81043288856745,100000,0.44117978811264036
0.0001789023808669299,0.51,0.41595545709133147,403.95483407592747,0.15711131351441143,0.39768052,0.04861573316156864,0.08966881949454546,86.39015833606443,90.88616943359375,0.3696350738406181,0.2908568106591701,0.0233111506700516,65.58977700769901,0.001005600571632385,0.005221134051680565,0.019652748981374344,0.17659852,0.18059202,113.76143526285887,102000,0.4410844758152962
0.00011970705963904038,0.52,0.4154891520738601,403.07271846008314,0.15740939009189603,0.39698628,0.0471593058668077,0.08811848089098931,85.90457576229458,91.17510986328125,0.3687948875129223,0.29055499508976934,0.023357717990875302,65.50013311207294,0.0010102287530899072,0.005164762958884239,0.028363221768522625,0.17348874,0.17835985,113.72953318059444,104000,0.44094263389706606
0.00010655760706868023,0.53,0.4149471871554851,391.53462098693865,0.1324842630363996,0.39628816,0.044628755282610656,0.08576593585312367,85.436815483279,91.59915924072266,0.36787631884217264,0.2901513166725635,0.023398959994316123,65.3483048081398,0.001012683153152465,0.004953707102686167,0.03310134281008511,0.17045785,0.17615585,113.69177773594856,106000,0.4408665381371975
9.937580034602433e-05,0.54,0.414135345071554,380.8909796295152,0.13382586500793642,0.39561358,0.042083026748150586,0.08232293110340834,84.96364898378538,92.1356430053711,0.36687964797019956,0.2897912114858626,0.023319143056869458,64.92698062211275,0.0010084168910980214,0.004789478611201048,0.03435059106012343,0.16750073,0.17398801,113.64443860948086,108000,0.4407714284956455
0.00010188785381615162,0.55,0.41327019035816165,370.36454240417555,0.13873460762202763,0.39494565,0.03944271523505449,0.07991494704037905,84.5150586185356,92.74638366699219,0.3663726396858692,0.28944336101412765,0.023333404421806325,64.69597965478897,0.0010097454786300668,0.00470912829041481,0.029285225664847574,0.16463435,0.17184596,113.6196343228221,110000,0.44067316725850103
0.0001562899851705879,0.56,0.41244768500328066,363.8252167816157,0.13748010943457475,0.394236,0.03824016647413373,0.0766063716262579,84.09230781654301,93.37896728515625,0.3638324819505215,0.28901711180806156,0.023000266790390085,64.62443582713604,0.0010039666891098027,0.004659358877688646,0.02914497109525839,0.16186558,0.16974354,113.58679551631212,112000,0.44056740328669547
0.000460142211522907,0.57,0.41151506826281536,356.52691857910105,0.14210904266685231,0.39351633,0.036804990656673905,0.07432086113840342,83.66294385587915,93.91047668457031,0.36189845129847525,0.28851617872714996,0.023099295020103452,64.33187238872051,0.0010068608522415176,0.004568466451019049,0.02599749622307727,0.15916763,0.16767325,113.54166138917208,114000,0.44045880660414694
0.00011534775694599375,0.58,0.4100161701440811,352.07453410339207,0.14579577859491108,0.39262623,0.034441816806793216,0.07139314003288746,83.23280490841717,94.5909194946289,0.3581522211432457,0.2880380265414714,0.022836720466613714,63.596631959080696,0.0009937226772308355,0.004477410577237606,0.028970515605760708,0.15654866,0.16564389,113.49979247897863,116000,0.4403511621057987
0.00010930035205092281,0.59,0.4092031359672546,344.3611583709719,0.14084551616013044,0.3917272,0.03299675742164254,0.06980125978589058,82.84296788594553,95.29511260986328,0.34960624724626543,0.2875762313604355,0.02305836236476899,63.589175045490265,0.0010034185647964484,0.004389545880258083,0.030405628759646787,0.15400863,0.16366184,113.45964521169661,118000,0.44025916606187815
0.0003249314031563699,0.6,0.4087909758090973,339.9008105163562,0.15590739423781638,0.39084852,0.03185752145946026,0.06807677540928125,82.47011634081602,96.02684020996094,0.3483177125453949,0.287215657532215,0.02307509243488317,63.539934530854225,0.001005067467689513,0.004315579310059547,0.038111678723711614,0.15155683,0.16171633,113.4144278243184,120000,0.44019702896475793
0.0034445314668118954,0.61,0.40841636806726456,337.8287296295159,0.1572214368283743,0.38995892,0.031220527738332747,0.0659289337694645,82.08726981417367,96.84256744384766,0.3474452063441277,0.2868519261479377,0.02312437331676484,62.998174503445625,0.0010049041509628306,0.004325831774622202,0.03901297007105315,0.1491573,0.15979752,113.36992215365171,122000,0.4401199489831924
9.305306593887508e-05,0.62,0.4079877279698848,330.5769952392572,0.14692366901785137,0.38904512,0.02867589509114623,0.06333139613270759,81.7172285467028,97.80482482910156,0.3448869027197361,0.286550273746252,0.023422060251235995,62.83382028341293,0.0010066771507263178,0.004199766553938389,0.028136811711592682,0.14681378,0.15790914,113.33186514675617,124000,0.44002737030386924
0.002047303831204772,0.63,0.4076282478868961,328.12290824890044,0.1457069612964989,0.38814446,0.027073285495862364,0.061247387528419496,81.30459556837549,98.81775665283203,0.3424312397837639,0.28629452437162395,0.023065289378166202,62.27343128994107,0.0010004798173904397,0.004199182614684105,0.030558728381060093,0.14453328,0.1560649,113.30117490142584,126000,0.4399397201836109
0.00010450238187331706,0.64,0.4071571119129658,324.19528018188475,0.15364536143839405,0.38719738,0.025719590904191136,0.06002478264272213,80.88680611147235,99.87510681152344,0.3409810185432434,0.28603125214576713,0.02319495642185206,59.22528933733702,0.0010014523267745953,0.004108543042093515,0.03628143474506213,0.14232346,0.1542626,113.26692402362823,128000,0.43981257453560824
9.318793308921158e-05,0.65,0.40667948052287095,321.3747887573247,0.1490980495214455,0.38624227,0.02515848744660616,0.05849811024963856,80.49259280978956,100.50431823730469,0.33627184852957726,0.2858557254076004,0.023274904370307933,59.02484133839607,0.001004204392433165,0.004100540652871132,0.035692166408989597,0.14017896,0.15249918,113.23400381952524,130000,0.43969081044197084
9.892154048429802e-05,0.66,0.40610681399702997,320.3034268341078,0.13637549936398863,0.3852797,0.02428910951130092,0.057162337470799685,80.11639755395507,100.86901092529297,0.3344376027584076,0.2855496942996978,0.023210761785507284,59.02893794700503,0.0010039302110672027,0.004026900045573711,0.03336648444994339,0.13809986,0.15077044,113.20176385343075,132000,0.4395547792315483
0.00011077383533120155,0.67,0.4051904693245887,309.4426199798584,0.13577345375716748,0.38434476,0.02378390058875084,0.05553507506847381,79.7358398492399,101.16590881347656,0.33269075080752375,0.2853059157729148,0.02402983331680295,58.78361612558365,0.0010159355401992743,0.003894690191373229,0.03195187908760273,0.13607405,0.14906882,113.17048165947199,134000,0.43941974863409994
0.00010321112495148554,0.68,0.40390111431479436,299.14736900329495,0.1333705934695905,0.3833541,0.022531107300892472,0.05354325529187918,79.34931919983877,101.51709747314453,0.33139152228832247,0.2850308671593666,0.02341384387016293,58.06963900104165,0.0010072655677795413,0.003789277281612158,0.029160759760532576,0.13409695,0.14740014,113.13191317021847,136000,0.43930636122822764
0.00022558883938472718,0.69,0.4027677111327648,293.82928266906686,0.14328241883218307,0.38226953,0.021391514549031855,0.05226107444614172,78.9519754335663,102.16082763671875,0.3265688307583332,0.2846254393458366,0.023344249725341826,57.350934483110905,0.0010003345012664759,0.0037075222935527563,0.037051210532430434,0.13216501,0.14577116,113.10301311314106,138000,0.4392151616513729
9.408294135937467e-05,0.7,0.4018370412290096,290.06743009948815,0.12830619602650448,0.38118592,0.020131528051570056,0.051295955944806335,78.56975868490214,102.65363311767578,0.3191923700273037,0.2841449193656444,0.023994185805320714,56.204299349337816,0.0010166934728622447,0.003638283582404256,0.032467091455357186,0.13027737,0.14417957,113.05997651070356,140000,0.4391497693955898
0.00013819197192788124,0.71,0.4006169512867925,290.1868097991938,0.12821312192827455,0.38006163,0.01891164006665349,0.05025789178907871,78.20651244671375,103.24482727050781,0.3163761250674725,0.2838083557784557,0.023121395230293294,56.13912548869848,0.0010034680366516116,0.0036717457696795464,0.03584690221073113,0.12843564,0.14262234,113.0265410989523,142000,0.4390565514564514
0.0001021430070977658,0.72,0.39806529581546773,287.66875801086394,0.13240178546681972,0.37888163,0.017989608319476248,0.04921189919114113,77.8391934375489,103.98087310791016,0.31246965676546096,0.283425997942686,0.023216827869415303,55.73175782337785,0.001006596922874449,0.0036538110580295324,0.03944170982902865,0.12663673,0.14109364,112.99108099192381,144000,0.4389877595007419
0.0006915130652487278,0.73,0.3962379418313503,282.4193120880124,0.13414162999391582,0.37760875,0.016949859401211142,0.04790756050497293,77.45680168909686,104.71391296386719,0.30736898332834245,0.28312832415103906,0.024008743762969992,55.446092784404755,0.0010155045986175555,0.003630018327385187,0.04248256091400973,0.1248841,0.1395917,112.95412629842758,146000,0.4389045029878616
0.00014721433399245143,0.74,0.3936424188315863,274.15041142273014,0.12634196493402072,0.37626472,0.016276460653170944,0.046691359393298625,77.07589993334841,105.26730346679688,0.29976088330149653,0.2828309752047062,0.022957552194595315,53.75563930720091,0.0009983685016632076,0.0034778795670717955,0.03235946969548231,0.12317733,0.13810594,112.92341537773609,148000,0.43884159401059153
9.919350850395858e-05,0.75,0.39200895428657523,263.54613388061534,0.13121898008137872,0.37485763,0.01576716690324247,0.04469306720420718,76.68584976949944,105.68302154541016,0.29200041070580485,0.2825516544282436,0.022981736183166505,53.16252131015062,0.000997593879699704,0.003305870108306408,0.032380963611416444,0.121510155,0.13664323,112.89500501006842,150000,0.43875103220343586
0.0005560615682043135,0.76,0.3912043400108814,255.6321449661249,0.13224039048328987,0.37345886,0.014915402187034488,0.04328985894098878,76.29518557187508,106.15652465820312,0.28588833659887314,0.2820365503430366,0.0232165585756303,51.807663682848215,0.0010044525861740122,0.0031994865275919437,0.03025305910175663,0.119885825,0.13520156,112.86483891308308,152000,0.4386410050094127
0.00012539522140286863,0.77,0.39033277556300155,250.78966796874985,0.13262357583269443,0.37204328,0.014373877993784845,0.04173625754192471,75.90608493822502,106.66973876953125,0.28276263549923897,0.28155579119920726,0.02321719670295711,51.04780234396458,0.0010004566907882678,0.00316462479531765,0.029701263572555012,0.11830348,0.13378297,112.8428503870964,154000,0.4385273218154907
6.902863970026374e-05,0.78,0.38947564437985405,248.30083581542922,0.13970741450041524,0.37061512,0.013983048964291811,0.04040077179670334,75.5183667692301,107.06758117675781,0.27961271703243257,0.2811978802084923,0.023334508538246135,50.26445034891367,0.001006171584129334,0.0030957830604165792,0.029843680866994005,0.116758,0.1323875,112.81682401895523,156000,0.4384299710392952
