eval/R_high,eval/ci_range,train/pde_loss,train/mse,train/gls_loss,train/progress,eval/sd_high,train/theta_loss,eval/D_low,eval/sd_mean,eval/D_mean,train/epoch,train/time,eval/D_high,eval/R_mean,eval/sd_low,train/sol_loss,eval/R_low,train/callback_time
0.2962928079068661,51.42934799194336,0.011911744322045703,0.0025389231741428375,185.88172952270546,0.34,45.58807434514165,9.412832150701433e-05,0.002351226087193936,37.64250617575211,0.0043361373,68000,0.021175200700760018,0.010480116144753993,0.2213072,13.769468036480248,0.12992618751898416,0.2001413509249687,0.0009646674394607546
0.295952894538641,51.523094177246094,0.015012027532211474,0.002561811823397875,188.5278792343141,0.35,45.564421731978655,0.00016508727276232094,0.002298900159075856,37.79841911412775,0.004254655,70000,0.0211457620859146,0.010447181947529319,0.22163418,13.823082856833935,0.134256749909371,0.20018024258315564,0.0009650505781173701
0.29561167731881144,51.551876068115234,0.01788021060742903,0.0024915330577641726,187.61197034454352,0.36,45.538538601249456,0.0005685651558451355,0.0022727932780981066,37.884188611776786,0.0041777357,72000,0.0212042732238769,0.01040975842624903,0.22205204,13.876242702826858,0.13851920977234827,0.20019940622150897,0.0009667950868606578
0.29526884332299236,51.49614715576172,0.014336633673636228,0.0025483451317995787,187.69527341461227,0.37,45.50501434132457,0.00011978312977589667,0.002200099837500602,37.9599250168712,0.0041044187,74000,0.021147526383399905,0.010374550451524555,0.22261715,13.930279621854424,0.13555554259195973,0.2002190038561821,0.0009662986993789666
0.2948394097387791,51.545196533203125,0.012202635159017514,0.0025658176746219397,188.85344161987265,0.38,45.46875357627869,0.0001917993649840355,0.0021993309259414674,38.05688576752852,0.004036963,76000,0.02115936088562012,0.010340483253821732,0.22326171,13.987112045288086,0.12797837152332098,0.20024394653737546,0.0009650540351867688
0.293822930008173,51.4987907409668,0.01027454478316943,0.0026013986207544804,188.12901194763148,0.39,45.44653417542577,0.00020413193851709366,0.0021932905598077922,38.11114047538361,0.0039736074,78000,0.02113353466987613,0.010305234999395908,0.22394882,14.037268981337547,0.12659347107633925,0.2002696968615055,0.0009630641937255857
0.2934901088476181,51.40727233886719,0.008657176994020133,0.0025430836249142885,185.47817952728224,0.4,45.4260004684329,0.000201156159164384,0.002193506294861436,38.14682769433906,0.003915389,80000,0.02124639737606061,0.010265505826100708,0.22475897,14.078134740702808,0.12620235600322507,0.20029421970248223,0.0009664900302886968
0.2927879631519318,51.608299255371094,0.015374223959515808,0.0025676351506263018,186.6202636489876,0.41,45.40648935362697,0.0001006701568257995,0.0021936821984127166,38.231829159442455,0.0038628126,82000,0.0211669354438781,0.010230063274502755,0.22569524,14.130641566589475,0.1148539985865357,0.20032256841659546,0.0009626593589782733
0.2921018160879612,52.11003112792969,0.017433220832841392,0.002687174594029784,189.50506339263922,0.42,45.38392648100853,9.390385093865916e-05,0.0021939467755146326,38.34589718270581,0.0038168256,84000,0.021234576106071486,0.010193838295526803,0.22661862,14.174844487570226,0.10772158986330035,0.2003479667007923,0.0009643168449401879
0.2911529436707497,52.25238800048828,0.018091098865726976,0.002472797641530633,187.14157798004138,0.43,45.36126730963588,6.506155477836728e-05,0.0021941926155705006,38.46957570257963,0.0037733933,86000,0.0213369396924973,0.010151389311067762,0.22738619,14.230144140310585,0.11018463732674724,0.2003764059394598,0.0009671015739440921
0.2904840216040611,52.498165130615234,0.016027296386891956,0.002483999589458108,184.0457877349863,0.44,45.34602966159582,6.567646778421476e-05,0.0021944195323158056,38.58239178123939,0.0037304184,88000,0.021348289012908972,0.010125195677392182,0.22798833,14.288161252625287,0.1127373629510402,0.20040596313774586,0.0009655492305755598
0.28978531584143613,52.7685661315918,0.020893573793582622,0.00255767279304564,181.7076153182981,0.45,45.31466607004404,0.0005304819787852466,0.002189477259526029,38.69460810476116,0.003686706,90000,0.021371550559997603,0.010091186105273663,0.2283355,14.32811445556581,0.11081619511172167,0.20042787082493305,0.0009668262004852288
0.28945074081420896,53.017974853515625,0.017945356582524205,0.00238016271032393,176.0800885696409,0.46,45.29618602246046,5.7411754823988304e-05,0.0021093095710966736,38.7766518926041,0.0036419542,92000,0.02143090605735785,0.010055849258787927,0.22840245,14.37201239168644,0.11953238446265432,0.2004515018314123,0.0009689309597015365
0.2884237110614776,53.14030456542969,0.020974651654949446,0.0023225669283419847,170.30090930938735,0.47,45.2657169662416,0.00012635461462195963,0.0020527196407783776,38.81547751453881,0.003598823,94000,0.02138898456096652,0.010017290827818206,0.22831807,14.408199535682797,0.12629316881299024,0.20047864727675915,0.0009669302701950094
0.2878052301704883,53.28853225708008,0.018532671103021117,0.0023251608945429325,167.86528569793725,0.48,45.24417323991656,5.133470767759718e-05,0.0020331395673565565,38.87162307208698,0.0035573647,96000,0.021354340314865144,0.009960883925668892,0.22804138,14.449428883381188,0.11641571221873141,0.20050012543797494,0.0009663956165313723
0.2869197256863115,53.47133255004883,0.017849711318966042,0.002343185478821397,167.37592812347413,0.49,45.21970646455884,5.446348222903907e-05,0.0020011228101793677,38.9305938361929,0.003516649,98000,0.02151062607765189,0.009919873881153759,0.22773805,14.493753481656313,0.11296763686463243,0.20051906555891036,0.0009719260931015003
0.286363986879587,53.69035720825195,0.016469593426212636,0.002373381517827511,167.42633953857444,0.5,45.20271774381399,4.822088158107363e-05,0.0019399132783291862,38.978550590993834,0.0034765622,100000,0.021384977817535407,0.009879001835361119,0.22749451,14.541943208314478,0.11103391936793906,0.2005338154733181,0.000968662500381471
0.2857028476893898,53.91278839111328,0.013414501316612577,0.002354271477088332,167.90660098266548,0.51,45.18781770020723,7.560449739685282e-05,0.0019111322530079634,39.037069293102476,0.003438414,102000,0.02145358800888073,0.009834235766902566,0.22730888,14.581726375035942,0.11028337530419262,0.20054744258522988,0.0009731234312057529
0.28481242209672925,53.999961853027344,0.014664248607354224,0.0023348021786659956,168.04099359893777,0.52,45.172106474637985,4.5953151129651815e-05,0.0019006917777005584,39.11761140730232,0.0034014736,104000,0.021467028975486795,0.00981089698616415,0.22706991,14.620973425917327,0.10662056072428848,0.20055787749588488,0.0009760285615921045
0.2844290427863598,54.07418441772461,0.012728914244566096,0.0022849354427307844,165.02951567840583,0.53,45.15210827812552,4.9297697842121124e-05,0.001874356804182753,39.18183511404624,0.0033648526,106000,0.021447782278060927,0.009775424166582523,0.22676672,14.665942266583443,0.10991773995757101,0.2005715485662222,0.0009701545238494855
0.28388614133000367,54.09864807128906,0.012269144677557058,0.0022449216339737177,163.28365494537363,0.54,45.13709284365177,6.403279257938266e-05,0.001800131835625507,39.232201846866786,0.0033282845,108000,0.021467013001442013,0.00973661756142973,0.2263056,14.718115236610174,0.10781566757336254,0.20058328062295913,0.0009655922651290869
0.28322616517543786,54.130401611328125,0.01193314912496138,0.002227894961833954,162.42658242034926,0.55,45.12460194528103,7.811062096152455e-05,0.0017391757923178376,39.28738807141781,0.003292526,110000,0.02147128534317018,0.009702669596299517,0.22588047,14.770719222724438,0.09960533502697959,0.2005943164229393,0.0009677718877792368
0.28264623209834094,54.135154724121094,0.01606447355821732,0.0023038596846163273,163.39713022613515,0.56,45.10439969599247,0.0008851097663864493,0.0017269272182602435,39.34269953782306,0.0032586546,112000,0.021416808128356855,0.009675873559899621,0.22548991,14.829527121037245,0.10235698176175369,0.20060610249638558,0.0009654980897903426
0.28221984431147573,54.28977966308594,0.01681102035683575,0.002236146479845047,163.71813477325452,0.57,45.08895399048924,4.5536224206443876e-05,0.0017146798199974,39.383318954405,0.0032252576,114000,0.021463284611701938,0.00964852871838957,0.22511372,14.870655513368547,0.1037613108493388,0.20061941258609295,0.0009648225307464586
0.2814834877848624,54.458290100097656,0.016399080655770372,0.002250491874292493,163.01411798095725,0.58,45.07947666570544,0.0003141643537674099,0.0016695447557140142,39.42681997921318,0.003192222,116000,0.021398621082305877,0.009608829650096594,0.22477835,14.914447511546314,0.10378113025799403,0.20063495635986328,0.0009637019634246839
0.28106805607676505,54.62519836425781,0.016305666551925266,0.002388871042057872,162.13432361602807,0.59,45.066572073847055,0.001309185172431171,0.0016198874247493223,39.47025426636849,0.0031588369,118000,0.021509255766868535,0.009569518780335783,0.22447005,14.957307418808341,0.10082459225878108,0.2006446234881878,0.000968931555747986
0.28045845776796335,54.84717559814453,0.0126849172207294,0.002322562038898468,163.93027751922602,0.6,45.057503040879965,0.001726612332277,0.0015347837121225893,39.505982433371244,0.003125879,120000,0.022418935537338265,0.009526685718446963,0.22416599,15.005599218420684,0.10356869300082354,0.20065250918269156,0.001006505012512209
0.27996768057346333,55.248268127441406,0.011560701125068603,0.0023450362496078014,166.57572888183577,0.61,45.047435723245144,0.00010204821592196822,0.0015051127789774909,39.558627788561814,0.0030933963,122000,0.022579460382461516,0.009491347637958824,0.22388896,15.046108490787448,0.09698193475976623,0.200664534419775,0.001007982015609737
0.28015203475952144,55.66127395629883,0.18446853090438528,0.01339482981711626,245.02527549743655,0.62,45.05301322788,0.02953217178583145,0.0014609674573875964,39.630354967827984,0.0030721263,124000,0.02252633833885194,0.009497236134484402,0.22367647,15.104766236618161,0.292350113764405,0.2006773166358471,0.001005352735519406
0.28216626942157735,57.090782165527344,0.08253692432492957,0.0029848050326108932,275.90044821167027,0.63,45.07425222545862,0.00021930909133516252,0.001461751721217297,39.67028453208084,0.0031360064,126000,0.022557446241378752,0.009587324224412436,0.22407405,15.158775937743485,0.337186173684896,0.2006895050406456,0.0010045281648635887
0.2814724132418632,57.23906326293945,0.0466744097531772,0.002848641248419881,219.09986479186966,0.64,45.06288096308708,0.0001328431098954752,0.0014624480216298252,39.701573137435375,0.0031592187,128000,0.022577646493911828,0.009549781261011954,0.22400488,15.25712488219142,0.2013362995535136,0.2007010117173195,0.0010121147632598854
0.28106924518942833,57.313236236572266,0.02920063410024154,0.0027770064771175385,211.22828249359137,0.65,45.05396345630288,8.983803127193823e-05,0.0014634678926086053,39.74795907356522,0.0031675831,130000,0.022551493406295763,0.009508137335069475,0.22366597,15.341828996315598,0.16990363657474541,0.20063906535506248,0.0010071533918380728
0.2805008932948112,57.32917404174805,0.02211310655134727,0.002729361178353429,204.60823775482146,0.66,45.04369683563709,7.365395140368491e-05,0.0014650777156930417,39.78607424943974,0.0031669321,132000,0.022357319831848153,0.009470399259589611,0.22313903,15.495698992162943,0.15452914861589617,0.19987482838332654,0.0010047019720077549
0.2800229422748089,57.31641387939453,0.01829053281596867,0.002673760522156954,200.41880259704578,0.67,45.03433480858802,6.017602208885364e-05,0.001466064463602379,39.81585120860683,0.003163972,134000,0.02258226883411407,0.009428649931214745,0.22257644,15.62622580677271,0.15139699792116848,0.19281532764434814,0.0010101121664047206
0.2793412141501901,57.24958801269531,0.01994474535435432,0.0026233522221446037,195.36844770813,0.68,45.023966301232576,4.9593949370319024e-05,0.0014671412005554884,39.83190814659385,0.0031605319,136000,0.022391795158386275,0.009389592520892618,0.2220732,15.726356767117979,0.15321273048222042,0.19263339564204215,0.0010130256414413476
0.2786526687443255,57.2668342590332,0.019440508173895026,0.0025596758350729942,191.58039894866934,0.69,45.01337194815278,4.3855827243532985e-05,0.00146804875403177,39.85636329944482,0.0031550059,138000,0.022445021629333456,0.009355455567128955,0.2215844,15.797139145433903,0.14665775325894392,0.19265338853001596,0.001013351559638973
0.2779368489980697,57.25656509399414,0.021057833671802653,0.0027249364648014307,187.606065567017,0.7,45.000971015542746,4.343751788837835e-05,0.0014692705444758758,39.87539517441765,0.0031462812,140000,0.0226923080682755,0.009320114762522275,0.22109516,15.889288578182459,0.15226204895973214,0.19169158190488816,0.0010201134681701656
0.27758872359991066,57.25568389892578,0.018064151595230185,0.0025802659802138805,184.20071015167176,0.71,44.99128935858607,4.9444541218690574e-05,0.0014705222565680742,39.89461455674323,0.0031349794,142000,0.022549751162529007,0.009275417169556016,0.22061542,16.00622502155602,0.1554582874327898,0.19138936698436737,0.0010156320333480782
0.2772734872996807,57.26898956298828,0.016513584127416873,0.0025093534495681524,180.78517005920418,0.72,44.98143391683698,3.917453432222828e-05,0.0014717662677867338,39.90719439660109,0.003121641,144000,0.022557307958602887,0.009239483298733829,0.2201599,16.100264899432663,0.14896833126992026,0.19140557795763016,0.0010138343572616577
0.27701019793748854,57.297733306884766,0.016286308394861435,0.002437184564769268,177.4911621475216,0.73,44.972813315689564,4.268617703928612e-05,0.001473262906074524,39.900952489130084,0.0031069587,146000,0.02238358104228976,0.009199673472903666,0.21972503,16.160476626828313,0.15543407604098344,0.19143405109643935,0.0010059485435485846
0.27676934525370595,57.2814826965332,0.015269324982073165,0.0024022026918828487,174.2330317230225,0.74,44.96465418487787,3.613104490796104e-05,0.0014750820060726254,39.88221476832405,0.0030911663,148000,0.02185418999195101,0.009152070153504598,0.21934582,16.413685726001862,0.15481044311821468,0.19145749509334564,0.0009811559915542678
0.2765067443251609,57.28484344482422,0.014333419187576496,0.00239080423489213,172.1532452697752,0.75,44.95435664430261,3.616362300817855e-05,0.0014764140039915219,39.863351850641465,0.00307411,150000,0.021825706481933556,0.009114537248387925,0.21906821,16.619432717561722,0.14754455936700125,0.19147178195416928,0.000977631449699402
0.27631427496671673,57.32254409790039,0.01603302415518556,0.002440148266032338,172.1550633392331,0.76,44.94332233443856,3.822279904852621e-05,0.001477710047038272,39.859661529151104,0.0030563655,152000,0.02179526853561398,0.009088711161166427,0.21890628,16.734190052375197,0.1385947381630543,0.19149293527007102,0.0009785267114639307
0.2760291129350662,57.41801452636719,0.011852245193207643,0.0024796375073492527,173.39676480865538,0.77,44.934114161878824,3.949310485040769e-05,0.001478967085131444,39.857649962181476,0.0030378324,154000,0.021779801845550534,0.009059657622128719,0.21884118,16.82380409911275,0.13427996432781236,0.19151442274451255,0.0009817268848419222
0.2754389598965644,57.4967155456543,0.013639607348362934,0.002409410895779729,173.50792533111564,0.78,44.92290848866105,4.45415498688817e-05,0.001480343530420214,39.85154522026834,0.0030186728,156000,0.022049095988273655,0.009040413401089608,0.21881387,17.048361990600824,0.13665313478559254,0.19154540896415712,0.0009909834861755345
0.27525899335741993,57.529884338378906,0.014276230773422898,0.002326785586774349,169.0806492004397,0.79,44.909403380006545,3.415918763494119e-05,0.0014820132200838998,39.83886657763219,0.002998732,158000,0.021791902303695706,0.009017921378836035,0.21878392,17.22298148088157,0.137000852830708,0.19157149754464625,0.0009805129766464245
0.27498432472348205,57.56852722167969,0.017264868236728924,0.0023588365875184536,166.98347058868384,0.8,44.8949278332293,3.3933996746782213e-05,0.0014755576848983765,39.82340274860284,0.0029776343,160000,0.021987540245056225,0.008992292475886642,0.21863861,17.46240258216858,0.13659575757384276,0.19159283638000488,0.0009816246032714844
0.2745697513222694,57.762901306152344,0.017334680566913407,0.0024077415000647306,166.28651359558154,0.81,44.885121285915375,4.569294105749577e-05,0.0014425259956624358,39.81508650557256,0.002955427,162000,0.02188097560405735,0.00896437938790768,0.21841556,17.65448325313628,0.1247331397384405,0.19163065664470197,0.0009792435169219962
0.27411072030663486,57.971824645996094,0.02000752871169245,0.0022772985976189375,163.7975565490722,0.82,44.87532563507557,4.339371662354097e-05,0.0013976068468764425,39.8173073354798,0.0029322875,164000,0.021993970274925216,0.00894047291949391,0.21813521,17.88695845752955,0.11582197592407457,0.1916751205921173,0.0009838118553161614
0.273863535374403,58.1208610534668,0.019250701105222093,0.002281082794070244,159.54944744873083,0.83,44.861591886729,3.6585191992344335e-05,0.0013193012680858373,39.814685608171025,0.002908534,166000,0.021915056347847,0.008910890994593499,0.21777098,18.19675066508353,0.11878589075803767,0.19120377153158188,0.0009824252128601092
0.2737018302083015,58.304962158203125,0.019927957118023174,0.002235632622614503,158.82111675262487,0.84,44.8447123169899,3.393591759959236e-05,0.001234433421632275,39.80911994524099,0.0028843142,168000,0.02199473810195924,0.008876661141403017,0.21734239,18.32408127374947,0.11998213561624296,0.1905450489372015,0.0009862844944000218
0.2734872259199619,58.434696197509766,0.017377463580574813,0.0021673799492418766,155.48290431976352,0.85,44.83486954122782,5.3334129916038364e-05,0.0011458481283625587,39.79381732876102,0.002859677,170000,0.021883324623107867,0.008846662216819817,0.21692172,18.57363204471767,0.11276973670348524,0.18701900988817216,0.0009825234413146956
0.27321643233299253,58.57610321044922,0.021014492349466347,0.0020960159599781036,151.48911509704593,0.86,44.81924781575799,5.4793068557046354e-05,0.0010654312471160665,39.775466927204675,0.002834781,172000,0.02185319840908052,0.00880941171199083,0.21650986,18.79609073512256,0.11211763685941685,0.1859538398683071,0.0009865643978118946
0.27294346913695333,58.674041748046875,0.020481184412259636,0.002142482902854681,146.17203854370132,0.87,44.80369444936514,5.905902071390301e-05,0.0009985472250264138,39.75048389808311,0.002809684,174000,0.02199598228931431,0.00877758143469691,0.21609657,18.86323932558298,0.115175846081227,0.18555651567876338,0.0009887944459915168
0.27273474708199497,58.79334259033203,0.01787498681247237,0.002023634035140276,141.36844713592512,0.88,44.790967274457216,3.830818604910746e-05,0.0009293565744883381,39.71694494700298,0.0027845276,176000,0.02202197611331941,0.008742653601802885,0.21566604,18.928455980494622,0.11532336758077145,0.1852250523865223,0.0009887660741806016
0.272439444065094,58.954620361328125,0.018605585546931307,0.0019416562281548977,138.5205542678833,0.89,44.780026376247406,3.5876095353160053e-05,0.0008688102258020081,39.671788328291875,0.0027594778,178000,0.021902481198310876,0.008692168048582962,0.21521385,19.043073803186417,0.12076739520952123,0.18308920040726662,0.0009864395856857288
0.27218670025467867,59.072837829589844,0.016871527178213025,0.0019050559494644403,135.88393966674727,0.9,44.76509690284729,3.232700692024082e-05,0.0008278360182885081,39.627044390584345,0.0027346392,180000,0.02196329367160803,0.008631964214146115,0.21473962,19.21433550305665,0.11891244497150184,0.18199227154254913,0.0009882447719573946
