eval/D_high,train/sol_loss,eval/M_low,train/theta_loss,train/callback_time,eval/D_mean,eval/ci_range,train/epoch,eval/D_low,eval/sd_low,eval/R_high,train/time,eval/R_low,eval/sd_mean,eval/M_mean,train/mse,eval/R_mean,eval/sd_high,train/gls_loss,train/progress,eval/M_high,train/pde_loss
2.1980010330677033,0.08074978671967982,0.8429812282323838,5.8654186432249844e-05,0.0010388908386230503,1.1471134,52.692413330078125,158000,0.991335391998291,15.235696802847087,0.4973400704562664,0.02568942189216615,0.38432509675621984,19.707275220273953,1.0006745,0.0006643303204327822,0.4231805,24.576266994699836,66.69615433883664,0.79,1.0534631073474885,0.012175791222020026
2.1974260985851286,0.0796578304208811,0.8432900667190552,9.179657354252413e-05,0.0010454133749008138,1.1458101,52.5797119140625,160000,0.9913466453552247,15.241271094419062,0.49651917889714214,0.025691511034965545,0.3843343786895275,19.65824869225866,1.0016062,0.0006428476772271097,0.4232388,24.572231201454997,66.31541927719086,0.8,1.0588079869747162,0.01273515335377305
2.196795868873596,0.07916167638078316,0.8434845089912415,0.0008617106941528618,0.0010487005710601797,1.1445599,52.477848052978516,162000,0.9913572654128074,15.246039466001093,0.49578749313950515,0.02596169590950015,0.3843454301357269,19.60659182522918,1.002556,0.0006315014907158911,0.4233151,24.567701946944,65.32632526588439,0.81,1.0646715998649596,0.013686020949156982
2.196058315038681,0.07851574471220381,0.8437581643462181,0.0016549596330150962,0.0010383274555206315,1.1433553,52.40052795410156,164000,0.9913659587502479,15.250619361177087,0.4950918398797512,0.025541578769683836,0.3843569152057171,19.550791612205405,1.003552,0.0006372662028297782,0.4233821,24.562180368229747,64.09085489273065,0.82,1.0685447812080384,0.013507671036175407
2.1953236520290376,0.07375628514960372,0.8439510941505433,5.20818866789341e-05,0.001047623157501222,1.1421747,52.32575225830078,166000,0.9913718685507774,15.256184921599925,0.4946490719914434,0.02571176278591152,0.3843662701547146,19.504402751549566,1.0045794,0.0006329345633275807,0.423441,24.557471042498946,63.98029967880249,0.83,1.0725133687257766,0.013507246435037826
2.1946452319622036,0.07255849694460637,0.8441639050841332,0.00017263501649722457,0.0010334131717681927,1.1410381,52.29153823852539,168000,0.9913793787360191,15.261488617397845,0.4943353563547134,0.02560346317291258,0.3843793526291847,19.46388225207055,1.0056294,0.0007405675714835525,0.4234911,24.5536376722157,64.4163187065126,0.84,1.077109232544899,0.012863064498291337
2.1942162632942197,0.07135543776676084,0.844329085946083,5.7819146604742855e-05,0.0010363861322402908,1.1399724,52.282630920410156,170000,0.9913895070552826,15.266532287932932,0.49399770647287367,0.025781066298484732,0.384392349421978,19.42955196297417,1.0067225,0.0006209236453287303,0.42349982,24.54956122674048,64.0525575523377,0.85,1.0807450145483017,0.013461650915793108
2.193576753139496,0.06988190060853958,0.8445234760642052,0.0030967635102570057,0.001036548018455504,1.1389831,52.27981185913086,172000,0.9913992270827293,15.272801578976214,0.49369702860713005,0.02611809456348415,0.3844089642167091,19.3986416649392,1.0078412,0.0007176568615250289,0.4235007,24.546421552076936,64.7353537788391,0.86,1.0860299199819565,0.014921641329303334
2.1926449716091154,0.07067724080383772,0.8446733757853508,9.028382191900164e-05,0.0010306828022003172,1.1380742,52.277706146240234,174000,0.9914086416363717,15.279539511539042,0.4934704557061195,0.025931387901305995,0.38442343175411225,19.36501166956233,1.0089781,0.0006314131314866245,0.4235438,24.543539294973016,64.53132131195065,0.87,1.0901597142219543,0.014317745755193775
2.1914087295532223,0.07141850034892545,0.8448295623064042,0.0001109166769310832,0.0010341100692749028,1.1372465,52.24748229980469,176000,0.9914193138480186,15.287890145555139,0.4932556740939617,0.025857148885726898,0.38443546667695044,19.32378780009607,1.0101354,0.0006211143336258829,0.42361948,24.539859732612967,62.97615248489373,0.88,1.094112303853035,0.013803925446816667
2.1905836224555966,0.07285253619030131,0.8449627205729484,0.001940205693244934,0.0010262068510055575,1.1364759,52.21965026855469,178000,0.9914302065968513,15.213388623669744,0.49298654571175576,0.02576488363742824,0.38445052206516267,19.273150522857197,1.0113,0.0006412910297513008,0.42371058,24.535991391167045,61.533922132492094,0.89,1.0971326977014542,0.013102855799952481
2.1893351078033447,0.07208327640965585,0.845077246427536,0.00012021394650219008,0.0010219269990921003,1.135765,52.161033630371094,180000,0.9914407059550285,15.15281479805708,0.49286167398095126,0.025763006329536382,0.38446311727166177,19.221327653573827,1.0124228,0.0005988538032397628,0.42382553,24.53214004635811,60.40308420753482,0.9,1.1002904295921325,0.013212433464010262
2.1878952860832213,0.07100013324990882,0.8452271014451981,5.1545615860959515e-05,0.001026693582534786,1.1351036,52.09883499145508,182000,0.9914516702294349,15.123034943826497,0.49266731962561605,0.026013252377510107,0.3844816587865353,19.171476998918312,1.0135347,0.0005823855753988028,0.42396083,24.527948116883636,59.52544720458998,0.91,1.1015187561511994,0.013065968393580981
2.186712998151779,0.06910404553264403,0.845343454182148,5.3475330787478015e-05,0.0010348669290542614,1.1344756,52.02273941040039,184000,0.9914630651473999,15.126625611446798,0.49248609617352485,0.026070799350738506,0.3844948381185532,19.126131810940713,1.0146172,0.0005904962890781462,0.4241169,24.524179100990295,58.71280625915533,0.92,1.1020698547363281,0.01260504663072061
2.1853964447975156,0.06786183798685679,0.8454519942402839,4.174789137323387e-05,0.0010363643169403094,1.1338801,51.940853118896484,186000,0.9914752155542373,15.129299648106098,0.4922955527901649,0.02616913902759553,0.38451522663235665,19.08175624490166,1.0157132,0.0005738037871196866,0.42425877,24.5202514808625,58.15452396011364,0.93,1.1025629222393036,0.013260509608895505
2.1841676115989683,0.065588172459975,0.8455579444766045,0.00012671228614635766,0.00102788496017456,1.1333277,51.863929748535156,188000,0.9914858892560006,15.131975896656513,0.49215051680803296,0.025929372549057063,0.38453901559114456,19.042415427736984,1.0168089,0.0005767442053183913,0.42438954,24.516661139205098,57.64628569030766,0.94,1.1036597549915315,0.013151228350470825
2.182545429468154,0.0659775186032054,0.8456644639372826,0.0013063475489616394,0.0010418856143951391,1.1328096,51.788909912109375,190000,0.9914976924657821,15.135049656964839,0.49197938665747637,0.02621333348751068,0.38456021845340727,19.005231246253587,1.017883,0.0006025270558893681,0.42451912,24.511314742267132,57.38448551177971,0.95,1.1064257681369782,0.01298061629361472
2.1809859275817867,0.06633753820136178,0.8457663625478744,6.738677620887756e-05,0.001029907345771784,1.1323211,51.734291076660156,192000,0.991513130068779,15.13848511967808,0.4917878851294517,0.026004803895950293,0.38457866981625555,18.96254666662385,1.018949,0.0005570274079218507,0.42463663,24.50724532827735,56.86082416915892,0.96,1.1078212559223175,0.013988553828326996
2.179321414232254,0.06409295322746045,0.8458665579557418,4.0121940401149914e-05,0.0010253050327301047,1.1318738,51.673377990722656,194000,0.9915321961045265,15.132104652002454,0.4916033878922462,0.02588773047924046,0.3845958672463894,18.91927764869841,1.0200078,0.0005566832842305303,0.42474896,24.501784704625607,56.19883749961856,0.97,1.1087096005678176,0.012110377983539346
2.1781609535217283,0.06246877383813267,0.8459528669714927,0.001113253296352923,0.0010420787334442139,1.1314602,51.613800048828125,196000,0.9915539562702179,15.098417922854424,0.4914261765778064,0.026005123853683528,0.38461861982941625,18.876113206206355,1.0210689,0.000557457038667053,0.42485115,24.497596733272076,56.14428864288334,0.98,1.1098993122577667,0.01136947733885604
2.1755721747875207,0.06133255071192974,0.846028259396553,6.703937833663076e-05,0.0010130251646041893,1.13108,51.54543685913086,198000,0.9915677890181541,15.051091089844704,0.49128514155745506,0.025375831484794626,0.3846427157521248,18.83243989954922,1.0221235,0.0005476826918311417,0.42495036,24.493444431573153,55.62572083663949,0.99,1.1115274757146836,0.011548286229954118
2.172369885444641,0.06063878593035044,0.846106530725956,4.160507887718268e-05,0.0010296450853347773,1.130741,51.4781379699707,200000,0.9915879353880882,14.9563959101215,0.49112094193696976,0.025736679196357734,0.3846728280186653,18.787948063528166,1.0231785,0.0005430516903288662,0.4250428,24.490014323964715,55.217289379119755,1.0,1.1139519214630127,0.011842114524799396
