eval/R_low,eval/sd_mean,train/mse,train/gls_loss,train/time,eval/ci_range,eval/R_high,train/theta_loss,train/callback_time,eval/D_mean,train/epoch,eval/sd_low,train/progress,eval/sd_high,eval/D_low,train/sol_loss,eval/R_mean,train/pde_loss,eval/D_high
0.7349240779876709,3.9943272582928744,0.0004887773538939655,44.240294584274274,0.0208339991569519,29.4044132232666,0.8194216579198838,0.00021374250354710966,0.0010364476442336987,0.0007554804,178000,1.8586991704069078,0.89,9.771426441147923,7.442558162438218e-05,0.0892001689076421,0.7648273,0.0030513145402655973,0.0029583612049464136
0.7349431961774826,3.9669288305056396,0.000496795168146491,44.183668773651235,0.020982685327529896,29.34033966064453,0.8194103911519051,8.238024020101875e-05,0.00104105055332184,0.0007469484,180000,1.8298212118679658,0.9,9.744267282076175,7.387274363281903e-05,0.08911075748503235,0.7645057,0.0032889301827526583,0.002957719005644321
0.7349645286798477,3.9397668624088387,0.00048416489153169096,44.12266621589681,0.02095849752426143,29.281715393066406,0.8193971544504166,8.387362322537228e-05,0.0010409498214721661,0.0007386068,182000,1.8125105882063508,0.91,9.73301858175546,7.341510790865868e-05,0.0891590492762625,0.76417863,0.003629951940267349,0.0029570795595645905
0.7349843963980675,3.9129797323861033,0.0004791128449141979,44.013370552062966,0.020977828502655043,29.22463607788086,0.8193833246827126,8.142735896399245e-05,0.001044025778770449,0.00073045277,184000,1.786268039722927,0.92,9.726624540053306,7.210252024378861e-05,0.08882364664226759,0.76385045,0.0036184153649373887,0.002956551034003496
0.7350079387426376,3.8866445085774344,0.0004907730035483837,43.88600647544864,0.020981038093566932,29.166475296020508,0.8193702757358551,7.119299698388204e-05,0.0010430914163589455,0.00072248105,186000,1.75433024414815,0.93,9.721994400024414,7.067740698403213e-05,0.08860389780998233,0.76352465,0.00353507555805845,0.0029559525370132177
0.7350285977125168,3.8606136413561347,0.0004776234272867441,43.82120671653732,0.02103674590587616,29.11140251159668,0.8193602621555328,9.741669055074453e-05,0.0010474858283996535,0.00071468356,188000,1.7364434868795797,0.94,9.70065090805292,6.950897150090896e-05,0.08859741716086868,0.7632044,0.0036266238961252285,0.0029554178297985343
0.7350562006235123,3.8349952625446297,0.00047492459998466074,43.71299840736387,0.021035392761230523,29.057754516601562,0.8193478628993034,7.337134593399242e-05,0.0010447615385055548,0.0007070559,190000,1.7178148380480707,0.95,9.690661542117596,6.830008951510535e-05,0.0881480629891156,0.76289004,0.0036748944625142,0.002954806003253907
0.7350886300206184,3.809907999266681,0.00047426208038814366,43.57959336853022,0.020787542700767558,29.0049991607666,0.8193329110741615,8.777616312727332e-05,0.0010509706735610943,0.0006995934,192000,1.6907045821426436,0.96,9.680730779655276,6.706723343086196e-05,0.08787397014349706,0.7625792,0.003562797511869566,0.0029542057309299707
0.7350781366229058,3.7853105522273376,0.0004735303809866309,43.50956559944143,0.020819193124771165,28.953073501586914,0.8193241387605668,8.548122423235327e-05,0.001053831577301023,0.00069229066,194000,1.6816198825836182,0.97,9.67134942766279,6.600164706469514e-05,0.08793162031844279,0.76227003,0.003698497977457008,0.0029537620721384883
0.7349288389086723,3.7609149536821693,0.00047445757081732154,43.39878775596635,0.020840160727500914,28.900789260864258,0.8193120390176774,8.446729043498635e-05,0.0010540649890899644,0.00068513915,196000,1.6760171070927754,0.98,9.659762284718452,6.498317161458544e-05,0.08790651224553578,0.7619613,0.0037492423840449177,0.002953258092748001
0.734557019174099,3.736842835588862,0.0004703951708506793,43.268471153259235,0.02088766062259674,28.848785400390625,0.8193023294210434,7.771242235321552e-05,0.0010560588836669954,0.0006781362,198000,1.6655122744850814,0.99,9.652678831480443,6.393579769792268e-05,0.08739611220732336,0.7616524,0.003656786994135472,0.002952683647163212
0.7343633756041527,3.7133290593079034,0.00047391842235811055,43.143300806045495,0.021146320581436145,28.79728126525879,0.8192936196923256,7.637818634975702e-05,0.001059996843338014,0.0006712797,200000,1.6304837772622705,1.0,9.646170889027417,6.265759893722133e-05,0.08688184657692909,0.761348,0.0036346518123755223,0.0029521966527681796
