eval/sd_high,train/mse,eval/ci_range,train/time,train/progress,eval/D_mean,eval/R_low,eval/R_high,train/sol_loss,train/callback_time,eval/sd_mean,train/epoch,eval/D_low,train/pde_loss,train/gls_loss,eval/sd_low,train/theta_loss,eval/R_mean,eval/D_high
50.78418767079711,0.0019931138958781958,71.09689331054688,0.021675579547882073,0.91,0.0018404492,0.2734286978840828,0.38732034265995025,0.12396414740011119,0.0009674390554428096,42.39374992343379,182000,0.0007992367070983164,0.017554984848247763,153.15662996673635,20.909863058477647,0.00010423628555145115,0.3189546,0.005471244535874572
50.77798180282116,0.0019583317916840315,71.07754516601562,0.021377685666084296,0.92,0.0018272884,0.27344280257821085,0.3869662269949913,0.11715268097817895,0.0009648797512054426,42.34800047772686,184000,0.0007808498761733062,0.014189723884453982,153.1759951934818,21.03455550968647,0.00011161719157826155,0.3187517,0.005441170814447102
50.77243344858289,0.0019213252235203981,70.97566223144531,0.021188696980476353,0.93,0.0018144402,0.2734558157622814,0.3866429284214973,0.11491141469031534,0.0009642375707626347,42.296767484508905,186000,0.000767545637791045,0.010010333581361901,149.71355794525107,21.201990498229865,0.00010687917529139668,0.31856927,0.005413125164341177
50.76741324737668,0.0018889745697379112,70.84101104736328,0.021264470934867906,0.94,0.0018018199,0.2734631270170212,0.38637578040361403,0.11744355654343944,0.000958642005920413,42.241412646891106,188000,0.0007611559703946114,0.0092750163807068,148.26924685668888,21.368390321731567,0.00010641095286700875,0.318419,0.005392237182240925
50.76261907815933,0.00189142522867769,70.69351196289062,0.021385888099670403,0.95,0.0017893603,0.2734753653407097,0.3860911212861538,0.11759118989110005,0.0009677652120590208,42.18444142990253,190000,0.0007587121639517136,0.011376943059382019,146.72836648559561,21.50621977634728,0.00010214366193395108,0.318293,0.005362259945832191
50.75790947303176,0.0019346430199220777,70.58019256591797,0.021452024102211007,0.96,0.0017769978,0.2734858959913254,0.38578041046857836,0.11284989413991596,0.0009628978967666629,42.133179855662895,192000,0.0007511306830565445,0.012416311280336228,147.7935110397335,21.655994560569525,0.00010229724284727126,0.3181595,0.005333959683775898
50.75300885364413,0.0019420917378738523,70.51681518554688,0.02148107063770294,0.97,0.0017646776,0.27349811121821405,0.38546128794550893,0.11191295617446298,0.0009682090282440189,42.08683739519068,194000,0.0007358489237958565,0.013362140454817551,147.86685577392672,21.851766342297196,0.00010191403271164745,0.31802246,0.005311180476564913
50.749048590660095,0.0019686392042785883,70.50196838378906,0.021489390850067114,0.98,0.0017523261,0.27350899428129194,0.38514683693647384,0.10766717410460111,0.00096309733390808,42.04639704423872,196000,0.000720685298438184,0.01022790065372828,147.6332867813115,22.009216807782654,0.00010031846613856032,0.3178705,0.005292411765549327
50.74363285675645,0.0019446853548288345,70.5301284790039,0.021492813706398033,0.99,0.0017400141,0.27351662069559096,0.384904608130455,0.10957833893597113,0.000961976766586302,41.9970190372904,198000,0.0006989501329371705,0.008563783745048598,145.75754586791948,22.138847364112735,0.00010737675620475784,0.31772697,0.005270453181583434
50.73832096531987,0.0019393126713111997,70.52677917480469,0.021702738523483305,1.0,0.0017277793,0.27352467030286787,0.3847119100391864,0.11574988157302152,0.000968180537223815,41.936056099645796,200000,0.0006720140052493661,0.011903877646545855,144.03627361297546,22.319052228704095,0.00010586166172288358,0.31760553,0.005247341189533472
