train/progress,train/mse,train/sol_loss,train/theta_loss,eval/D_mean,train/gls_loss,eval/R_high,eval/R_mean,train/time,eval/sd_high,train/pde_loss,eval/sd_mean,eval/D_high,eval/R_low,train/callback_time,eval/sd_low,train/epoch,eval/ci_range,eval/D_low
0.9,0.0006263576215133071,0.06968475985527041,0.0001440265914425254,0.00058092136,61.413238138198764,0.6315905660390854,0.49080348,0.026016789555549567,34.74431615322828,0.00865902121365067,21.330855538754257,0.002694818825693798,0.44264051169157026,0.0010777269601821887,13.731483044102788,180000,53.4505500793457,0.0001331955962086795
0.91,0.0007417069282382727,0.06778918065503213,2.240700450784061e-05,0.000575416,61.09291254997241,0.6314590200781822,0.49012783,0.025998864173889153,34.737923834472895,0.00812997777457351,21.27561734009672,0.0026855576317757366,0.4398283340036869,0.0010761831998825023,13.733559125103056,182000,53.44422149658203,0.0001332052572251996
0.92,0.0006478831055574119,0.0675981984026731,0.000109185952169355,0.00057004177,61.179482830047505,0.6313423752784729,0.48944712,0.025825910806655878,34.73235834389925,0.008170327602769258,21.223079823014302,0.002677470631897449,0.4365680754184723,0.001070843338966372,13.735711085610092,184000,53.44283676147461,0.00013321224541869016
0.93,0.0006285198614932597,0.06718458206579098,2.654243326105643e-05,0.00056480354,60.81821570968625,0.6311888992786407,0.48875442,0.025128956556320196,34.72532453015447,0.00943975564744325,21.174078108967247,0.0026659432915039356,0.43574478328227995,0.0010511016845703124,13.738674717023969,186000,53.43635559082031,0.00013322064150997904
0.94,0.0006374915828928351,0.06862530270963903,0.0017933199414983392,0.000559671,60.91657790565489,0.6310798585414886,0.48805562,0.02521532177925104,34.7177704796195,0.009193754307692849,21.120247089082287,0.0026501509710215023,0.4337246395647526,0.0010511562824249252,13.74176018871367,188000,53.44502639770508,0.00013312030278029853
0.95,0.0006215522298589349,0.07108450472354919,0.003668808378279209,0.000554623,60.45035299682609,0.6309656754136086,0.48735607,0.02518830108642573,34.70985675230622,0.009803606607951206,21.059055190637487,0.0026247668138239533,0.4306076057255268,0.0010480687618255576,13.745214138180017,190000,53.447547912597656,0.00013275770979817025
0.96,0.0006108714733272791,0.07307748737558709,3.5654269595397636e-05,0.0005496558,59.090469535827616,0.630854794383049,0.48666424,0.02545931375026707,34.70270745456219,0.0094795334925875,20.99299394553744,0.0026072188571561105,0.4297665596008301,0.0010447466373443588,13.748149434104562,192000,53.435096740722656,0.0001322231033554999
0.97,0.0005684514762833714,0.07487310562655362,2.376301199547015e-05,0.00054476905,57.18927388763424,0.6307628646492958,0.48600516,0.02536647307872771,34.69616491347551,0.009688853580271816,20.91655022954975,0.002595719823148101,0.42908152714371683,0.0010364202260971056,13.75062835868448,194000,53.409549713134766,0.0001296791415370535
0.98,0.0005612747627310455,0.07368850905075645,2.7236654204898514e-05,0.00053997943,56.16371997451786,0.6306684881448745,0.48538196,0.02535139405727388,34.68861514702439,0.009165485841105688,20.83681447318205,0.0025798934453632664,0.4291095405817032,0.0010379782915115353,13.754274463281035,196000,53.37622833251953,0.00012638324369618203
0.99,0.0005461881519295275,0.07489555028825982,2.2655549400951713e-05,0.00053527945,55.33975901985159,0.6305866375565529,0.48476878,0.025349900603294326,34.68254413455725,0.009809407302411255,20.755707666539493,0.0025639257684815673,0.42912887781858444,0.0010371724367141694,13.68870115838945,198000,53.33993148803711,0.0001239367677044356
1.0,0.0005431639729067683,0.07478262778744119,2.0301586118876003e-05,0.0005306632,53.75739662933342,0.630432078242302,0.48417252,0.02523023366928101,34.67562794685364,0.01007934286142701,20.671302379233143,0.0025504611665382944,0.4291428878903389,0.0010405056476592998,13.556123292073607,200000,53.293521881103516,0.00012306471762713045
