train/progress,train/time,train/callback_time,eval/R_low,eval/M_low,train/gls_loss,train/theta_loss,eval/sd_mean,eval/D_low,eval/sd_low,eval/R_high,train/pde_loss,eval/R_mean,train/sol_loss,train/mse,train/epoch,eval/D_high,eval/D_mean,eval/sd_high,eval/M_high,eval/ci_range,eval/M_mean
0.79,0.02642555201053617,0.0010859638452529916,0.2816351652145386,0.15119744203984736,169.3328844985958,0.0012371090706437826,46.349629838991426,0.02200003699399531,25.711468746885657,0.3601454384624958,0.009485891563817841,0.32701245,0.11463920459523788,0.0022919767070561647,158000,0.17406236417591558,0.061191045,53.36025394499302,0.24890627078711974,61.619163513183594,0.18510783
0.8,0.026515689492225634,0.00109958791732788,0.28164779767394066,0.1512056142091751,167.52998863983072,0.000255419930908829,46.33170605565288,0.02173107289709151,25.78846658580005,0.36011597886681557,0.012799038953264228,0.3263949,0.11035444902628663,0.002234850311651826,160000,0.1734205663204192,0.06061589,53.35476230829954,0.24856393076479424,61.86687088012695,0.18557024
0.81,0.02664516890048979,0.001111117362976073,0.28166486844420435,0.15121048390865327,166.1723408966067,5.708719982067123e-05,46.29393697540525,0.021109001897275447,25.86885653436184,0.36007955968379973,0.010566330664791167,0.32583058,0.10832095850259056,0.002250747522339225,162000,0.17275383733212943,0.06005169,53.35218934342265,0.2479933943599461,62.04035949707031,0.18608698
0.82,0.026884578704833975,0.0011013172864913939,0.2816860057413578,0.15121720358729362,164.90012769317676,0.0001914166787173599,46.25507950987149,0.020595502108335495,26.0042245965451,0.3600457370281219,0.01362146772572307,0.3252698,0.1102209947071968,0.002215286949649453,164000,0.17203061915934081,0.059497926,53.34842670708895,0.2472913213074205,62.134681701660156,0.18662432
0.83,0.02546176433563233,0.0011121075153350836,0.28170167505741117,0.1512256558984518,162.1421228485112,0.00018222241487819701,46.20285364441982,0.020399293676018716,26.13317146897316,0.36001712158322335,0.012314403242664364,0.32470936,0.11391048086434614,0.0022377704735845327,166000,0.1710139136761425,0.05894736,53.34420129656792,0.24686922729015348,62.2133674621582,0.18717451
0.84,0.025934334754943875,0.0010869076251983686,0.28145682588219645,0.15123581364750863,164.03080931854228,5.981255162623711e-05,46.16211398645631,0.01960538886487484,26.194823579862714,0.35997883677482606,0.009657634415547369,0.324131,0.10884821915999057,0.0022416901774704456,168000,0.17029055170714852,0.058402006,53.33875957876444,0.24654578380286693,62.34825134277344,0.18776104
0.85,0.02590143370628361,0.0010873175859451327,0.28147046715021135,0.15124353617429734,163.67089934539828,0.00015329261077567935,46.12393456151088,0.01876053907908499,26.3477745000273,0.3599501669406891,0.012118378665763891,0.32358795,0.10976144031435245,0.0022280290722846985,170000,0.16943052560091015,0.057863347,53.33320079371333,0.2461417067795991,62.524085998535156,0.18831472
0.86,0.025534328699111975,0.0010986748933792102,0.2814843520522118,0.1512514416128397,164.24579949188197,0.00011221693421248347,46.08556170504246,0.018276029685512184,26.521542482078075,0.35990872979164124,0.013925686060334582,0.3230646,0.10823351915553234,0.002321743406355381,172000,0.1690159261226654,0.05733212,53.32759656012058,0.24582047872245305,62.72016906738281,0.1888371
0.87,0.02516462290287021,0.0010949944257736233,0.2814832903444767,0.15126170553267002,167.21116448974584,5.543978841160424e-05,46.056570664435235,0.01765896356664598,26.757737621665,0.35986836850643156,0.012344626446021707,0.32253835,0.10473571659252061,0.0022702058777213097,174000,0.16845625415444374,0.05680977,53.32356449216604,0.24538289755582807,62.98715591430664,0.1893572
0.88,0.026829841017723084,0.0011005500555038461,0.280967079102993,0.15127226673066616,165.32826798248334,7.719489076407626e-05,46.018192675585546,0.017304746014997364,26.92411243915558,0.3597940035164356,0.006602190760895614,0.321979,0.10549699608609063,0.002257721731439233,176000,0.1678830716758966,0.05629692,53.32033894956112,0.24487908706068984,63.20976257324219,0.1898513
0.89,0.026561148881912185,0.0011085089445114135,0.2801113672554493,0.15128175877034664,167.10425508880638,7.231465860968456e-05,45.96907378511527,0.016944511095061898,27.100805332884196,0.35975302532315256,0.009797431890736369,0.32139316,0.11338707011565591,0.002260915469378233,178000,0.1672639768570661,0.055794206,53.3172975294292,0.24445313327014445,63.395286560058594,0.19031893
0.9,0.025551219701766964,0.0011020792722702042,0.27698859125375747,0.15128786712884904,166.78053461456304,0.0012540643801912665,45.91920383663383,0.016672840202227236,27.264579525217414,0.3597062572836876,0.008810077992267911,0.32083216,0.11121083702519527,0.002278363797813654,180000,0.16648890301585192,0.055300526,53.312950767576694,0.244275252148509,63.59931945800781,0.19076777
0.91,0.025106685638427804,0.0010951251983642594,0.2769863002002239,0.15129624046385287,169.6556167449945,0.00032144473516382277,45.88248319799701,0.016465451242402195,27.418529102578763,0.3595837503671646,0.008061925087473342,0.3203296,0.10650353999808428,0.002317073056474328,182000,0.16625690050423142,0.0548151,53.30974832177162,0.24410041533410545,63.896968841552734,0.19118512
0.92,0.026341921448707638,0.0011183741092681907,0.27701338231563566,0.1513047568500042,167.61753238678014,0.0001006501552183181,45.85381800292923,0.016088982252404092,27.655370766296986,0.3595148429274559,0.012023413758026449,0.31989378,0.10507067289575946,0.0022633878979831934,184000,0.16589013077318654,0.054336287,53.30556631088257,0.24372504539787757,64.13162231445312,0.19157046
0.93,0.026063293814659057,0.0011173164844512854,0.2770381458103657,0.15131455883383751,166.218608825684,0.00010681705316528678,45.82095388172711,0.01588825029321015,27.873748354613785,0.3594674862921238,0.019330743113881867,0.3194891,0.10910131242498776,0.002349942224100232,186000,0.1653381280601024,0.053860698,53.3030123449862,0.24327484481036663,64.40447998046875,0.19192141
0.94,0.025813824295997604,0.001114394307136534,0.2770690888166428,0.15132260285317897,166.18994042968748,0.0012601184425875545,45.80144156267246,0.015290522598661482,28.000332741066813,0.35941377133131025,0.02332353321765554,0.31906357,0.10317564620450123,0.002258934546262026,188000,0.1649709559977054,0.053389393,53.29965800046921,0.24298654720187174,64.70760345458984,0.1922379
0.95,0.025913269758224496,0.0011127216815948516,0.2770962342619896,0.15133353807032107,162.04549910736048,6.633430893998593e-05,45.77559327774626,0.014612060133367777,28.30762886442244,0.35935468673706056,0.017726576275425072,0.31864074,0.11237789124250391,0.002196734072640538,190000,0.16448786742985239,0.05292496,53.29586071893573,0.24261729456484318,64.97425079345703,0.19253224
0.96,0.02601516067981715,0.0011019426584243793,0.27712787240743636,0.15134331323206424,158.61998130798344,6.02081636316143e-05,45.739589431777944,0.014104386838153005,28.550715418532494,0.3592828795313835,0.018043026091298077,0.31822157,0.11248426279798156,0.0021542422473430634,192000,0.16368550732731818,0.052467644,53.290866781026125,0.24226943105459214,65.11654663085938,0.19281329
0.97,0.025466288566589352,0.0010924270153045655,0.2771542325615883,0.15135271474719048,156.87278321075453,7.430258847307414e-05,45.70455668995093,0.01384388457518071,28.65806040354073,0.35923529118299485,0.019769536084262643,0.31780234,0.10666673490777628,0.002138374373316765,194000,0.16294381767511357,0.052017312,53.28594520688057,0.241949126124382,65.2247314453125,0.19305718
0.98,0.02500933730602265,0.0010766044855117785,0.27703999578952787,0.15135894604027272,156.03535866546707,9.194205631501973e-05,45.66929375996221,0.013501192489638925,28.741848981007934,0.3592032365500927,0.019189693795749963,0.31735632,0.10551070947945128,0.002143055433407426,196000,0.1624786302447319,0.05157252,53.27921649441123,0.24168103002011765,65.33280181884766,0.19330058
0.99,0.02587948524951935,0.0011011008024215691,0.27645798623561857,0.15137050673365593,155.77718218231212,6.515305722132325e-05,45.619826182325404,0.013181066769175232,28.781754709780216,0.35916718393564223,0.01956998253497291,0.3168902,0.10826163569092752,0.0021078218705952168,198000,0.16202303729951373,0.05113313,53.273601830005646,0.24141598939895625,65.48774719238281,0.19356713
1.0,0.021828742980956967,0.001032522439956663,0.2759117431938648,0.15137905701994897,155.2941874008175,5.58857100259047e-05,45.568395820425614,0.012769253365695477,28.8327410351485,0.3591230571269989,0.017412476438330535,0.31641868,0.1059153395816683,0.002129351021721959,200000,0.16114632859826086,0.050699633,53.2679601572454,0.24091345854103557,65.66522979736328,0.19382022
