train/epoch,train/mse,train/callback_time,eval/R_low,eval/sd_high,eval/D_low,train/sol_loss,eval/sd_low,train/time,eval/ci_range,eval/sd_mean,train/pde_loss,eval/R_high,eval/R_mean,eval/D_mean,train/theta_loss,eval/D_high,train/progress,train/gls_loss
176000,0.0002864300040528178,0.0010379199981689431,0.368534642457962,4.7577483113855115,1.9420400121816783e-05,0.05233243394643065,0.22272009955486283,0.020788964629173293,43.35744094848633,0.9222069516528371,0.00830042875686193,0.5213352799415588,0.4293495,0.00010909267,0.00019359332509338856,0.0007312372923479405,0.88,33.95033086586009
178000,0.00028280631522648036,0.0010398598909378055,0.36763756796717645,4.7462120885029435,1.899042854347499e-05,0.052164408322423673,0.21879911801079288,0.02080299234390263,43.24749755859375,0.9132164554178451,0.008348388064769108,0.5212051838636398,0.42855227,0.000107943604,0.00011124834418296814,0.0007283572645974345,0.89,33.871947996139475
180000,0.0002838490472640842,0.0010398710966110245,0.3668271876871586,4.733743297401809,1.8532353487898944e-05,0.05205910159274932,0.21423291727842297,0.02082796061038969,43.13794708251953,0.9043919927492425,0.008522871925961255,0.5210789442062378,0.42776284,0.000106817904,0.0006765043362975121,0.0007256659519043749,0.9,33.832788721084725
182000,0.0002927621826529503,0.0010364354848861664,0.3659139469265938,4.7230786411091685,1.810911512620805e-05,0.05160441962629549,0.20972102829546202,0.021050792336463845,43.03285217285156,0.8957322784757887,0.008279536665300838,0.5209542095661164,0.42698318,0.0001057151,0.0003044670738745481,0.0007226990346680392,0.91,33.67644578361507
184000,0.00027290350408293307,0.0010377408266067484,0.3650552034378052,4.712302109692246,1.7714382738631685e-05,0.051442562472075265,0.2052807634754572,0.02112674689292913,42.930824279785156,0.8872343632732426,0.008410986965405744,0.5207776129245758,0.4262118,0.000104634426,8.852744940668344e-05,0.0007202982917078766,0.92,33.625419870376625
186000,0.0002698976022657007,0.001037135004997253,0.3642765529453754,4.69214017502963,1.7338754923912346e-05,0.05118570401519531,0.20134907390456647,0.021046876430511466,42.832427978515625,0.8788962631995849,0.008395059210015498,0.5205409690737725,0.42544714,0.00010357551,0.00010145751002710313,0.0007177128674811681,0.93,33.544353176117035
188000,0.00027559767477214336,0.0010389974117279023,0.36331145763397216,4.6625405084341764,1.694899196991173e-05,0.05098799073323598,0.19732681794266682,0.020966777801513597,42.734317779541016,0.8707121300759311,0.008427666365285405,0.520322872698307,0.42468765,0.0001025376,8.179662836482748e-05,0.0007130331694497713,0.94,33.48107518196116
190000,0.00026473059551790357,0.0010416084527969357,0.3623482257127762,4.6379518928006265,1.6610204056632938e-05,0.050685404418036414,0.19376935524633154,0.020899974822997998,42.64063262939453,0.8626790190886823,0.008441799073829328,0.5201276019215584,0.42393318,0.00010152024,2.015027894231025e-05,0.0007082179770804928,0.95,33.38830330276482
192000,0.0002627924841362983,0.001041570305824276,0.36122755110263827,4.6149725443683565,1.625778686502599e-05,0.05038556888140746,0.19001216351171024,0.020938260197639513,42.547218322753906,0.8547946732489732,0.008643928111763649,0.5199694573879241,0.42318332,0.00010052305,4.2079023842234164e-05,0.0007036093826172874,0.96,33.29574762916558
194000,0.0002636776480358094,0.0010472872257232693,0.3601809091866016,4.597761994227767,1.596060205883987e-05,0.05007507383450868,0.1868085382739082,0.02081637060642241,42.45792007446289,0.8470540031145598,0.00832271338498683,0.5197414278984069,0.42243809,9.954532e-05,0.00011902026017196476,0.0007009687862591816,0.97,33.201516603469784
196000,0.00027349154697731137,0.001042555809020998,0.35917177349328994,4.572370997630059,1.5664123156966526e-05,0.04974162800610053,0.18356991931796074,0.02078539979457857,42.3675651550293,0.8394538179743243,0.008503296332317414,0.5195793300867081,0.4216956,9.858668e-05,4.8269994294969365e-05,0.0006969333859160537,0.98,33.09703619575499
198000,0.0002647163637448102,0.0010458173751831058,0.35795382410287857,4.556627443525939,1.5387396297228405e-05,0.049292871421203144,0.18053081330435816,0.02086642265319816,42.277408599853516,0.8319918543424587,0.008500277873594255,0.5193823173642158,0.42095685,9.7646625e-05,5.643397162202746e-05,0.0006940082152141256,0.99,32.95171777915964
200000,0.00025614083278924227,0.0010399702787399316,0.3567427843809128,4.528237401973455,1.5121694991648837e-05,0.048939223274588634,0.17750980223354418,0.020861183881759657,42.187923431396484,0.824665243724222,0.008403695377754029,0.5192315772175788,0.42022127,9.6724565e-05,9.389768092660233e-05,0.0006905189686221998,1.0,32.84239897155767
