eval/R_low,eval/sd_low,train/gls_loss,train/epoch,eval/R_mean,eval/M_mean,train/pde_loss,eval/D_mean,train/callback_time,train/progress,eval/sd_high,train/mse,eval/R_high,eval/sd_mean,train/sol_loss,eval/ci_range,train/theta_loss,eval/D_low,eval/D_high,eval/M_high,train/time,eval/M_low
0.5179315805435181,8.55267692822963,139.96991249847505,158000,0.57625836,0.18884598,0.018512248410726944,0.081087634,0.0010793703794479406,0.79,38.79591189324856,0.00152211997192353,0.6234469011425972,30.95201182269923,0.09999290840700291,51.45953369140625,6.844215386081487e-05,0.01855403813533485,0.43919841274619087,0.3812539882957935,0.022806577682495097,0.128144858404994
0.5179840624332428,8.572126505896449,140.68763034057582,160000,0.5767156,0.1879865,0.018890346052823526,0.08017368,0.001072095870971684,0.8,38.79307461902499,0.0015166497323662043,0.6234285876154899,30.97182922984939,0.09917735277488826,51.610130310058594,9.704066906124353e-05,0.01786272772587836,0.4356546670198427,0.38021254763007145,0.022361321091651915,0.12814478501677512
0.5180320978164673,8.591988030821085,141.55985999298102,162000,0.5771688,0.18714881,0.015594975653919376,0.079279125,0.0010843529701232972,0.81,38.79058426246047,0.0015282357344403863,0.623413211107254,30.99147519696517,0.09699991289526234,51.71931076049805,6.075261262594722e-05,0.017292576748877762,0.4320270985364909,0.37966304495930653,0.022957951545715345,0.12812162861227988
0.5180956944823265,8.62817051820457,142.81066391754095,164000,0.5775606,0.18635064,0.015197246214025616,0.078405,0.0010906140804290809,0.82,38.787578232586384,0.0016112143639475107,0.6233968928456306,31.01965540431815,0.09109229963272784,51.87985610961914,0.00013955062604509294,0.016790940053761007,0.4284809269011018,0.3783758498728275,0.02323614203929905,0.128126635402441
0.5181416094303131,8.650383027270436,144.35293161010705,166000,0.5778738,0.18559024,0.01544118487834931,0.07754771,0.0010889061689376863,0.83,38.78500843420625,0.0015698591014370322,0.6233764976263046,31.040770987932227,0.09113886950165032,52.05674362182617,6.958856101846322e-05,0.01646156101487577,0.4248367622494696,0.3777610011398792,0.023009241819381788,0.12813283503055573
0.5181777089834213,8.671517996117473,141.71808814239608,168000,0.5781552,0.18485509,0.014575879050884429,0.076708294,0.0010842411518096943,0.84,38.781479466706514,0.0015162053750827909,0.6233551070094109,31.05294393288991,0.09425668985769184,52.261009216308594,0.0001578401424922049,0.01599303847178817,0.4222353287041186,0.3769944183528423,0.022894325852394107,0.12813827395439148
0.5182141542434693,8.701420645229518,137.97921994781552,170000,0.57841486,0.1841306,0.015164559394819652,0.07588757,0.0010672070980071997,0.85,38.77814272418618,0.0014599955175071955,0.6233358472585678,31.048803580182916,0.09804269580915545,52.456661224365234,0.00012082922330591828,0.01554501112550497,0.41921204850077615,0.3762796908617018,0.02237573897838595,0.12814347371459006
0.5182523638010025,8.722639153711498,136.09624343109192,172000,0.5786269,0.18343571,0.013500198730267612,0.0750839,0.001064090967178345,0.86,38.77414455637336,0.001454153098165989,0.6233187451958656,31.035319154068066,0.09769468785077332,52.63444519042969,0.005626853089779615,0.015300463209860027,0.41725972443819015,0.3750412181019779,0.02227180612087253,0.12814864404499532
0.5183025494217872,8.748435252346098,133.31423886108408,174000,0.57883835,0.1827647,0.012965144254034411,0.07429727,0.0010637110471725434,0.87,38.77128139138222,0.0014154379023239017,0.6232963830232621,31.011366817244486,0.10206271000579005,52.752655029296875,0.00018178331083618104,0.014957590051926673,0.4145797140896316,0.3743133291602135,0.02216576695442202,0.12815403938293457
0.518351086974144,8.774510025978088,131.02830147933946,176000,0.5790301,0.18210974,0.015032796147628674,0.07352715,0.0010792872905731252,0.88,38.76867238432169,0.0014069247990846634,0.623271232843399,30.981728188087565,0.1049125226624312,52.8304557800293,0.00013847525406163186,0.014633429097011685,0.41186661645770023,0.373743000626564,0.022597827553749023,0.1281594917178154
0.5183923989534378,8.810249925591053,128.54327214431794,178000,0.5792016,0.18146774,0.015935257478035102,0.07277161,0.0010797407627105742,0.89,38.76550141721964,0.0014132612850517035,0.6232556775212288,30.9373491189083,0.10978748320043098,52.919036865234375,0.0008148884517140687,0.014353934605605901,0.4074484154582018,0.3732450097799301,0.022609785318374657,0.12816567718982697
0.5184337437152863,8.847558218985796,126.80171791839594,180000,0.5793673,0.18084134,0.017230332042556275,0.07202864,0.0010798906087875352,0.9,38.762704469263554,0.0013673066860064864,0.6232377469539643,30.893102800534688,0.10865694969519958,53.05851745605469,0.001114376587793231,0.014087600307539106,0.404924964904785,0.3725265093147751,0.022607901811599714,0.12817191779613496
0.5184785962104798,8.905047317966819,123.6482260437011,182000,0.5795241,0.1802263,0.017738715506042405,0.07129995,0.0010812026262283288,0.91,38.758475612849,0.0013557757483795285,0.6232122898101806,30.845584861063227,0.10899801479652516,53.220218658447266,0.0032102151308208704,0.013596472749486565,0.4018589347600935,0.37164354324340815,0.02286549782752989,0.12817662656307222
0.5185312002897262,8.931408356875181,119.94199723434477,184000,0.57963765,0.17962775,0.01714661530579908,0.070584774,0.001084029793739317,0.92,38.75391278415918,0.0012934112455695868,0.6231949970126152,30.793912322036128,0.10692675492912533,53.403560638427734,5.4717100283596665e-05,0.013162152492441237,0.39821067079901695,0.370898525416851,0.022827687978744477,0.1281821571290493
0.5185700491070747,8.967167278751731,117.61207832717913,186000,0.5797168,0.1790392,0.01881520755321249,0.06988344,0.0010758886337280272,0.93,38.74891418963671,0.001288655330426991,0.623175884783268,30.746720417921644,0.09991205247864138,53.58188247680664,5.591490480583161e-05,0.012867724196985364,0.39625379964709256,0.3701842725276946,0.022549862742423998,0.1281876564025879
0.5186152175068856,8.992822910659015,117.53620383834846,188000,0.5797634,0.17846374,0.018249959172680914,0.06919436,0.0010600875616073604,0.94,38.74533250927925,0.0013006891822442412,0.6231588289141655,30.707525133401976,0.0942045604735616,53.76845932006836,9.474436956224963e-05,0.012532608956098557,0.3937597379088401,0.3693977519869803,0.022092928647994985,0.12819266244769095
0.5186537995934486,9.013707586564124,116.092287223816,190000,0.57974243,0.17789415,0.017222456278163028,0.06851746,0.0010735911130905172,0.95,38.741064723581076,0.001261289813555777,0.6231421962380409,30.666513625754263,0.0964604831449689,53.971961975097656,6.259583460632712e-05,0.0122378246858716,0.39084048643708175,0.3688131287693977,0.022500385999679424,0.12819861844182015
0.5186903774738312,9.036172949708998,114.62218529891982,192000,0.57967734,0.17734039,0.016803283217712284,0.06785244,0.0010755188465118367,0.96,38.73595595359802,0.0012542096665129066,0.6231243804097175,30.623731478282554,0.09338449758663764,54.134944915771484,6.0401715018088e-05,0.011856316425837576,0.38896840959787365,0.36782864332199044,0.02263391232490535,0.1282041948288679
0.5187178805470467,9.063940937630832,114.80989901733385,194000,0.5795775,0.17681256,0.01764769835839973,0.067197695,0.0010774612426757812,0.97,38.732804358005524,0.0012457950506359339,0.6231077969074249,30.583321571417002,0.09219923981279116,54.28559494018555,0.00013406600919552147,0.011558744264766574,0.3852218464016912,0.36717645972967144,0.02265686452388768,0.12820874154567719
0.5187548264861107,9.112107497639956,113.21226392745967,196000,0.57941204,0.1763041,0.015118263659765959,0.06655439,0.0010743986368179285,0.98,38.73023083433509,0.0012257950147613883,0.6230909496545791,30.54295804477773,0.08979045322164882,54.398948669433594,4.869826079811901e-05,0.011193839344196021,0.3823389120399949,0.3664579540491104,0.02270423936843871,0.1282136246562004
0.518783450126648,9.153331513516605,113.0647775382993,198000,0.57921684,0.17580765,0.014423743379535142,0.0659233,0.001065481066703796,0.99,38.72680477797985,0.0012463604798540473,0.6230691716074943,30.51085952338972,0.08614414671435962,54.486671447753906,5.201912790653296e-05,0.010773011366836727,0.38001228421926464,0.36588111519813526,0.022618204593658413,0.12821937911212444
0.5188172355294227,9.212383115664124,114.65189443588244,200000,0.5790119,0.1753135,0.01551345978956666,0.06530454,0.0010534046888351412,1.0,38.724404480308294,0.0012454919051378965,0.6230493292212487,30.4894096144087,0.08429866785183548,54.59113693237305,5.6816010328475386e-05,0.010537028172984719,0.37791424691677067,0.36538818404078477,0.022138298749923676,0.12822473011910915
