eval/R_high,train/sol_loss,eval/R_mean,eval/sd_high,eval/sd_mean,eval/D_high,train/time,eval/ci_range,eval/R_low,eval/D_mean,train/gls_loss,train/callback_time,train/mse,train/theta_loss,eval/sd_low,train/progress,train/pde_loss,eval/D_low,train/epoch
0.3233973793685436,0.11527792938053606,0.30264172,48.62322770059109,41.6093282851816,0.010301281441934406,0.024642422318458566,65.55438232421875,0.27849235832691194,0.0040296316,226.07871604919387,0.0010208431482315046,0.002583146095275879,6.37660050415434e-05,21.41878018155694,0.91,0.008531470708083381,0.002171722298953682,182000
0.32332499623298644,0.11661169429123414,0.30235767,48.619051463902,41.680650791698476,0.010261195106431838,0.024668938517570432,65.57767486572266,0.2784160949289799,0.0040085753,222.5980719375607,0.0010199304819107123,0.002469063503667712,6.329172902042046e-05,21.500771073624495,0.92,0.009638846721558389,0.0021718684118241073,184000
0.3232606828212738,0.12084815259650356,0.3020636,48.61541297286749,41.740935537245974,0.010220817429944873,0.02455525970458987,65.59113311767578,0.27799639105796814,0.003988375,219.3940420303344,0.001013068437576294,0.0024650662671774626,6.272860628087074e-05,21.582872793078423,0.93,0.010856141745753115,0.002172027248889208,186000
0.3231965310871601,0.1163583973646162,0.3017872,48.610301315784454,41.807332936075646,0.01018427913077175,0.02450096297264095,65.63220977783203,0.27800978496670725,0.0039692363,218.28160660552982,0.0010158230066299415,0.002463283948600292,6.894265243317932e-05,21.7756565194577,0.94,0.01036457794811575,0.002172118052840233,188000
0.323132286965847,0.12239083189144737,0.3015264,48.60565550625324,41.851561752334234,0.010141066787764427,0.024645097255706773,65.71656036376953,0.27802483513951304,0.003951056,216.7181518478391,0.0010220565795898457,0.0024398521054536104,6.782123818993568e-05,21.894551860168576,0.95,0.008905566311790594,0.0021722083678469063,190000
0.32308871001005174,0.11863627985864882,0.30127835,48.600983154028654,41.894386786772586,0.010103178163990378,0.024819229841232308,65.77523803710938,0.2780365638434887,0.0039335177,213.78011966705319,0.0010233316421508808,0.0024330089800059795,6.500101881101727e-05,22.093252837657932,0.96,0.0075047890903660874,0.0021723078098148108,192000
0.3230594858527184,0.11863900142163025,0.30106097,48.59688160941005,41.93760724659024,0.010066595999523998,0.024794620990753056,65.7697525024414,0.278050035238266,0.003916119,216.2600233383185,0.0010304961204528817,0.0024795939680188894,6.740440585417673e-05,22.265901044011116,0.97,0.007281300286296755,0.0021724052785430104,194000
0.32304422184824944,0.11981712044402973,0.3008431,48.5941375605762,41.98007056730884,0.010040160710923373,0.024826884865760814,65.83250427246094,0.27806818336248396,0.0038992688,217.5155581359865,0.0010268515348434437,0.0025192610919475555,6.350610055960715e-05,22.40038402378559,0.98,0.008920187570038264,0.002172495116246864,196000
0.32300453782081606,0.11611953359842299,0.30062675,48.591977171599865,42.02188129882129,0.01000035321339964,0.024776787519454974,65.9753189086914,0.27808457538485526,0.0038826969,218.81713490295445,0.0010238497257232671,0.002510635182261467,6.673937605228275e-05,22.631576657295227,0.99,0.007728310564532882,0.0021725689934100957,198000
0.32296395525336263,0.11405555086210395,0.30043074,48.58978148549795,42.05773458596733,0.009955164021812377,0.02485670089721678,66.06571197509766,0.2781010054051876,0.0038662476,220.80710848236038,0.0010214846134185837,0.002535497071221471,6.296750507317483e-05,22.881739167496566,1.0,0.0067882376988418385,0.0021726557926740496,200000
