train/sol_loss,train/gls_loss,train/pde_loss,eval/ci_range,eval/sd_low,eval/D_low,eval/D_mean,eval/R_low,eval/sd_mean,eval/R_high,train/callback_time,eval/sd_high,eval/D_high,train/progress,train/epoch,train/time,eval/R_mean,train/mse,train/theta_loss
0.10960457529872666,111.8554427299502,0.015103381043882086,51.79216766357422,15.876029850915074,0.0004893979741609656,0.002518461,0.24355410411953926,30.51696752262428,0.3460231848061085,0.0010431472063064564,37.319557182490826,0.00970555746462196,0.91,182000,0.023414291739463713,0.29727814,0.001289961626753211,9.182515350403264e-05
0.10230632975324998,110.97471740341176,0.014993976025958542,52.02031707763672,15.914436103776097,0.0004683372360887006,0.0024929321,0.24270366542041302,30.48239512357679,0.34599931761622427,0.0010413084030151329,37.309725023806095,0.009690731088630845,0.92,184000,0.023635621070861895,0.29658076,0.0012705762637779117,0.00010387736983830109
0.10151872008666396,112.22295999908475,0.013905038931756238,52.31731033325195,15.972274309024215,0.0004416923184180632,0.0024677068,0.24194632209837436,30.457261927010695,0.34597573205828663,0.0010385313034057602,37.30132877826691,0.009673935407772656,0.93,186000,0.02324882256984707,0.29585397,0.0013153525069355965,0.002342167543247342
0.09227292655408384,111.46701547622666,0.011742516918107855,52.65678405761719,16.03161641396582,0.00041365883007529194,0.0024428861,0.23806131035089492,30.440349377846967,0.34594693779945374,0.0010491656064987196,37.292481027543545,0.009653731412254268,0.94,188000,0.02335605287551888,0.2951432,0.0015267851995304227,0.001583949662744999
0.09051872279867512,113.22120270156863,0.01115756978548599,52.92633819580078,16.108095599338412,0.00039137640414992346,0.0024185136,0.23621222898364067,30.440047583597547,0.3459240086376667,0.001039905548095705,37.28473512455821,0.009625774784944951,0.95,190000,0.023228858709335366,0.29442886,0.0012745966669172049,0.00014082173584029078
0.08955955638736478,113.06761983871499,0.011239385728258642,53.19408416748047,16.16097311489284,0.0003777384095883463,0.0023945663,0.23588413931429386,30.449075378683332,0.34590223506093026,0.0010358157157897977,37.26973123848438,0.009610794018954035,0.96,192000,0.02310757422447205,0.29367813,0.0012879441492259502,4.380875907372683e-05
0.09613690745085506,111.99584710311906,0.012838483425555802,53.45262908935547,16.232169093564153,0.00036810668898397126,0.0023710032,0.23319274187088013,30.448382899497005,0.34588146209716797,0.001035309433937074,37.2585735283792,0.009596367692574857,0.97,194000,0.023121832132339485,0.29288018,0.001295476220548153,8.43609741423279e-05
0.10150364568829555,111.21685957717901,0.014162469284143263,53.70833206176758,16.296491911634803,0.00035536191498977134,0.0023477636,0.22728788144886494,30.43988896089352,0.34585988745093343,0.0010331026315689087,37.25275173783302,0.009581600362434977,0.98,196000,0.023088399171829217,0.29206112,0.0012250025756657124,4.5319320634007454e-05
0.10185762025788403,108.59084789276118,0.013577659433707617,53.90031814575195,16.357149183750153,0.000339214266568888,0.002324825,0.22320074886083602,30.424825542773842,0.34583929926157,0.001017036914825441,37.243827152997255,0.009564169473014769,0.99,198000,0.022570280075073237,0.2912138,0.0012441370636224747,0.0003520964237395674
0.10716577649489026,106.47959390258791,0.012547694265493172,54.044429779052734,16.459934413433075,0.000321286322287051,0.0023022422,0.2201799675822258,30.404235226019388,0.34581873565912247,0.0010202898979187046,37.20242669805883,0.009543775790370995,1.0,200000,0.022565302014350853,0.29038653,0.001279143150895834,0.0020603633020073175
