eval/R_low,train/time,eval/sd_mean,train/theta_loss,eval/D_mean,train/progress,eval/ci_range,eval/D_high,train/sol_loss,train/pde_loss,train/mse,train/gls_loss,eval/D_low,eval/sd_low,eval/R_high,train/callback_time,eval/R_mean,train/epoch,eval/sd_high
0.1943903312087059,0.02701977145671848,10.609547894387678,4.4435357267502695e-05,0.0044682026,0.91,34.334842681884766,0.01504689443390816,0.11290711053088341,0.00982643651386023,0.0007170795579440892,64.85963726043715,0.0009395881323143839,7.930576801300049,0.35205333158373825,0.0011169102191925058,0.25082943,182000,13.339787116274238
0.1943996101617813,0.02705589842796325,10.61146729902035,4.4153315684525296e-05,0.00442469,0.92,34.3322868347168,0.015028491313569238,0.11266073903068868,0.009640096049057311,0.0006944377673789859,64.52759375381454,0.0009240719431545585,7.932107779197395,0.3518509954214096,0.0011169960498809846,0.25017795,184000,13.336890470236538
0.19440798051655292,0.027377872943878216,10.61626161046674,7.510565046686679e-05,0.004382007,0.93,34.34523010253906,0.015012263972312211,0.11046731293946492,0.0109005884907674,0.0006952113471925259,64.17380224800074,0.0009074700501514599,7.933692983351648,0.3516335673630237,0.0011147427558898867,0.24954216,186000,13.33405808545649
0.19441799744963645,0.027229684233665476,10.621979940103344,0.0006668001296930015,0.0043400866,0.94,34.38540267944336,0.014998020534403621,0.11110533266141998,0.011272458144463602,0.0006974558345973492,63.85692339324952,0.0008934241166571155,7.935203518718481,0.3513648100197315,0.0011134992837905872,0.24893688,188000,13.329863105900586
0.19443273060023786,0.027222633719444212,10.6250990367248,0.0005458544474095106,0.004298861,0.95,34.43751907348633,0.014981235167942938,0.11081678127869948,0.011566442664712653,0.0006999128381721675,63.40184738731387,0.0008757274685194716,7.937196153216064,0.35115806087851525,0.001112320899963382,0.24834989,190000,13.327064923942089
0.19444459415972232,0.027165541648864727,10.626151988729509,0.0008646255009807646,0.004258289,0.96,34.50381851196289,0.014962851558811961,0.11119500413164501,0.01207002933276818,0.0007021274650469422,63.042123428344745,0.0008503881850629114,7.939172047190368,0.35101662278175355,0.0011112953424453756,0.24777469,192000,13.324766629375517
0.1944562941789627,0.02709268558025354,10.626783103930988,0.0010930757271125913,0.0042183846,0.97,34.59136199951172,0.014945934969000516,0.11001612801104771,0.012111060367722498,0.0007126066484488547,62.77068374252326,0.0008284100040327758,7.940737251192331,0.3508884318172932,0.0011131626367568937,0.24721666,194000,13.322340068407357
0.19447072707116603,0.027086896181106518,10.629257519784998,8.960749983089045e-05,0.0041792067,0.98,34.66604995727539,0.014926704973913726,0.10838427768647683,0.01215079857432286,0.0006732483161613345,62.65338840675373,0.0008017162283067592,7.942569418810308,0.3505815550684928,0.0011126830577850373,0.24667169,196000,13.316302350722252
0.19448208175599574,0.02710260033607481,10.635365391749199,0.00035216938704252243,0.0041407277,0.99,34.777992248535156,0.01491197198629379,0.10671663659438514,0.012443907780048911,0.0006704571424052119,62.54312339210511,0.0007808151494828053,7.944236230105162,0.35029529631137846,0.0011155829429626422,0.24613655,198000,13.311049458570778
0.1944927155971527,0.027084041357040425,10.640414442869627,0.001002814038656652,0.0041029197,1.0,34.88154602050781,0.014896911219693719,0.10647684884443892,0.012453504177334242,0.0007068875129334629,62.02022819519036,0.0007669351500226185,7.94595570769161,0.35008034259080884,0.0011148335933685296,0.24561797,200000,13.303244207054377
