eval/R_low,train/pde_loss,train/epoch,eval/M_mean,eval/D_low,eval/M_low,train/progress,train/callback_time,eval/ci_range,eval/M_high,train/mse,eval/R_high,eval/R_mean,train/sol_loss,eval/sd_mean,train/time,train/theta_loss,train/gls_loss,eval/D_mean,eval/sd_high,eval/sd_low,eval/D_high
0.3524491384625435,0.026080352856661184,158000,0.18952863,0.041734719183295965,0.09088586531579494,0.79,0.0010696839094161978,103.18019104003906,0.2955938622355461,0.004347763955593109,0.40122514292597766,0.37780082,0.12464014824852349,82.02949864943714,0.02653507840633398,8.996281394502148e-05,352.0089502716064,0.19497915,111.52135729789734,63.43101654201746,0.4673053279519081
0.35256567820906637,0.02564214297523725,160000,0.18804853,0.04084396809339523,0.08879853766411543,0.8,0.0010558578968048018,103.32227325439453,0.2955620400607586,0.004260890185832977,0.40117597952485085,0.3774774,0.11636787724867488,81.72993126351919,0.025898343563079865,9.117410809267312e-05,336.2311098022438,0.19274668,111.50456350296736,62.54276446998119,0.46686750203371047
0.35044188648462293,0.021978172079427157,162000,0.1865811,0.03889512894675136,0.08635879512876272,0.81,0.001074580788612364,103.7442398071289,0.29551922976970674,0.00418783538043499,0.40110569968819615,0.3770743,0.11501920060068378,81.42789374771986,0.02678787398338318,9.109044913202524e-05,328.0588272247317,0.19056037,111.48837264627218,61.45848827436566,0.4666079513728619
0.347831679880619,0.025715375660802283,164000,0.18512698,0.03800315568223596,0.08456688318401576,0.82,0.001060399889945988,104.1208724975586,0.29546560123562815,0.004199446644634008,0.4010529838502407,0.37657538,0.11654430994391447,81.1377482702697,0.0261544480323792,9.376888920087367e-05,325.0453036346437,0.18840986,111.46684847772121,60.65953904762864,0.46632644236087795
0.34290196299552916,0.02441384527820623,166000,0.18367921,0.03647265182808042,0.08237241208553314,0.83,0.0010562982559204125,104.47708892822266,0.2954069681465626,0.0040768967010080814,0.4009547859430313,0.37606716,0.11195892227068543,80.85081430126543,0.025669176459312465,9.717723878566176e-05,319.73853800964457,0.18629381,111.44468188285828,60.47928826883435,0.46601868346333497
0.3404223009943962,0.024638670179876407,168000,0.18224023,0.034578250162303446,0.08056493382900953,0.84,0.0010914601087570184,104.72693634033203,0.295345052331686,0.004077685996890068,0.40087685137987134,0.37557483,0.11329887700080886,80.54657232935062,0.027081576585769644,0.00010901159839704633,317.14162890624914,0.1842056,111.41407489776611,60.195048712193966,0.4658475488424301
0.33887211978435516,0.022740129724727005,170000,0.18080094,0.03266824120655656,0.07789683789014816,0.85,0.0010592602491378783,104.99598693847656,0.2952383734285831,0.004112905357033014,0.40079511404037477,0.37505245,0.11185182644054294,80.25191581182182,0.025799864768981925,9.113004489336163e-05,319.0623334045416,0.18215089,111.3844396546483,59.22272354364395,0.4656828723847866
0.33700691983103753,0.019933573462534698,172000,0.17936382,0.030674053821712732,0.07548108883202076,0.86,0.0010668556690216087,105.28463745117188,0.295136421918869,0.004127783235162497,0.40069952234625816,0.37452674,0.11457250462844977,79.97681868284647,0.02632209920883177,0.00011523454304551706,317.7625023498534,0.18013397,111.35947834700346,59.06141214072704,0.4655971549451351
0.3361215591430664,0.021312294245231955,174000,0.17793906,0.029481379175558688,0.07257459852844476,0.87,0.001083403229713443,105.5958480834961,0.2950111448764801,0.004368313588202,0.40060675740242,0.3740196,0.11452408834174263,79.71240657202706,0.026999927043914816,0.0003695577324833721,313.1870900421129,0.1781532,111.33149266242981,58.99413162842393,0.4655107110738754
0.3355475336313248,0.015365507201408045,176000,0.17653449,0.028091364679858087,0.07046458944678306,0.88,0.0010566396713256852,105.9771499633789,0.2949347265064716,0.00406645005568862,0.4005062058568001,0.3735166,0.124129207406193,79.45004082196512,0.025699615240097097,8.766655810177326e-05,310.2268520812977,0.17621371,111.29805836826563,58.74555390328169,0.46539915800094606
0.33498857617378236,0.018330327945528475,178000,0.17515743,0.027072570659220217,0.06880446616560221,0.89,0.0010591549873352046,106.32798767089844,0.2948231212794781,0.003944481257349253,0.4004283957183361,0.3730227,0.13269874265417436,79.19874614566753,0.025872284889221202,0.00011115992674604058,310.35715507507285,0.17431879,111.27545591443777,58.77650026232004,0.465303947776556
0.33418633714318274,0.02175297123996999,180000,0.17380191,0.026770186377689242,0.06805974207818508,0.9,0.0010769960880279586,106.54888916015625,0.2946571663022041,0.003964420408010483,0.4003592386841774,0.3724892,0.12889091177657255,78.94617025149054,0.02658734238147733,9.81974953901954e-05,310.45058740234435,0.17246115,111.25040929764509,58.69845300912857,0.4651995964348316
0.33298250660300255,0.024601935595041084,182000,0.17246298,0.026097531616687774,0.06725536398589611,0.91,0.0010780442953109792,106.78228759765625,0.29451173916459084,0.003934965468943119,0.40023462474346155,0.3718906,0.12661736748740113,78.68297089378775,0.026302704691886978,0.0001343482144875452,309.9887592468252,0.17063527,111.23324651271105,58.24566800147295,0.465012327581644
0.3265994869172573,0.020926560307852945,184000,0.1711366,0.02524938331916928,0.06617376934736967,0.92,0.0010921690464019813,107.03504180908203,0.2943840689957142,0.0039006033912301064,0.40013341605663294,0.37129608,0.12324641827866432,78.41827524937236,0.026710072755813566,0.00012653638259507716,310.60201612854013,0.16884114,111.21882349252701,57.93939558789134,0.4648561783134937
0.32351642549037934,0.021304079659748888,186000,0.16982783,0.024107837630435825,0.0644730044528842,0.93,0.0011066730022430415,107.29143524169922,0.29428752437233924,0.0038593770004808903,0.4000178091228008,0.37067074,0.12720056718960457,78.15622604472271,0.027334370613098104,0.00012107971997465938,310.9169752197263,0.16708302,111.20135113596916,57.42863193154335,0.46479249522089955
0.3224709555506706,0.02446327765774905,188000,0.16853777,0.023203003313392402,0.06312696654349566,0.94,0.001142951130867003,107.62339782714844,0.29415265545248986,0.003927883226424456,0.39997458904981614,0.3700219,0.13230492099374544,77.89953858152565,0.029398183584213256,0.000204439798835665,308.983099075318,0.16536056,111.18388622999191,57.082419004291296,0.46471763849258424
0.3176761783659458,0.018018953514983855,190000,0.16727115,0.022690183483064175,0.06205784622579813,0.95,0.0010651170015335075,107.8307876586914,0.294015534222126,0.0038226423785090446,0.3999182745814323,0.36937103,0.1335329047888517,77.65958803127356,0.025797933101654118,9.466918709222227e-05,305.37971885681117,0.16367592,111.1630966886878,57.08935856819153,0.4646372050046921
0.31623837128281596,0.01753681624913591,192000,0.16603059,0.022445842949673535,0.061274257488548756,0.96,0.0010844318866729764,108.03746032714844,0.2937986746430397,0.0038044871762394905,0.399746498465538,0.36874485,0.12658208333328352,77.44908696690271,0.026535380125045766,8.864868868840858e-05,302.9490307617194,0.16203314,111.14573683589697,57.09798661991954,0.46444384679198264
0.3162503235042095,0.02693184704286979,194000,0.16480832,0.022250378178432582,0.060823578108102086,0.97,0.001070500016212464,108.3576889038086,0.293639862537384,0.003762379754334688,0.3995405472815037,0.36816636,0.13922273774445001,77.22601883181895,0.025990858316421554,8.651399548398331e-05,300.6694035491948,0.16042134,111.12221516668797,57.10687516257167,0.46397996619343757
0.31626718789339064,0.02522469905135219,196000,0.16360241,0.02211100743152201,0.0602801782079041,0.98,0.001098637700080869,108.74278259277344,0.2935464344918728,0.003662584815174341,0.3994273617863655,0.36760142,0.13693112636357543,77.00286824848841,0.026777842879295327,0.00011773809092119336,294.1337623901365,0.15883926,111.10437791794538,57.02436212450266,0.4636354558169841
0.31561424806714056,0.022111915810732106,198000,0.16241328,0.021582563454285265,0.059360104333609345,0.99,0.0010806044340133665,109.12769317626953,0.2934458091855049,0.0035239721182733774,0.3993481196463108,0.36701298,0.1397631611078979,76.75538157087782,0.026592769026756294,0.0001335392880719155,286.4634054718024,0.15728565,111.08868271112442,56.489817425608635,0.46285842433571817
0.31525722071528434,0.024761714763473757,200000,0.16124374,0.021051661856472493,0.0583472347818315,1.0,0.0010618332624435396,109.34113311767578,0.2932279884815216,0.0034866200294345617,0.39931399971246717,0.366439,0.14998719580471473,76.49083475456055,0.025772333025932338,0.00010280015703756362,278.75432650756795,0.15576135,111.07485387474298,56.0981385409832,0.4625881657004356
