train/mse,train/epoch,train/sol_loss,eval/ci_range,eval/R_mean,eval/D_low,train/gls_loss,eval/sd_high,eval/M_mean,train/progress,eval/sd_low,train/theta_loss,train/time,eval/D_high,eval/R_low,eval/M_low,train/pde_loss,eval/R_high,eval/M_high,eval/D_mean,train/callback_time,eval/sd_mean
0.0019639204256236553,158000,0.08710879332944788,63.842071533203125,0.20045978,0.9387068659067154,123.18178580856319,35.20131530240178,1.2593871,0.79,8.606624160893261,0.0001696646650088951,0.023820458054542592,1.0012891292572021,0.1801752183586359,1.1332706183195114,0.011760101060848682,0.2411719113588332,1.435356867313385,0.96640354,0.0010264904499053978,25.06696373770904
0.001786677399650216,160000,0.08146751808747654,64.31428527832031,0.20029694,0.9367090284824371,131.62789436340293,35.336227249354124,1.25976,0.8,8.631949848495424,0.0009250578004866838,0.023781675934791524,1.0012789994478226,0.18019592985510827,1.1334538489580155,0.009425804220489217,0.24083497188985348,1.4352366209030152,0.9659567,0.001022310495376581,25.214325568891528
0.0017209715442731977,162000,0.07706081706285468,64.68183898925781,0.2001532,0.9356804266571999,127.84499085617027,35.33412991091609,1.260148,0.81,8.647279837168753,0.00011844901018776,0.02566646516323097,1.0012580186128617,0.18021185621619223,1.1335880905389786,0.010260499046067711,0.24073201976716518,1.4351243674755096,0.965491,0.0010498110055923474,25.348904150223333
0.0017128201434388757,164000,0.07813503791764383,64.93772888183594,0.20002514,0.9335582688450813,125.58170734024036,35.332140885293484,1.2604915,0.82,8.66324114613235,0.00012718414654955268,0.024262749314308187,1.0012281000614167,0.18022663667798042,1.133792868256569,0.00933999007230159,0.24052088521420956,1.4350408494472504,0.96500903,0.0010339329242706322,25.47820207343385
0.001667591161094606,166000,0.07827638458460583,65.02984619140625,0.19990541,0.9317030251026154,122.72003853988649,35.33011702820659,1.260916,0.83,8.67288385052234,0.00011787004768848419,0.024215480685234058,1.001181748509407,0.18024247847497463,1.1340047717094421,0.00607666141097434,0.24037343338131903,1.4349635869264603,0.9645151,0.001033374309539794,25.59015093839485
0.0016773842507973313,168000,0.08169021616876108,65.0456771850586,0.19976877,0.9300922021269799,119.15526666259763,35.32781843096018,1.2613099,0.84,8.680766983889043,0.00012123192573199049,0.02534432375431056,1.0011388063430786,0.1802605826407671,1.1342062503099442,0.006071436966187325,0.24016405344009398,1.4348831713199615,0.96397865,0.0010422964096069368,25.693404302592516
0.0016421545296907425,170000,0.08511970533058053,65.06072998046875,0.19963387,0.9257500290870666,119.20219437789957,35.32517645508051,1.2618957,0.85,8.687734813429415,0.0001239543780684471,0.024041415333747852,1.0011085450649262,0.18027364686131478,1.1345684945583343,0.007224187814397736,0.24005583785474294,1.4347980082035066,0.9634098,0.001030925154685972,25.793761782310902
0.0016655779909342527,172000,0.08223189504817122,65.04596710205078,0.19953345,0.9224911481142044,116.04307417678818,35.321747325360775,1.2625084,0.86,8.694933610968292,0.0001196033408632502,0.023982655644416807,1.0010775357484818,0.180288914591074,1.134698224067688,0.007421343349036771,0.2399417284876108,1.4347064912319183,0.9628313,0.0010302069187164281,25.885406128657785
0.0016318743582814932,174000,0.07725944902375335,65.06192779541016,0.19942762,0.9205267414450645,115.3430602912904,35.31748475506902,1.2631495,0.87,8.701333357021213,0.00016747420886531472,0.0234019391536713,1.0010381996631623,0.18030377402901648,1.1348591804504395,0.008149306391715096,0.23978391140699384,1.4346014350652694,0.96227944,0.001017220020294194,25.972241070714187
0.00169032858684659,176000,0.06976174677163355,65.09439086914062,0.19931947,0.9204322651028634,117.00668438339224,35.31182175502181,1.2639384,0.88,8.707914897240698,0.0001234525698237121,0.025415607571601925,1.0010162591934204,0.18031962662935258,1.1351779609918595,0.008958604134153577,0.2394372232258319,1.4345067143440247,0.9617509,0.0010368185043334941,26.065203479526993
0.0016717166872695088,178000,0.06615217752195895,65.14282989501953,0.19924837,0.9204456150531769,118.1504659347533,35.30656090006232,1.2646554,0.89,8.71413063723594,0.00011498416279209778,0.023516433000564607,1.0009972214698792,0.18034125491976738,1.1354809314012528,0.010144396152463724,0.23916762433946132,1.43443982899189,0.96127117,0.001020769953727721,26.164076978281802
0.0016514966264367104,180000,0.06693151316046722,65.12702178955078,0.19918975,0.9204581782221795,115.74479350662207,35.301305539906025,1.2652419,0.9,8.720906218513846,0.00011353057925589383,0.023510769367217958,1.0009827613830566,0.18036640994250774,1.1356269061565398,0.006972365272347804,0.238899727165699,1.434356477856636,0.9608336,0.0010238028764724724,26.253701375413222
0.0016491191927343607,182000,0.06786668830364918,65.04620361328125,0.19913872,0.9204661145806312,114.88116973114018,35.29665367677808,1.2658492,0.91,8.72675464488566,0.00010393776756245643,0.024219201445579538,1.0009609937667847,0.1803908172994852,1.135699912905693,0.006177474577678363,0.2386585645377636,1.4342805474996567,0.9604266,0.0010387076139450088,26.342645269450674
0.0016514805611222982,184000,0.06890735689550648,64.95172882080078,0.19911626,0.9204728007316589,115.29639110946641,35.29183967038989,1.2665776,0.92,8.73164136428386,0.00010014261351898313,0.023823686122894278,1.0009328246116638,0.18040957637131214,1.1357769697904587,0.004705562379211184,0.23838739432394504,1.4341919362545013,0.9600678,0.0010254390239715619,26.43182561311462
0.001790907932445407,186000,0.06968555588647729,64.91292572021484,0.19913067,0.9204799860715867,116.09673251724233,35.286849830299616,1.2671986,0.93,8.737672213464975,0.00012404461449477822,0.023535941720008852,1.0008961021900178,0.18043395541608334,1.1358554363250732,0.005090668282704431,0.23817506954073905,1.4341259747743607,0.9597722,0.0010259004831314094,26.522923764503414
0.0018965265480801463,188000,0.07345021203905336,64.90436553955078,0.19913822,0.9204919919371605,117.02289849472027,35.28424045071006,1.2675291,0.94,8.744078665040433,0.00011059853568440303,0.02428107774257658,1.0008596241474152,0.1804499439895153,1.1359264731407166,0.004983162499382153,0.23801823481917378,1.4340506851673127,0.9595356,0.0010444781780242884,26.613110712917877
0.001654664403758943,190000,0.07344905415549877,64.94499206542969,0.19912171,0.9205000936985016,116.2493181076047,35.28105290606618,1.2676042,0.95,8.749479847028852,9.886229963740334e-05,0.023724553585052526,1.0008324533700943,0.1804632157087326,1.1360097080469131,0.0067956085703335875,0.23790120370686055,1.4339873015880584,0.95937306,0.0010340871810913066,26.70050090261023
0.001665672636590898,192000,0.0689178195148706,64.96054077148438,0.19908234,0.9205127924680709,115.81029143142666,35.27795737609267,1.2677138,0.96,8.75558836851269,9.121408947976306e-05,0.02355457413196566,1.000812178850174,0.18047435581684113,1.1360838919878007,0.006663394523900925,0.23777822889387606,1.4339190751314164,0.9592647,0.0010305674076080352,26.78563897758939
0.0017055324278771877,194000,0.06729134705290196,64.96736907958984,0.19903323,0.9205228045582772,115.33270800399805,35.27388824149966,1.2677627,0.97,8.759803441353142,0.00010265863238601014,0.02347907280921934,1.000789999961853,0.18048833794891833,1.136164528131485,0.008306061900104411,0.23765705600380896,1.4338478058576585,0.9592024,0.0010285791158676102,26.869916312963884
0.001622686511836946,196000,0.0746566485241057,64.99760437011719,0.19897099,0.9205327019095421,114.23366155242924,35.26952434331179,1.2678969,0.98,8.76451632939279,9.039570431923494e-05,0.023357364296913128,1.0007725954055786,0.18050232157111168,1.1362916767597198,0.01005830789275932,0.23751259222626686,1.4337990522384643,0.9591612,0.0010231974124908412,26.94441654441074
0.0016311234794557095,198000,0.0797126165069641,65.03228759765625,0.1989428,0.9205455124378205,113.44879172897328,35.26549432426691,1.2681472,0.99,8.768817293457687,9.144288924289867e-05,0.0243281992673874,1.0007539987564087,0.18052114062011243,1.1363770693540574,0.011061033249949136,0.23724767677485928,1.4337601721286775,0.9591243,0.001043935656547544,27.01410716831726
0.001612324034795165,200000,0.0789464868344366,65.0518569946289,0.19896276,0.9205617800354957,113.88033448791502,35.26240158826113,1.2684531,1.0,8.773121680133045,9.650907304603606e-05,0.023436534523963846,1.000729700922966,0.1805411260575056,1.1364285856485368,0.010237699121120393,0.23693059980869288,1.433707520365715,0.9590778,0.001024677991867065,27.08261128861664
