train/pde_loss,train/theta_loss,train/mse,train/time,train/callback_time,train/sol_loss,eval/D_mean,eval/sd_mean,eval/D_high,eval/D_low,eval/R_high,train/progress,eval/sd_low,eval/ci_range,eval/sd_high,eval/R_low,train/epoch,train/gls_loss,eval/R_mean
0.01601578766072643,0.00010528542043175548,0.0010753502137959003,0.021435745358467057,0.0010596603155136142,0.12550291594117877,0.009907241,21.487750125353305,0.016873914888128637,0.005591310688760132,0.642013318836689,0.91,12.281441153027117,39.86506271362305,27.316152164712545,0.5607333064079285,182000,90.55639727783169,0.61583066
0.015242213820922175,4.596386861521751e-05,0.0010769970249384642,0.021210417509078993,0.001050884008407588,0.12465551941096782,0.0098511,21.50313574923543,0.01685336180962622,0.00545835200464353,0.6419899895787239,0.92,12.285785237327218,39.942474365234375,27.29938020929694,0.5607597813010216,184000,90.24753842926005,0.6160127
0.015369757987093158,0.00011950878251809627,0.0010815636487677693,0.02111073112487791,0.0010509102344512917,0.12616219175979532,0.0097953435,21.516686116496707,0.016834750073030584,0.005341932538431138,0.6419672414660453,0.93,12.290176702663302,40.00886535644531,27.286475617438555,0.5607882604002953,186000,90.08691954040546,0.6162088
0.015555574925732769,0.00014681217726320028,0.0010742770973592997,0.02129735898971567,0.0010593204498291022,0.12846513481065616,0.00973988,21.529868435075816,0.016814592061564323,0.005274375400040299,0.6419445306062699,0.94,12.295329407788813,40.077491760253906,27.273161988705397,0.5608045995235443,188000,89.97335091400106,0.6164077
0.01528070349455813,0.001914602005854249,0.001103885006159544,0.02153378880023962,0.0010641614198684682,0.12718838953226827,0.009684449,21.53705298941692,0.016790442774072288,0.0051874780212529,0.641923739016056,0.95,12.300700065679848,40.12386703491211,27.26303492672741,0.5608289048075676,190000,88.90378614807126,0.61662835
0.015819626551121443,0.00012062500172760338,0.0011261572362855077,0.021421411037445038,0.001070620417594905,0.12058669028803694,0.009629287,21.55484422621707,0.01676106099039316,0.005106832494493574,0.6419034034013749,0.96,12.306461948901415,40.18614959716797,27.256868593394756,0.5608463257551193,192000,89.43103598785403,0.6168459
0.014426682328805321,7.344372716033831e-05,0.0010998396901413798,0.02139853656291961,0.0010632710456848103,0.11897283839061874,0.009574747,21.57509240760179,0.016739417426288126,0.004998948553111404,0.641882199048996,0.97,12.311702989973128,40.25258255004883,27.24589109420776,0.5608708262443542,194000,89.29461071395848,0.617028
0.014740751947043456,5.2141971536912024e-05,0.0010677938116714358,0.021305290818214435,0.0010592114925384566,0.11991510986909264,0.009520015,21.59373150110266,0.01671466119587421,0.004922221298329532,0.6418659120798111,0.98,12.316801585257053,40.3272590637207,27.229409571737047,0.5608998998999596,196000,88.36010984802253,0.6172046
0.015255049576051519,7.804982305970043e-05,0.0010565206175670028,0.021302818536758385,0.0010552922487258919,0.11764964975789195,0.009465113,21.6141381033466,0.016693203430622812,0.0048577653942629695,0.6418453514575958,0.99,12.321876222267747,40.469154357910156,27.193188341334455,0.5609228953719139,198000,88.25295513153098,0.61738473
0.016447688786429427,0.00018374087812844664,0.0011225119233131409,0.021608732342719986,0.0010592862367630018,0.11928588780760765,0.009409918,21.630925308473202,0.01667762342840433,0.004712042445316911,0.6418244302272796,1.0,12.327870982699096,40.574134826660156,27.18630125746131,0.5609452515840531,200000,87.74571141815208,0.61753887
