train/mse,train/gls_loss,eval/ci_range,train/pde_loss,eval/D_mean,train/theta_loss,eval/D_high,eval/R_high,eval/sd_mean,train/time,eval/sd_high,eval/R_low,eval/R_mean,train/progress,train/callback_time,train/sol_loss,eval/sd_low,eval/D_low,train/epoch
0.002232464961707592,140.49887757873486,56.04393005371094,0.008093436449882575,0.0017682131,3.9028349419822916e-05,0.0046666816342622024,0.23297505266964436,30.134152470715343,0.021808601856231718,42.822405602782965,0.20428558774292468,0.22205083,0.9,0.0010646619796752955,0.07946221028640853,4.731464246287942,0.0007377904097666032,180000
0.0022479118779301643,140.29417710113557,56.17875289916992,0.006359479345264837,0.0017557353,3.349590042489581e-05,0.004651563928928226,0.2329516015946865,30.309385702312913,0.021582015156745894,43.13869085162877,0.20429784059524536,0.22213076,0.91,0.0010559570789337128,0.0740753618106244,4.735976655501872,0.0007378358583082445,182000
0.0023143866565078497,143.0029292831416,56.358768463134766,0.00940494441916239,0.0017433132,3.531952097546309e-05,0.004635126469656822,0.2329368945211172,30.487975624480807,0.021655246973037737,43.56048638001084,0.20430908687412738,0.22221537,0.92,0.0010579538345336938,0.06989285374432795,4.740585887338966,0.0007371466403128579,184000
0.002287657465785742,146.25561939239535,56.61957931518555,0.008423998979036682,0.0017310956,3.740561078302562e-05,0.004616417700890445,0.23315765522420406,30.67655083896166,0.02173027849197392,44.76793799549341,0.20432037971913813,0.22234175,0.93,0.0010588709115982053,0.07164919925108558,4.7450982965528965,0.0007357661219430156,186000
0.0022520897909998894,143.05879598998996,56.800697326660156,0.006295676938141693,0.0017192557,3.035576992260758e-05,0.00459980044979602,0.23390746116638184,30.852177470323763,0.021709229707717964,45.216803066432476,0.2043332889676094,0.22247903,0.94,0.001058486461639402,0.07609011849761013,4.75020045414567,0.0007349445600993932,188000
0.00213798088952899,137.8238554916379,56.84589767456055,0.008084364670910869,0.0017078698,3.456834383541718e-05,0.004582070175092665,0.23474373631179332,31.0045643193976,0.021800599694252017,45.21173387765884,0.20434432178735734,0.22262233,0.95,0.001062054157257079,0.08857260622084118,4.756696196272969,0.0007350048719672487,190000
0.0021024360321462154,133.22672557067864,56.81736755371094,0.008290792366256955,0.0016967823,3.616874528233893e-05,0.004566773888655005,0.23532644361257554,31.128505781011352,0.021895673394203178,45.16333639621734,0.2043553374707699,0.22276953,0.96,0.0010654101371765133,0.10219103969261066,4.762758512515575,0.000735072469979059,192000
0.0020591868087649345,131.1061909408566,56.74233627319336,0.00825981531629804,0.001685919,3.817287506535649e-05,0.004548605193849652,0.23535807691514493,31.226011853729343,0.021892218351364075,45.12976910918951,0.20436445772647857,0.22290602,0.97,0.001064624905586244,0.11197292017191614,4.769987368490547,0.0007351440144702792,194000
0.0020537672098726034,129.59463996124316,56.65711975097656,0.008311691950541029,0.0016751484,3.1825700716581196e-05,0.0045277318800799535,0.23535306826233865,31.315238746962596,0.02183284080028532,45.119227562099695,0.2043757639825344,0.22302812,0.98,0.0010625101327896092,0.11181451956927807,4.774860572069883,0.0007344684709096327,196000
0.0020267213694751263,127.69922061157203,56.61826705932617,0.011154704810585806,0.00166446,4.345156412455253e-05,0.004505317937582731,0.23534700348973275,31.400136624096653,0.021946670770645223,45.11056635528803,0.2043862473219633,0.22312039,0.99,0.00106469333171845,0.11383588000759501,4.781752894632518,0.0007322677134652622,198000
0.002016482874751091,125.89963450241119,56.56904983520508,0.01003649193048478,0.0016539299,3.917519643437117e-05,0.004485742165707048,0.23534223549067973,31.474432428822748,0.021400585174560526,45.08658125996589,0.20439546443521978,0.22318475,1.0,0.0010467892885208106,0.11414792577922347,4.786278144456446,0.0007274786301422864,200000
